dataset,method,position_2d_nrmse,position_2d_nmae,reference_x_nmae,reference_y_nmae,reference_x_p95,reference_y_p95,motion_2d_nmae,motion_magnitude_2d_nmae,trajectory_2d_nmae,direction_error_radians,direction_count,direction_zero_predictions,matched_steps,minimum_motion
era5,TMTM,0.22762042767245327,0.1920367138539347,0.25677402229502133,0.04744493810866345,0.606598641977384,0.17453371508607612,0.06672770554465753,0.05137506796764271,0.14942973507077809,1.5540861677757691,439,1,439,0.12
era5,ST-MTM,0.6008734727559831,0.46613444640860713,0.6481728702622057,0.04744493810866345,1.6987990728527744,0.17453371508607612,0.06535244883496119,0.043911941401194234,0.14687930354222875,1.5662968954517031,439,4,439,0.12
era5,X-only RA-MTM,0.06812609380341024,0.053882602099615186,0.044968898681250834,0.04744493810866345,0.12444460096309988,0.17453371508607612,0.03481741538974497,0.024573271581464246,0.06338528383835819,0.9875261785840546,439,0,439,0.12
era5,Dual-Reference RA-MTM,0.04803535294229866,0.03828014258116363,0.044968898681250834,0.01846247064702056,0.12444460096309988,0.057328470816021986,0.03194171233935164,0.02317916053050407,0.04456634820653458,0.7392062969978176,439,0,439,0.12
