t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
15,4,0.2871794871794875,,,,False,False,,48.46153846153846,108.76923076923083,1.0769230769230769,225.0
15,5,0.18974358974359004,,,,False,False,,64.61538461538461,104.46153846153852,1.0769230769230769,225.0
15,2,0.44615384615384646,0.04615384615384614,0.0,0.11282051282051275,True,True,0.3333333333333333,5.384615384615384,99.07692307692314,3.230769230769231,675.0
15,3,0.2564102564102568,0.0,0.0,0.0,True,False,1.0,48.46153846153846,102.30769230769238,1.0769230769230769,225.0
16,1,0.4256410256410259,0.005128205128205144,0.0,0.1538461538461538,True,False,1.0,16.153846153846153,105.5384615384616,1.0769230769230769,225.0
16,4,0.2820512820512823,0.005128205128205144,0.0,0.005128205128205144,True,False,1.0,48.46153846153846,107.69230769230775,1.0769230769230769,225.0
16,2,0.44615384615384646,0.0,0.0,0.11282051282051275,True,True,1.0,5.384615384615384,99.07692307692314,3.230769230769231,675.0
16,5,0.2153846153846157,0.02564102564102565,0.0,0.02564102564102565,True,False,1.0,64.61538461538461,109.84615384615391,1.0769230769230769,225.0
16,3,0.2564102564102568,0.0,0.0,0.0,True,False,1.0,48.46153846153846,102.30769230769238,1.0769230769230769,225.0
17,1,0.42051282051282085,0.005128205128205144,0.0,0.14871794871794874,True,False,1.0,16.153846153846153,104.46153846153852,1.0769230769230769,225.0
17,2,0.457692307692308,0.011538461538461553,0.0,0.12435897435897435,True,True,0.75,4.038461538461538,100.15384615384622,4.3076923076923075,900.0
17,4,0.2679487179487182,0.014102564102564094,0.0,0.01923076923076924,True,True,0.25,52.5,108.76923076923083,4.3076923076923075,900.0
17,3,0.2307692307692311,0.02564102564102565,0.0,0.02564102564102565,True,False,1.0,48.46153846153846,96.92307692307699,1.0769230769230769,225.0
18,2,0.46153846153846184,0.003846153846153845,0.0,0.1282051282051282,True,True,0.5,3.230769230769231,100.15384615384622,5.384615384615384,1125.0
18,4,0.2679487179487182,0.0,0.0,0.01923076923076924,True,True,1.0,52.5,108.76923076923083,4.3076923076923075,900.0
18,3,0.2717948717948721,0.04102564102564102,0.0,0.015384615384615365,True,False,1.0,48.46153846153846,105.5384615384616,1.0769230769230769,225.0
18,6,0.3025641025641029,,,,False,False,,32.30769230769231,95.84615384615391,1.0769230769230769,225.0
19,7,0.407692307692308,,,,False,True,,24.23076923076923,109.84615384615391,2.1538461538461537,450.0
19,2,0.47179487179487206,0.01025641025641024,0.0,0.1384615384615384,True,True,0.4,0.0,99.07692307692314,2.1538461538461537,450.0
19,4,0.1948717948717952,0.07307692307692304,0.0,0.09230769230769229,True,False,0.3333333333333333,64.61538461538461,105.5384615384616,4.3076923076923075,900.0
19,8,0.4871794871794875,,,,False,True,,0.0,102.30769230769238,1.0769230769230769,225.0
19,6,0.30769230769230804,0.005128205128205144,0.0,0.005128205128205144,True,False,1.0,32.30769230769231,96.92307692307699,1.0769230769230769,225.0
20,7,0.407692307692308,0.0,0.0,0.0,True,True,1.0,24.23076923076923,109.84615384615391,2.1538461538461537,450.0
20,2,0.4820512820512824,0.010256410256410288,0.0,0.1487179487179487,True,True,1.0,0.0,101.2307692307693,2.1538461538461537,450.0
20,4,0.18974358974359004,0.005128205128205144,0.0,0.09743589743589742,True,False,0.5,64.61538461538461,104.46153846153852,2.1538461538461537,450.0
20,8,0.45641025641025673,0.030769230769230795,0.0,0.030769230769230795,True,True,1.0,0.0,95.84615384615391,1.0769230769230769,225.0
20,9,0.20512820512820543,,,,False,False,,64.61538461538461,107.69230769230775,1.0769230769230769,225.0
20,6,0.3128205128205131,0.005128205128205076,0.0,0.01025641025641022,True,False,1.0,32.30769230769231,98.00000000000006,1.0769230769230769,225.0
21,7,0.39743589743589774,0.010256410256410288,0.0,0.010256410256410288,True,True,1.0,24.23076923076923,107.69230769230775,2.1538461538461537,450.0
21,2,0.4820512820512824,0.0,0.0,0.1487179487179487,True,True,1.0,0.0,101.2307692307693,2.1538461538461537,450.0
21,4,0.1948717948717952,0.005128205128205144,0.0,0.09230769230769229,True,False,0.5,64.61538461538461,105.5384615384616,1.0769230769230769,225.0
21,9,0.22564102564102592,0.02051282051282051,0.0,0.02051282051282051,True,False,1.0,64.61538461538461,112.00000000000006,1.0769230769230769,225.0
21,8,0.3461538461538465,0.11025641025641024,0.0,0.14102564102564102,True,True,0.25,24.23076923076923,96.92307692307699,4.3076923076923075,900.0
22,7,0.4410256410256413,0.0435897435897436,0.0,0.033333333333333263,True,True,0.5,16.153846153846153,108.76923076923083,1.0769230769230769,225.0
22,2,0.4923076923076926,0.01025641025641022,0.0,0.1589743589743589,True,True,0.5,0.0,103.38461538461544,1.0769230769230769,225.0
22,4,0.23333333333333367,0.03846153846153848,0.0,0.05384615384615381,True,True,0.5,56.53846153846153,105.5384615384616,2.1538461538461537,450.0
22,9,0.22564102564102592,0.0,0.0,0.02051282051282051,True,False,1.0,64.61538461538461,112.00000000000006,1.0769230769230769,225.0
22,8,0.3846153846153849,0.038461538461538464,0.0,0.1025641025641026,True,False,0.25,16.153846153846153,96.92307692307699,1.0769230769230769,225.0
22,10,0.2410256410256413,,,,False,False,,48.46153846153846,99.07692307692314,1.0769230769230769,225.0
23,7,0.4461538461538465,0.005128205128205144,0.0,0.03846153846153848,True,True,1.0,16.153846153846153,109.84615384615391,1.0769230769230769,225.0
23,4,0.2384615384615388,0.005128205128205144,0.0,0.04871794871794866,True,True,1.0,56.53846153846153,106.61538461538468,2.1538461538461537,450.0
23,2,0.4974358974358977,0.005128205128205144,0.0,0.16410256410256407,True,True,1.0,0.0,104.46153846153852,1.0769230769230769,225.0
23,11,0.14871794871794897,,,,False,False,,80.76923076923077,112.00000000000006,1.0769230769230769,225.0
23,9,0.14358974358974388,0.08205128205128204,0.0,0.06153846153846152,True,False,1.0,64.61538461538461,94.76923076923083,1.0769230769230769,225.0
23,8,0.38974358974358997,0.005128205128205076,0.0,0.09743589743589753,True,False,1.0,16.153846153846153,98.00000000000006,1.0769230769230769,225.0
23,10,0.24615384615384647,0.005128205128205144,0.0,0.005128205128205144,True,False,1.0,48.46153846153846,100.15384615384622,1.0769230769230769,225.0
24,7,0.4641025641025644,0.017948717948717954,0.0,0.056410256410256376,True,True,0.5,8.076923076923077,105.5384615384616,2.1538461538461537,450.0
24,4,0.2871794871794875,0.04871794871794866,0.0,0.0,True,True,0.5,48.46153846153846,108.76923076923083,1.0769230769230769,225.0
24,11,0.14358974358974388,0.005128205128205076,0.0,0.005128205128205076,True,False,0.5,80.76923076923077,110.92307692307699,2.1538461538461537,450.0
24,9,0.14871794871794902,0.005128205128205144,0.0,0.056410256410256376,True,False,1.0,64.61538461538461,95.84615384615391,1.0769230769230769,225.0
