t,date,block,reference_nmae,motion_step_nmae,growth_step_log_mae,trajectory_nmae,total_growth_log_error,geometry_sse,geometry_den,tau,n,matched
18,1999-11-26 00:00:00,1,0.3324032897196743,0.0694752515219806,1.850371707708594e-17,0.16735115362197275,1.3877787807814457e-16,21264.21677729196,61054.28314682403,0.0,6,6
19,1999-11-26 12:00:00,1,0.199747963753361,0.038018052628691304,2.2204460492503132e-17,0.17394420589723586,1.3877787807814457e-16,19432.387730993192,57378.81975057557,0.0,6,5
20,1999-11-27 00:00:00,1,0.26203217500633447,0.057221979860758596,9.71445146547012e-17,0.22068488034415257,0.0,15153.330084084415,40052.76372256911,0.0,5,4
21,1999-11-27 12:00:00,1,0.3489403173841981,0.03554182009042066,4.163336342344337e-17,0.15156013857574682,0.0,12130.808032007302,36082.66668761158,0.0,5,4
22,1999-11-28 00:00:00,1,0.2182427032081198,0.1547715165253211,9.43689570931383e-17,0.2689401506287156,2.7755575615628914e-16,19181.881701179835,60617.648132087284,0.0,6,5
23,1999-11-28 12:00:00,1,0.27965047647718827,0.016519718292593074,7.771561172376095e-17,0.16038378013395832,2.7755575615628914e-16,17870.775306798085,63825.22309827395,0.0,6,5
24,1999-11-29 00:00:00,1,0.1348330647157437,0.26377132511911794,9.71445146547012e-17,0.38186624803908564,0.0,12413.576973385801,40344.21211858167,0.0,5,4
25,1999-11-29 12:00:00,1,0.2757454121822187,0.2581254777340805,2.949029909160572e-17,0.1607612082888263,1.942890293094024e-16,10001.868448345867,39465.58803603207,0.0,5,4
26,1999-11-30 00:00:00,1,0.28407719661281744,0.0261746676564236,1.4988010832439614e-16,0.1331349483029686,1.1275702593849246e-16,8583.068816862324,41504.68517790583,0.0,5,5
27,1999-11-30 12:00:00,1,0.2552018895120657,0.01943200927041086,6.938893903907228e-17,0.1635523382592317,0.0,7561.488265566264,41184.15416244837,0.0,5,4
28,1999-12-01 00:00:00,2,0.25525068174313637,0.03706456764317631,4.163336342344337e-17,0.12648777061605537,0.0,22992.560724279592,77477.72847657466,0.0,6,4
29,1999-12-01 12:00:00,2,0.2835276534546003,0.0511365734718528,1.1102230246251565e-16,0.08732165892550227,2.220446049250313e-16,3643.5273942186045,16015.480847754048,0.0,4,4
30,1999-12-02 00:00:00,2,0.264529606823693,0.07842585974317434,5.377642775528102e-17,0.14991451443703474,0.0,5782.147498392291,20978.505507222195,0.0,5,4
31,1999-12-02 12:00:00,2,0.3226890235901634,0.01869995410883198,5.377642775528102e-17,0.15731681681051873,0.0,7280.41294808694,25190.02848145358,0.0,5,4
32,1999-12-03 00:00:00,2,0.31224860502974805,0.05184586525133559,1.8735013540549517e-16,0.20143095272867045,1.6653345369377348e-16,17812.798442889838,54875.049046410735,0.0,6,4
33,1999-12-03 12:00:00,2,0.2176323835515352,0.030376313374537178,0.0,0.24081976029166122,0.0,6524.07717898964,25967.91298403781,0.0,4,3
34,1999-12-04 00:00:00,2,0.1563196950508531,0.23540906812964313,4.85722573273506e-17,0.39663507710972645,1.6653345369377348e-16,4735.268788980312,23877.313619110962,0.0,4,4
35,1999-12-04 12:00:00,2,0.2188097266872775,0.047604380652338206,1.5959455978986625e-16,0.41243085618444864,3.608224830031759e-16,20413.16641144892,68099.4532148222,0.0,6,4
