t,date,block,reference_nmae,motion_step_nmae,growth_step_log_mae,trajectory_nmae,total_growth_log_error,geometry_sse,geometry_den,tau,n,matched
0,1999-11-17 00:00:00,0,0.09081773636066467,,,,0.0,5733.854599645711,37728.45864325173,0.0,5,0
1,1999-11-18 00:00:00,0,0.21721567441041292,0.2593244352865087,1.1102230246251565e-16,0.2593244352865087,1.6653345369377348e-16,23705.55246389911,42854.482911971754,0.0,6,2
2,1999-11-19 00:00:00,0,0.05740136170506347,0.32971466494935375,1.1102230246251565e-16,0.09256911300467419,0.0,3133.1510450598657,18164.14975904693,0.0,5,2
3,1999-11-20 00:00:00,0,0.07925658220760327,0.05430581814769173,2.220446049250313e-16,0.07765232091374083,2.220446049250313e-16,67.28667062181084,2350.9344937571077,0.0,2,2
4,1999-11-21 00:00:00,0,0.05702089868118711,0.09147574650699193,1.6653345369377348e-16,0.08640670187207714,2.220446049250313e-16,1823.7125898824636,11088.944225283598,0.0,4,2
5,1999-11-22 00:00:00,0,0.15894006327738847,0.15741191484434502,1.1102230246251565e-16,0.18159925919387018,4.440892098500626e-16,5779.1993414822755,13170.127228093652,0.0,4,2
6,1999-11-23 00:00:00,0,0.07112920931382191,0.021522378296024176,1.1102230246251565e-16,0.06094540775113248,2.3592239273284576e-16,5184.983685875764,38656.57359753823,0.0,5,1
7,1999-11-24 00:00:00,1,0.06431279966986711,0.06447363623269926,2.9605947323337506e-16,0.0441585003156551,1.1102230246251565e-16,5483.731667499989,37069.001370356105,0.0,5,3
8,1999-11-25 00:00:00,1,0.12842637152949063,0.17995560468942726,1.4802973661668753e-16,0.1831436459509367,2.7755575615628914e-16,13329.549916203603,46299.42057099686,0.0,5,3
9,1999-11-26 00:00:00,1,0.12091523935140415,0.07022138204094115,1.6653345369377348e-16,0.10200936827559547,1.3877787807814457e-16,19734.246098287425,61054.28314682399,0.0,6,4
10,1999-11-27 00:00:00,1,0.23063153337728465,0.14317122586180583,9.992007221626409e-17,0.16937002658879335,0.0,14680.010892403152,40052.763722569085,0.0,5,5
11,1999-11-28 00:00:00,1,0.3360460267266008,0.15721157969483857,1.6653345369377348e-16,0.34225316142945933,2.7755575615628914e-16,15459.28020341206,60617.64813208727,0.0,6,4
12,1999-11-29 00:00:00,1,0.3776719262519451,0.60512455553885,0.0,0.45472883407162085,0.0,12287.259235727091,40344.21211858168,0.0,5,4
13,1999-11-30 00:00:00,1,0.10419616732017775,0.25385429717769176,1.3877787807814457e-16,0.17040417298064894,1.1275702593849246e-16,9275.645806154502,41504.68517790582,0.0,5,4
14,1999-12-01 00:00:00,2,0.0885834072569767,0.10317399813522514,1.790234627208065e-16,0.06133866812820506,1.3877787807814457e-16,19870.212387057098,77477.72847657463,0.0,6,5
15,1999-12-02 00:00:00,2,0.08119478996981078,0.09457085981483239,4.163336342344337e-17,0.10398962015958844,2.220446049250313e-16,4853.495340208413,20978.505507222177,0.0,5,4
16,1999-12-03 00:00:00,2,0.12722300482352403,0.06996641222721506,0.0,0.11485152352686959,1.6653345369377348e-16,15103.790877320913,54875.04904641074,0.0,6,4
17,1999-12-04 00:00:00,2,0.3090191185878122,0.2686677148349372,7.401486830834377e-17,0.30254776855360405,1.6653345369377348e-16,4359.9767250553,23877.313619110933,0.0,4,3
18,1999-12-05 00:00:00,2,0.12451907632048172,0.24866364554457368,0.0,0.10952390593710232,2.7755575615628914e-16,18767.548968306375,70951.48290010258,0.0,6,3
19,1999-12-06 00:00:00,2,0.21883241697104514,0.03141050618895897,5.551115123125783e-17,0.08007343699555051,0.0,16178.3454717921,53390.35295467057,0.0,6,4
20,1999-12-07 00:00:00,2,0.3042535073371445,0.18564038323162185,1.6653345369377348e-16,0.23620122362294907,4.3021142204224816e-16,14509.934073793263,56425.09336867263,0.0,6,4
21,1999-12-08 00:00:00,3,0.31805652044263744,0.039970570203182496,1.1796119636642288e-16,0.2001072799658626,1.6653345369377348e-16,5858.300818854511,22170.62049762798,0.0,4,4
22,1999-12-09 00:00:00,3,0.3800566366559018,0.021288220964542012,0.0,0.22008493207474056,2.185751579730777e-16,1838.9510882161403,11237.22247481512,0.0,3,3
23,1999-12-10 00:00:00,3,0.327235953610279,0.04149144101420188,1.295260195396016e-16,0.2604983670277226,3.3306690738754696e-16,7050.874232135244,48760.74569500589,0.0,5,3
24,1999-12-11 00:00:00,3,0.2831643372012286,0.12454943111514653,7.401486830834377e-17,0.30463250875861425,1.6653345369377348e-16,9275.517086155232,35478.43727670013,0.0,5,3
25,1999-12-12 00:00:00,3,0.18180250396468522,0.06285261768047758,2.220446049250313e-16,0.14398127207376543,1.6653345369377348e-16,10030.285012077351,48547.56533473617,0.0,6,2
26,1999-12-13 00:00:00,3,0.16925754742185647,0.09109563000341327,1.3877787807814457e-16,0.10233370224394862,3.5388358909926865e-16,6307.058330195186,20427.95487894454,0.0,4,4
27,1999-12-14 00:00:00,3,0.14847033651799346,0.05234723559810853,6.245004513516506e-17,0.07580679055552887,0.0,1819.0638931194744,8323.627777031048,0.0,3,2
28,1999-12-15 00:00:00,4,0.12036112798133111,0.08202367541343225,0.0,0.013558345021495732,3.3306690738754696e-16,3424.8345453342026,43791.31992442664,0.0,5,1
29,1999-12-16 00:00:00,4,0.11062441972434209,0.045103218548683884,2.220446049250313e-16,0.04962266688918247,2.237793284010081e-16,4372.451080468105,24691.63658938107,0.0,4,3
30,1999-12-17 00:00:00,4,0.12603820558812803,0.009516371029946994,2.0354088784794536e-16,0.03506357726525354,3.3306690738754696e-16,14820.457541656522,58622.59932874051,0.0,6,3
