run,t,method,raster_length,nominal_topology_failed,nominal_width_collapsed,topology_equal,hierarchy_legal,max_overlap,root_level_error_hPa,anchor_raster_error,width_raster_error
direction90,0,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,1,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,2,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,3,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,4,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,5,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,6,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,7,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,8,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,9,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,10,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,11,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,12,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,13,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,14,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,15,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,16,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,17,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,18,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,19,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,20,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,21,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,22,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,23,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,24,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,25,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,26,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,27,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,28,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,29,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,30,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,31,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,32,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,33,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,34,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,35,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,36,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,37,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,38,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,39,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,40,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,41,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,42,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,43,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,44,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,45,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,46,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,47,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,48,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,49,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,50,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,51,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,52,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
direction90,53,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
