t,rmse_hPa,max_change_hPa,input_min_hPa,smoothed_min_hPa
114,1.7178223765162968,12.539883273874011,980.2184261742663,989.590900183812
115,1.7761252023091398,14.059049170191429,975.4608656318292,988.1251855857092
116,1.8353340132300238,10.690110887424225,978.9147868665959,988.2759827773987
117,1.968882344198256,15.135613756146086,973.1480584574173,988.2829009539984
118,1.8562157832879884,12.000825404234206,976.6252159828327,988.4405706774169
119,1.7989672279248006,9.195327653112827,977.8931064417857,986.663332281806
120,1.748898905519922,8.716310286256316,977.628360077934,984.2919075426287
121,1.6760127352523113,11.904642889054912,970.535576539885,981.9775971478504
122,1.6096165261913484,10.96465534167271,969.3480013925289,978.5199009419107
123,1.692468944388698,11.626223762360382,965.7684698538791,975.4676472346475
124,1.6768499137171002,10.900211120316158,963.4586197151399,973.4348866395936
125,1.7091048189885016,11.024452217613998,961.4701916873241,972.2425357691837
126,1.6859676832172832,10.399075930631057,963.559997064579,973.3919252571858
127,1.6578411504602686,9.157793811042552,966.3873202766615,975.4665791834386
128,1.5702873070537438,7.875753728729023,970.1091962799927,977.6430156042755
129,1.4447211284411818,6.899984178011437,973.1001579039082,979.6726212666443
130,1.3256096163268487,6.035434291480897,976.4619120442998,982.3890766018983
131,1.3393755111208077,6.6254114648797895,980.5419017523834,985.3376558369254
132,1.3977146542601304,7.253109013091262,984.1680430711982,987.452600652013
133,1.4990826730401552,7.286362615368148,986.3428908229848,989.8671445961975
134,1.5831943457168882,8.077176996969456,983.4703951647242,990.7376455225585
135,1.6309532138055616,7.649606441619426,979.2042252452385,986.3542372591534
136,1.7104939366048018,8.305301399100927,978.1652116028204,985.492358494712
137,1.685996970363451,9.125299366100307,977.8174100083952,984.85103767726
138,1.5933470871604152,9.742197197075939,978.5685936890015,986.8519762424891
139,1.5394231087576866,7.046268565573769,985.0164838445515,988.418185061894
140,1.5551705527079227,7.507274510291722,981.9516136548397,988.3659510349921
141,1.6469118491299783,7.752934966771704,977.9867588456115,985.6117004559244
142,1.680326635781752,8.228323850603715,976.3010511702519,983.6859773429692
143,1.73411997598931,9.160595163464905,971.943644997413,980.798345807794
144,1.7923059341528018,8.540163779551449,971.5394669176056,979.2700965227172
145,1.8115468613127452,8.341099943456129,970.5543812653932,976.6658781761099
