method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
RA-MTM,0,0,0.006983810172417767,,,,False,True,,19.039176783791405,18.201119563101273,0.01248966380869934,2.9975193140878416
RA-MTM,0,1,0.006983810172417767,,,,False,True,,63.76896463621363,62.9309074155235,0.5995038628175683,143.88092707621638
RA-MTM,0,2,0.006983810172417767,,,,False,False,,68.67572991732196,69.51378713801209,0.14987596570439207,35.970231769054095
RA-MTM,0,3,0.006983810172417767,,,,False,True,,20.404537557665027,21.24259477835516,0.1873449571304901,44.962789711317626
RA-MTM,0,4,0.006983810172417767,,,,False,True,,65.81147482166696,66.6495320423571,5.395534765358114,1294.9283436859475
RA-MTM,1,5,0.01820074550037134,,,,False,False,,71.94690677139417,69.76281731134961,0.02497932761739868,5.995038628175683
RA-MTM,1,6,0.01820074550037134,,,,False,False,,73.6536077387362,75.83769719878076,0.01248966380869934,2.9975193140878416
RA-MTM,1,7,0.01820074550037146,,,,False,False,,77.49368491525576,75.30959545521118,0.09991731046959472,23.980154512702732
RA-MTM,1,4,0.009876439629948781,0.002892629457531015,1.6653345369377348e-16,0.002892629457531015,True,True,0.5572354211663066,69.98626759783863,71.17144035343249,3.6095128407141095,866.2830817713863
RA-MTM,1,8,0.01820074550037134,,,,False,False,,34.399485489869626,32.215396029825065,0.01248966380869934,2.9975193140878416
RA-MTM,1,3,0.01820074550037134,0.025184555672789107,2.220446049250313e-16,0.025184555672789107,True,True,0.21052631578947367,23.44356637693211,21.25947691688755,0.38717957806967956,92.92309873672309
RA-MTM,2,9,0.04155008752305538,,,,False,False,,66.64394305143858,71.62995355420523,0.3497105866435815,83.93054079445956
RA-MTM,2,10,0.026050393062458946,,,,False,True,,92.1261358558499,95.25218302334497,1.061621423739444,254.78914169746653
RA-MTM,2,11,0.03951357186422584,,,,False,False,,69.77474190386796,74.51637052757506,0.13738630189569273,32.972712454966256
RA-MTM,2,3,0.018755522243210917,0.0005547767428395763,2.220446049250313e-16,0.025739332415628684,True,True,0.17218543046357615,31.10298088171584,28.85231821253053,1.8234909160701036,437.6378198568249
RA-MTM,2,4,0.04155008752305538,0.05142652715300417,2.220446049250313e-16,0.04853389769547315,True,True,0.12418300653594772,75.85680353294137,70.87079303017472,0.6869315094784637,164.86356227483128
RA-MTM,3,10,0.0,0.026050393062458946,0.0,0.026050393062458946,True,True,0.055994729907773384,66.45016037525777,66.45016037525777,18.959309661605598,4550.234318785344
RA-MTM,3,3,0.0,0.018755522243210917,0.0,0.006983810172417767,True,True,0.2908366533864542,53.50297699483943,53.50297699483943,6.2698112319670685,1504.7546956720964
RA-MTM,4,10,0.013902160555735144,0.013902160555735144,0.0,0.012148232506723804,True,True,0.29314888010540185,62.933991550599224,64.60225081728744,5.557900394871207,1333.8960947690896
RA-MTM,4,12,0.05688851544771308,,,,False,False,,92.68988775908957,85.863265905364,0.32473125902618283,77.93550216628388
RA-MTM,4,13,0.0568885154477132,,,,False,False,,79.74896833638631,86.5755901901119,0.5245658799653723,125.89581119168935
RA-MTM,4,3,0.0568885154477132,0.0568885154477132,1.1102230246251565e-16,0.06387232562013097,True,True,0.8992395437262357,54.594874602421854,47.76825274869627,6.207362912923572,1489.7670991016573
RA-MTM,5,10,0.010713629229485969,0.003188531326249174,0.0,0.015336763832972977,True,False,0.41140529531568226,68.94641636106707,70.23205186860538,3.0974366245574365,743.3847898937847
RA-MTM,5,14,0.010713629229485969,,,,False,False,,70.24020580405215,68.95457029651384,0.01248966380869934,2.9975193140878416
RA-MTM,5,15,0.010713629229485969,,,,False,False,,29.279382587843553,27.993747080305237,0.13738630189569273,32.972712454966256
RA-MTM,5,3,0.010713629229485969,0.046174886218227226,0.0,0.017697439401903735,True,True,0.030181086519114688,41.3400694237272,40.054433916188884,0.1873449571304901,44.962789711317626
RA-MTM,6,16,0.07407574063867178,,,,False,True,,21.030327912357098,12.141239035716485,0.07493798285219604,17.985115884527048
