t,date,block,reference_nmae,motion_step_nmae,growth_step_log_mae,trajectory_nmae,total_growth_log_error,geometry_sse,geometry_den,tau,n,matched
0,1999-11-17 00:00:00,0,0.06606926943092631,,,,0.0,5310.029045589302,19347.245074504273,0.0,4,0
1,1999-11-18 00:00:00,0,0.24893875416655903,0.24871422114485425,0.0,0.24871422114485425,3.3306690738754696e-16,14719.443284607054,27940.870158899557,0.0,5,2
2,1999-11-19 00:00:00,0,0.18852738428905103,0.4390741023696787,1.1102230246251565e-16,0.22914029146379924,3.3306690738754696e-16,3811.941146288673,18219.91692435897,0.0,5,2
3,1999-11-20 00:00:00,0,0.159225092034016,0.23769462458863977,2.220446049250313e-16,0.3145552694937516,0.0,6.790956184181591,2335.0760980981913,0.0,2,2
4,1999-11-21 00:00:00,0,0.19981792325885545,0.06555724584513187,0.0,0.2922104221970454,0.0,6086.209422147424,23030.268399256896,0.0,5,2
5,1999-11-22 00:00:00,0,0.07241099508851093,0.16407149041084435,0.0,0.13135467106663015,4.440892098500626e-16,6442.606797515382,13087.426199991201,0.0,4,2
6,1999-11-23 00:00:00,0,0.29424792017865325,0.09951202722738918,1.6653345369377348e-16,0.15998157562544205,2.3592239273284576e-16,6682.41646177186,38607.89289639539,0.0,5,1
7,1999-11-24 00:00:00,1,0.22734386048361982,0.06694963417635162,0.0,0.04526933567691178,0.0,6771.621390876126,36416.788077654404,0.0,5,3
8,1999-11-25 00:00:00,1,0.16201454132322088,0.11861578744868627,7.401486830834377e-17,0.14522551223072724,0.0,15608.120126854954,46132.25902149704,0.0,5,3
9,1999-11-26 00:00:00,1,0.16255952490869433,0.06827000105176448,1.1102230246251565e-16,0.12881505938812243,0.0,21138.570849029376,60766.597702103965,0.0,6,4
10,1999-11-27 00:00:00,1,0.24021903625271598,0.18081131058746025,6.696032617270476e-17,0.18771311136955116,1.942890293094024e-16,15522.32316611844,40042.37843063189,0.0,5,5
11,1999-11-28 00:00:00,1,0.16415024079444956,0.1302291048928776,5.551115123125783e-17,0.31510345143368385,1.3877787807814457e-16,28469.675372000987,91747.39653935202,0.0,7,4
12,1999-11-29 00:00:00,1,0.41544324351617157,0.5006585394651152,9.71445146547012e-17,0.3664705111093845,0.0,12490.012554933055,40568.40588879457,0.0,5,4
