run,t,method,raster_length,nominal_topology_failed,nominal_width_collapsed,topology_equal,hierarchy_legal,max_overlap,root_level_error_hPa,anchor_raster_error,width_raster_error
grid41,0,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,1,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,2,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,3,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,4,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,5,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,6,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,7,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,8,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,9,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,10,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,11,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,12,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,13,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,14,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,15,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,16,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,17,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,18,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,19,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,20,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,21,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,22,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,23,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,24,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,25,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,26,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,27,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,28,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,29,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,30,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,31,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,32,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,33,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,34,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,35,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,36,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,37,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,38,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,39,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,40,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,41,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,42,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,43,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
grid41,44,TMTM,1681,False,False,True,True,0.0,0.0,0.0,0.0
