dataset,method,calibration,first_frame_identifiable,position_2d_nrmse,position_2d_nmae,reference_x_nmae,reference_y_nmae,reference_x_p95,reference_y_p95,motion_2d_nmae,motion_magnitude_2d_nmae,trajectory_2d_nmae,direction_error_radians,direction_count,direction_zero_predictions,matched_steps,minimum_motion
ring,TMTM,first_frame_2d_affine,False,0.30785869465248145,0.2810214600221485,0.2729759129759133,0.24771561771561776,0.4974358974358977,0.49743589743589745,0.017115735974039,0.017115735974039,0.06653172850971681,3.1415926535897922,61,61,146,0.21
ring,ST-MTM,first_frame_2d_affine,False,0.30785869465248145,0.2810214600221485,0.2729759129759133,0.24771561771561776,0.4974358974358977,0.49743589743589745,0.017115735974039,0.017115735974039,0.06653172850971681,3.1415926535897922,61,61,146,0.21
ring,X-only RA-MTM,first_frame_2d_affine,False,0.30785869465248145,0.2810214600221485,0.2729759129759133,0.24771561771561776,0.4974358974358977,0.49743589743589745,0.017115735974039,0.017115735974039,0.06653172850971681,3.1415926535897922,61,61,146,0.21
