scale,crowding,extra_budget,t,tau,budget,reference_max,projection_distortion,geometry_lower_bound,distance_nrmse,global_gap_bound
2.0,0.33333333333333337,0.0,4,0.0,0.0,0.0,0.49941182336749823,0.49941182336749823,0.49941182336749823,0.0
2.0,0.33333333333333337,0.0,5,0.0,0.0,0.0,0.5096028874438294,0.5096028874438294,0.5096028874438294,0.0
2.0,0.33333333333333337,0.0,6,0.0,0.0,0.0,0.5152423619675103,0.5152423619675103,0.5152423619675103,0.0
2.0,0.33333333333333337,0.0,7,0.0,0.0,0.0,0.5242258032983987,0.5242258032983987,0.5242258032983987,0.0
2.0,0.33333333333333337,0.0,8,0.0,0.0,0.0,0.5326726197032442,0.5326726197032442,0.5326726197032442,0.0
2.0,0.33333333333333337,0.0,9,0.0,0.0,0.0,0.5390423849616293,0.5390423849616293,0.5390423849616293,0.0
2.0,0.33333333333333337,0.0,10,0.0,0.0,0.0,0.5468189750775522,0.5468189750775522,0.5468189750775522,0.0
2.0,0.33333333333333337,0.0,11,0.0,0.0,0.0,0.5568371289782127,0.5568371289782127,0.5568371289782127,0.0
2.0,0.33333333333333337,0.0,12,0.0,0.0,0.0,0.5621072231719243,0.5621072231719243,0.5621072231719243,0.0
2.0,0.33333333333333337,0.0,13,0.0,0.0,0.0,0.570681294224038,0.570681294224038,0.570681294224038,0.0
2.0,0.33333333333333337,0.0,14,0.0,0.0,0.0,0.5788973944607944,0.5788973944607944,0.5788973944607944,0.0
2.0,0.33333333333333337,0.0,15,0.0,0.0,0.0,0.5884337260483271,0.5884337260483271,0.5884337260483271,0.0
2.0,0.33333333333333337,0.0,16,0.0,0.0,0.0,0.5959896523887585,0.5959896523887585,0.5959896523887585,0.0
2.0,0.33333333333333337,0.0,17,0.0,0.0,0.0,0.6033208715521783,0.6033208715521783,0.6033208715521783,0.0
2.0,0.33333333333333337,0.0,18,0.0,0.0,0.0,0.6100551269001399,0.6100551269001399,0.6100551269001399,0.0
2.0,0.33333333333333337,0.0,19,0.0,0.0,0.0,0.6219219095180125,0.6219219095180125,0.6219219095180125,0.0
2.0,0.33333333333333337,0.0,20,0.0,0.0,0.0,0.6295453068580243,0.6295453068580243,0.6295453068580243,0.0
2.0,0.33333333333333337,1.0,0,0.0,1.0,1.0,0.4710943110121063,0.4389865961688072,0.4465221687407751,4.779880100613809e-07
2.0,0.33333333333333337,1.0,1,0.0,1.0,1.0,0.4796964123475874,0.44748019109601866,0.4550241097549409,0.0
2.0,0.33333333333333337,1.0,2,0.0,1.0,1.0,0.4879283891078041,0.45547132222544146,0.4630547205433543,0.0
2.0,0.33333333333333337,1.0,3,0.0,1.0,1.0,0.4939635347532215,0.4614962417506289,0.46914021430935415,0.0
2.0,0.33333333333333337,1.0,4,0.0,1.0,1.0,0.49941182336749823,0.4667172860044699,0.4743797876504082,0.0
2.0,0.33333333333333337,1.0,5,0.0,1.0,1.0,0.5096028874438294,0.47685687901410556,0.48465829188512516,0.0
2.0,0.33333333333333337,1.0,6,0.0,1.0,1.0,0.5152423619675103,0.48227344005638895,0.4901283211520894,0.0
2.0,0.33333333333333337,1.0,7,0.0,1.0,1.0,0.5242258032983987,0.49108193052376614,0.4989976415047014,0.0
2.0,0.33333333333333337,1.0,8,0.0,1.0,1.0,0.5326726197032442,0.4993612271298589,0.5072859205256222,0.0
2.0,0.33333333333333337,1.0,9,0.0,1.0,1.0,0.5390423849616293,0.5055817686101831,0.5134667969473725,0.0
2.0,0.33333333333333337,1.0,10,0.0,1.0,1.0,0.5468189750775522,0.5131450242106559,0.5210859753250178,0.0
2.0,0.33333333333333337,1.0,11,0.0,1.0,1.0,0.5568371289782127,0.5230529926147693,0.5310156762754453,0.0
2.0,0.33333333333333337,1.0,12,0.0,1.0,1.0,0.5621072231719243,0.5281769831417112,0.536092466067506,0.0
2.0,0.33333333333333337,1.0,13,0.0,1.0,1.0,0.570681294224038,0.5365502970497754,0.5446056462111915,0.0
2.0,0.33333333333333337,1.0,14,0.0,1.0,1.0,0.5788973944607944,0.5446839441579289,0.5527795694160785,0.0
2.0,0.33333333333333337,1.0,15,0.0,1.0,1.0,0.5884337260483271,0.5540847364576262,0.5622009680679207,0.0
2.0,0.33333333333333337,1.0,16,0.0,1.0,1.0,0.5959896523887585,0.5614210883139832,0.5695088352914748,0.0
2.0,0.33333333333333337,1.0,17,0.0,1.0,1.0,0.6033208715521783,0.5684930702768237,0.5767573393118096,0.0
2.0,0.33333333333333337,1.0,18,0.0,1.0,1.0,0.6100551269001399,0.5751542844117126,0.5835133218903023,0.0
2.0,0.33333333333333337,1.0,19,0.0,1.0,1.0,0.6219219095180125,0.5868509040186987,0.5951907472208162,0.0
2.0,0.33333333333333337,1.0,20,0.0,1.0,1.0,0.6295453068580243,0.5943842330607711,0.6027788281800518,0.0
2.0,0.33333333333333337,4.0,0,0.0,4.0,4.0,0.4710943110121063,0.3451493409478894,0.3739168817295198,1.1368683772161603e-13
2.0,0.33333333333333337,4.0,1,0.0,4.0,4.0,0.4796964123475874,0.353274183472841,0.38217956036519285,0.0
2.0,0.33333333333333337,4.0,2,0.0,4.0,4.0,0.4879283891078041,0.36053034826971575,0.3896655736287434,0.0
2.0,0.33333333333333337,4.0,3,0.0,4.0,4.0,0.4939635347532215,0.36647549685983666,0.3957379661815048,0.0
2.0,0.33333333333333337,4.0,4,0.0,4.0,4.0,0.49941182336749823,0.37102133298884393,0.4004647322102359,1.1368683772161603e-13
2.0,0.33333333333333337,4.0,5,0.0,4.0,4.0,0.5096028874438294,0.3809337863946952,0.41063909844658,1.1368683772161603e-13
2.0,0.33333333333333337,4.0,6,0.0,4.0,4.0,0.5152423619675103,0.3856838239804282,0.4156069459051607,1.1368683772161603e-13
2.0,0.33333333333333337,4.0,7,0.0,4.0,4.0,0.5242258032983987,0.3939376692603069,0.42408773352025125,2.2737367544323206e-13
2.0,0.33333333333333337,4.0,8,0.0,4.0,4.0,0.5326726197032442,0.4016942730108296,0.43199899411925996,0.0
2.0,0.33333333333333337,4.0,9,0.0,4.0,4.0,0.5390423849616293,0.4074631948851933,0.4378367717902775,1.1368683772161603e-13
2.0,0.33333333333333337,4.0,10,0.0,4.0,4.0,0.5468189750775522,0.4143739452195464,0.444978092009166,1.1368683772161603e-13
2.0,0.33333333333333337,4.0,11,0.0,4.0,4.0,0.5568371289782127,0.4239123976619106,0.4546639005388484,1.1368683772161603e-13
2.0,0.33333333333333337,4.0,12,0.0,4.0,4.0,0.5621072231719243,0.42859978535757814,0.45940754589889343,0.0
2.0,0.33333333333333337,4.0,13,0.0,4.0,4.0,0.570681294224038,0.4363468075523071,0.46747406162838384,0.0
2.0,0.33333333333333337,4.0,14,0.0,4.0,4.0,0.5788973944607944,0.4442016031129907,0.4754652809077847,0.0
2.0,0.33333333333333337,4.0,15,0.0,4.0,4.0,0.5884337260483271,0.4531682334141786,0.4845849494885702,0.0
2.0,0.33333333333333337,4.0,16,0.0,4.0,4.0,0.5959896523887585,0.45984818078479894,0.49139333817457104,0.0
2.0,0.33333333333333337,4.0,17,0.0,4.0,4.0,0.6033208715521783,0.4661338395345031,0.4980643903898473,3.410605131648481e-13
2.0,0.33333333333333337,4.0,18,0.0,4.0,4.0,0.6100551269001399,0.4725471365027494,0.5046648045398529,0.0
2.0,0.33333333333333337,4.0,19,0.0,4.0,4.0,0.6219219095180125,0.48370976025946927,0.5159545261285827,0.0
2.0,0.33333333333333337,4.0,20,0.0,4.0,4.0,0.6295453068580243,0.4909470128495255,0.5233471791953458,0.0
1.5,0.5,0.0,0,0.0,0.0,0.0,0.5766927739269038,0.5766927739269038,0.5766927739269038,0.0
1.5,0.5,0.0,1,0.0,0.0,0.0,0.5825780576040451,0.5825780576040451,0.5825780576040451,0.0
1.5,0.5,0.0,2,0.0,0.0,0.0,0.5907361148542817,0.5907361148542817,0.5907361148542817,0.0
1.5,0.5,0.0,3,0.0,0.0,0.0,0.5937056807428907,0.5937056807428907,0.5937056807428907,0.0
1.5,0.5,0.0,4,0.0,0.0,0.0,0.6013749442830431,0.6013749442830431,0.6013749442830431,0.0
1.5,0.5,0.0,5,0.0,0.0,0.0,0.608628548409792,0.608628548409792,0.608628548409792,0.0
1.5,0.5,0.0,6,0.0,0.0,0.0,0.613888150093674,0.613888150093674,0.613888150093674,0.0
1.5,0.5,0.0,7,0.0,0.0,0.0,0.6224024204661,0.6224024204661,0.6224024204661,0.0
1.5,0.5,0.0,8,0.0,0.0,0.0,0.6288225485295635,0.6288225485295635,0.6288225485295635,0.0
1.5,0.5,0.0,9,0.0,0.0,0.0,0.632443773909413,0.632443773909413,0.632443773909413,0.0
1.5,0.5,0.0,10,0.0,0.0,0.0,0.6428352984721729,0.6428352984721729,0.6428352984721729,0.0
1.5,0.5,0.0,11,0.0,0.0,0.0,0.6495512380850518,0.6495512380850518,0.6495512380850518,0.0
1.5,0.5,0.0,12,0.0,0.0,0.0,0.6544478330396464,0.6544478330396464,0.6544478330396464,0.0
1.5,0.5,0.0,13,0.0,0.0,0.0,0.6652712887694506,0.6652712887694506,0.6652712887694506,0.0
1.5,0.5,0.0,14,0.0,0.0,0.0,0.6706939067607113,0.6706939067607113,0.6706939067607113,0.0
1.5,0.5,0.0,15,0.0,0.0,0.0,0.6773722412036575,0.6773722412036575,0.6773722412036575,0.0
1.5,0.5,0.0,16,0.0,0.0,0.0,0.6859846608349119,0.6859846608349119,0.6859846608349119,0.0
1.5,0.5,0.0,17,0.0,0.0,0.0,0.6933160553851816,0.6933160553851816,0.6933160553851816,0.0
1.5,0.5,0.0,18,0.0,0.0,0.0,0.6993881919458355,0.6993881919458355,0.6993881919458355,0.0
1.5,0.5,0.0,19,0.0,0.0,0.0,0.705901126381771,0.705901126381771,0.705901126381771,0.0
1.5,0.5,0.0,20,0.0,0.0,0.0,0.7142490392237132,0.7142490392237132,0.7142490392237132,0.0
1.5,0.5,1.0,0,0.0,1.0,1.0,0.5766927739269038,0.5424655475325865,0.5505325131774951,0.0
1.5,0.5,1.0,1,0.0,1.0,1.0,0.5825780576040451,0.5481645142797701,0.5563689696810321,0.0
1.5,0.5,1.0,2,0.0,1.0,1.0,0.5907361148542817,0.556183083309068,0.5643993814003424,0.0
1.5,0.5,1.0,3,0.0,1.0,1.0,0.5937056807428907,0.5591360180765679,0.5673578850768053,0.0
1.5,0.5,1.0,4,0.0,1.0,1.0,0.6013749442830431,0.5666708844303603,0.5748858687859472,0.0
1.5,0.5,1.0,5,0.0,1.0,1.0,0.608628548409792,0.5737477911928599,0.5819547522483335,0.0
1.5,0.5,1.0,6,0.0,1.0,1.0,0.613888150093674,0.5789577895751685,0.5872690319395043,0.0
1.5,0.5,1.0,7,0.0,1.0,1.0,0.6224024204661,0.5873326501475404,0.5957048913881756,0.0
1.5,0.5,1.0,8,0.0,1.0,1.0,0.6288225485295635,0.5936338409619301,0.602029494044098,0.0
1.5,0.5,1.0,9,0.0,1.0,1.0,0.632443773909413,0.5971750498149461,0.6055456436157991,0.0
1.5,0.5,1.0,10,0.0,1.0,1.0,0.6428352984721729,0.6074184156695795,0.615860114434689,0.0
1.5,0.5,1.0,11,0.0,1.0,1.0,0.6495512380850518,0.6141636621966929,0.6226035289590376,0.0
1.5,0.5,1.0,12,0.0,1.0,1.0,0.6544478330396464,0.6189289736222772,0.627362139636953,0.0
1.5,0.5,1.0,13,0.0,1.0,1.0,0.6652712887694506,0.6295666266102528,0.6380898302864793,0.0
1.5,0.5,1.0,14,0.0,1.0,1.0,0.6706939067607113,0.6349945280564975,0.6435325225481684,0.0
1.5,0.5,1.0,15,0.0,1.0,1.0,0.6773722412036575,0.6415782830379457,0.6501041147209038,0.0
1.5,0.5,1.0,16,0.0,1.0,1.0,0.6859846608349119,0.6500288461517987,0.6586341134384505,0.0
1.5,0.5,1.0,17,0.0,1.0,1.0,0.6933160553851816,0.6574249112804518,0.6659812240509935,0.0
1.5,0.5,1.0,18,0.0,1.0,1.0,0.6993881919458355,0.6633556584970743,0.6719845187530528,0.0
1.5,0.5,1.0,19,0.0,1.0,1.0,0.705901126381771,0.6697571319573628,0.6783710194706698,0.0
1.5,0.5,1.0,20,0.0,1.0,1.0,0.7142490392237132,0.6780278017143405,0.6867436516664628,0.0
1.5,0.5,4.0,0,0.0,4.0,4.0,0.5766927739269038,0.44195764388591324,0.4731853979456549,0.0
1.5,0.5,4.0,1,0.0,4.0,4.0,0.5825780576040451,0.4470861625964072,0.47860874474665704,2.2737367544323206e-13
1.5,0.5,4.0,2,0.0,4.0,4.0,0.5907361148542817,0.4546686770480932,0.486324473988048,0.0
1.5,0.5,4.0,3,0.0,4.0,4.0,0.5937056807428907,0.4575593914529013,0.48924649529701275,2.2737367544323206e-13
1.5,0.5,4.0,4,0.0,4.0,4.0,0.6013749442830431,0.4646768894963758,0.49647089699405905,0.0
1.5,0.5,4.0,5,0.0,4.0,4.0,0.608628548409792,0.4712193155821052,0.5031382108169226,1.1368683772161603e-13
1.5,0.5,4.0,6,0.0,4.0,4.0,0.613888150093674,0.47625371225190977,0.5083503903554558,0.0
1.5,0.5,4.0,7,0.0,4.0,4.0,0.6224024204661,0.4841886451885072,0.5164766174630668,0.0
1.5,0.5,4.0,8,0.0,4.0,4.0,0.6288225485295635,0.4901213022590783,0.5225343814433785,1.1368683772161603e-13
1.5,0.5,4.0,9,0.0,4.0,4.0,0.632443773909413,0.49342118404819957,0.5258680435371373,0.0
1.5,0.5,4.0,10,0.0,4.0,4.0,0.6428352984721729,0.5031925364629678,0.5358528149188642,1.1368683772161603e-13
1.5,0.5,4.0,11,0.0,4.0,4.0,0.6495512380850518,0.5099927540251021,0.5426677637119124,2.2737367544323206e-13
1.5,0.5,4.0,12,0.0,4.0,4.0,0.6544478330396464,0.5143646506176035,0.547128046844088,0.0
1.5,0.5,4.0,13,0.0,4.0,4.0,0.6652712887694506,0.524422479384386,0.557440617309893,1.1368683772161603e-13
1.5,0.5,4.0,14,0.0,4.0,4.0,0.6706939067607113,0.5298420535086781,0.5629017235813566,0.0
1.5,0.5,4.0,15,0.0,4.0,4.0,0.6773722412036575,0.5361317332989936,0.5692580265914755,1.1368683772161603e-13
1.5,0.5,4.0,16,0.0,4.0,4.0,0.6859846608349119,0.5440815024382338,0.5774273191640757,3.410605131648481e-13
1.5,0.5,4.0,17,0.0,4.0,4.0,0.6933160553851816,0.5516392173762831,0.5849223284265116,0.0
1.5,0.5,4.0,18,0.0,4.0,4.0,0.6993881919458355,0.5571384262958043,0.5906100540993329,2.2737367544323206e-13
1.5,0.5,4.0,19,0.0,4.0,4.0,0.705901126381771,0.5631988781055848,0.596744466886471,2.2737367544323206e-13
1.5,0.5,4.0,20,0.0,4.0,4.0,0.7142490392237132,0.571212280764112,0.6049505193207748,0.0
1.0,0.6666666666666667,0.0,0,0.0,0.0,0.0,0.7055886291528808,0.7055886291528808,0.7055886291528808,0.0
1.0,0.6666666666666667,0.0,1,0.0,0.0,0.0,0.7080124762763363,0.7080124762763363,0.7080124762763363,0.0
1.0,0.6666666666666667,0.0,2,0.0,0.0,0.0,0.7153491170359122,0.7153491170359122,0.7153491170359122,0.0
1.0,0.6666666666666667,0.0,3,0.0,0.0,0.0,0.7189595276439504,0.7189595276439504,0.7189595276439504,0.0
1.0,0.6666666666666667,0.0,4,0.0,0.0,0.0,0.724420995295135,0.724420995295135,0.724420995295135,0.0
1.0,0.6666666666666667,0.0,5,0.0,0.0,0.0,0.7256366728331949,0.7256366728331949,0.7256366728331949,0.0
1.0,0.6666666666666667,0.0,6,0.0,0.0,0.0,0.7334863522312254,0.7334863522312254,0.7334863522312254,0.0
1.0,0.6666666666666667,0.0,7,0.0,0.0,0.0,0.7400110676095069,0.7400110676095069,0.7400110676095069,0.0
1.0,0.6666666666666667,0.0,8,0.0,0.0,0.0,0.7433404211902198,0.7433404211902198,0.7433404211902198,0.0
1.0,0.6666666666666667,0.0,9,0.0,0.0,0.0,0.7487492647255045,0.7487492647255045,0.7487492647255045,0.0
1.0,0.6666666666666667,0.0,10,0.0,0.0,0.0,0.7563381416001246,0.7563381416001246,0.7563381416001246,0.0
1.0,0.6666666666666667,0.0,11,0.0,0.0,0.0,0.7632530554138888,0.7632530554138888,0.7632530554138888,0.0
1.0,0.6666666666666667,0.0,12,0.0,0.0,0.0,0.7629731142128725,0.7629731142128725,0.7629731142128725,0.0
1.0,0.6666666666666667,0.0,13,0.0,0.0,0.0,0.771208940047483,0.771208940047483,0.771208940047483,0.0
1.0,0.6666666666666667,0.0,14,0.0,0.0,0.0,0.7745565788857102,0.7745565788857102,0.7745565788857102,0.0
1.0,0.6666666666666667,0.0,15,0.0,0.0,0.0,0.7755186694744641,0.7755186694744641,0.7755186694744641,0.0
1.0,0.6666666666666667,0.0,16,0.0,0.0,0.0,0.7818311828936366,0.7818311828936366,0.7818311828936366,0.0
1.0,0.6666666666666667,0.0,17,0.07863225934853801,0.07863225934853801,0.07863225934853801,0.7896389738088413,0.7867304852307571,0.7874227218730855,0.0
1.0,0.6666666666666667,0.0,18,0.19870272717058413,0.19870272717058413,0.19870272717058413,0.7943784134394607,0.7870302217169604,0.7887621177760534,0.0
1.0,0.6666666666666667,0.0,19,0.4056640624999943,0.4056640624999943,0.4056640624999943,0.7990316584204863,0.7839832547317007,0.7875524349707418,0.0
1.0,0.6666666666666667,0.0,20,0.6842548585924959,0.6842548585924959,0.6842548585924959,0.8070194345453835,0.7816667769991517,0.7877529279306555,0.0
1.0,0.6666666666666667,1.0,0,0.0,1.0,1.0,0.7055886291528808,0.6695102504879389,0.6781553989355895,0.0
1.0,0.6666666666666667,1.0,1,0.0,1.0,1.0,0.7080124762763363,0.6720075501976497,0.680608197355974,0.0
1.0,0.6666666666666667,1.0,2,0.0,1.0,1.0,0.7153491170359122,0.6791562170810348,0.6877446278868456,0.0
1.0,0.6666666666666667,1.0,3,0.0,1.0,1.0,0.7189595276439504,0.6827476388415676,0.6914750796268777,0.0
1.0,0.6666666666666667,1.0,4,0.0,1.0,1.0,0.724420995295135,0.6881666681447147,0.6969265625853696,0.0
1.0,0.6666666666666667,1.0,5,0.0,1.0,1.0,0.7256366728331949,0.6893247342365385,0.6980757568662942,0.0
1.0,0.6666666666666667,1.0,6,0.0,1.0,1.0,0.7334863522312254,0.6970620486163034,0.7058437649808231,0.0
1.0,0.6666666666666667,1.0,7,0.0,1.0,1.0,0.7400110676095069,0.7035324766575443,0.7122786984080149,0.0013768343844731135
1.0,0.6666666666666667,1.0,8,0.0,1.0,1.0,0.7433404211902198,0.7069119430176769,0.7156835236363325,0.001423103662318681
1.0,0.6666666666666667,1.0,9,0.0,1.0,1.0,0.7487492647255045,0.7121492609059386,0.7209780049145534,0.0
1.0,0.6666666666666667,1.0,10,0.0,1.0,1.0,0.7563381416001246,0.7197172811885509,0.7284533422897862,1.0422618970551412e-05
1.0,0.6666666666666667,1.0,11,0.0,1.0,1.0,0.7632530554138888,0.7266776605158017,0.7355094628139519,0.0
1.0,0.6666666666666667,1.0,12,0.0,1.0,1.0,0.7629731142128725,0.7262150634475936,0.735059014735583,7.931211257528048e-06
1.0,0.6666666666666667,1.0,13,0.0,1.0,1.0,0.771208940047483,0.73436527965909,0.7431969690246991,3.0469493594864616e-06
1.0,0.6666666666666667,1.0,14,0.0,1.0,1.0,0.7745565788857102,0.737867258220542,0.7467847773606758,9.14008137442579e-06
1.0,0.6666666666666667,1.0,15,0.0,1.0,1.0,0.7755186694744641,0.7388468540356359,0.7477036069429324,9.459802186029265e-07
1.0,0.6666666666666667,1.0,16,0.0,1.0,1.0,0.7818311828936366,0.745009263797066,0.7538990974161753,0.0
1.0,0.6666666666666667,1.0,17,0.07863225934853801,1.078632259348538,1.078632259348538,0.7896389738088413,0.7498663565090996,0.7595328413493203,0.0
1.0,0.6666666666666667,1.0,18,0.19870272717058413,1.1987027271705841,1.1987027271705841,0.7943784134394607,0.7501887320567496,0.7608562388778949,0.0
1.0,0.6666666666666667,1.0,19,0.4056640624999943,1.4056640624999943,1.4056640624999943,0.7990316584204863,0.747054244388236,0.7596532876828129,1.1467508102214197e-05
1.0,0.6666666666666667,1.0,20,0.6842548585924959,1.684254858592496,1.684254858592496,0.8070194345453835,0.7448180797942405,0.7598991334016739,0.0
1.0,0.6666666666666667,4.0,0,0.0,4.0,4.0,0.7055886291528808,0.5631388713174655,0.5966801138305002,1.1368683772161603e-13
1.0,0.6666666666666667,4.0,1,0.0,4.0,4.0,0.7080124762763363,0.5658413970657182,0.5992982963800519,1.1368683772161603e-13
1.0,0.6666666666666667,4.0,2,0.0,4.0,4.0,0.7153491170359122,0.5724271195667053,0.6060083482192974,0.0
1.0,0.6666666666666667,4.0,3,0.0,4.0,4.0,0.7189595276439504,0.5759422579419237,0.6097054328549792,0.0
1.0,0.6666666666666667,4.0,4,0.0,4.0,4.0,0.724420995295135,0.5812191210793373,0.6150659802188353,0.0
1.0,0.6666666666666667,4.0,5,0.0,4.0,4.0,0.7256366728331949,0.5822090452555304,0.6160821001401188,0.0
1.0,0.6666666666666667,4.0,6,0.0,4.0,4.0,0.7334863522312254,0.5895962847928934,0.6235981280393648,0.0
1.0,0.6666666666666667,4.0,7,0.0,4.0,4.0,0.7400110676095069,0.5958923607094172,0.6299089223259284,2.2737367544323206e-13
1.0,0.6666666666666667,4.0,8,0.0,4.0,4.0,0.7433404211902198,0.5994032000468933,0.6334322116722024,0.0
1.0,0.6666666666666667,4.0,9,0.0,4.0,4.0,0.7487492647255045,0.6041277461610309,0.6383396933470108,0.0
1.0,0.6666666666666667,4.0,10,0.0,4.0,4.0,0.7563381416001246,0.6116192667938837,0.6457617028153554,0.0
1.0,0.6666666666666667,4.0,11,0.0,4.0,4.0,0.7632530554138888,0.6186831507693086,0.6529316410987476,0.0
1.0,0.6666666666666667,4.0,12,0.0,4.0,4.0,0.7629731142128725,0.6176952401674934,0.6520664206793174,0.0
1.0,0.6666666666666667,4.0,13,0.0,4.0,4.0,0.771208940047483,0.6255758698106363,0.6600102579162066,0.0
1.0,0.6666666666666667,4.0,14,0.0,4.0,4.0,0.7745565788857102,0.6295069614274615,0.6639571512625034,2.2737367544323206e-13
1.0,0.6666666666666667,4.0,15,0.0,4.0,4.0,0.7755186694744641,0.630537990246431,0.6649128415577155,0.0
1.0,0.6666666666666667,4.0,16,0.0,4.0,4.0,0.7818311828936366,0.6362488936809003,0.6707677623857836,2.2737367544323206e-13
1.0,0.6666666666666667,4.0,17,0.07863225934853801,4.078632259348538,4.078632259348538,0.7896389738088413,0.6409806589922651,0.6762720619658212,0.0
1.0,0.6666666666666667,4.0,18,0.19870272717058413,4.198702727170584,4.198702727170584,0.7943784134394607,0.6413941858884024,0.6775794752901604,4.547473508864641e-13
1.0,0.6666666666666667,4.0,19,0.4056640624999943,4.405664062499994,4.405664062499994,0.7990316584204863,0.6380519677979959,0.6760674739325816,2.2737367544323206e-13
1.0,0.6666666666666667,4.0,20,0.6842548585924959,4.684254858592496,4.684254858592496,0.8070194345453835,0.6361074909410951,0.676344164570161,0.0
0.6,0.8,0.0,0,1.0119317867572306,1.0119317867572306,1.0119317867572306,0.8178521405579473,0.7803319283536851,0.7893998852485195,0.0
0.6,0.8,0.0,1,1.23828125,1.23828125,1.23828125,0.8234220396131745,0.7774719655122966,0.7885141881958976,0.0
0.6,0.8,0.0,2,1.409840091550791,1.409840091550791,1.409840091550791,0.8264390974671171,0.7740458438216785,0.7867350557228849,0.0
0.6,0.8,0.0,3,1.3051284200643778,1.3051284200643778,1.3051284200643778,0.8250874985317989,0.7768929979130658,0.7886335409284467,0.0
0.6,0.8,0.0,4,1.2985072126337514,1.2985072126337514,1.2985072126337514,0.8248227744932484,0.7766427575261623,0.7883332072378126,0.0
0.6,0.8,0.0,5,1.5868003680230771,1.5868003680230771,1.5868003680230771,0.8314434168877229,0.7724536604679383,0.7867873554276842,0.0
