run,t,method,raster_length,nominal_topology_failed,nominal_width_collapsed,topology_equal,hierarchy_legal,max_overlap,root_level_error_hPa,anchor_raster_error,width_raster_error
RelativeWidth,51,RA-MTM,32768,False,False,True,True,0.0,0.008947781770530128,0.001792597430107179,0.0018822780423677354
RelativeWidth,52,RA-MTM,32768,False,False,True,True,0.0,0.014158663999069176,0.001442969077828593,0.001691648882121144
RelativeWidth,53,RA-MTM,32768,False,False,True,True,0.0,0.44009038431636327,0.0014795717738849135,0.0017481473044839574
RelativeWidth,54,RA-MTM,32768,False,False,True,True,0.0,0.0011831692095256585,0.0008533622895363635,0.0023861903710016286
RelativeWidth,55,RA-MTM,32768,False,False,True,True,0.0,0.02870212417019502,0.0015172324032590723,0.002255421980339567
RelativeWidth,56,RA-MTM,32768,False,False,True,True,0.0,0.013373588326430763,0.0017952457994852011,0.003589850932397831
RelativeWidth,57,RA-MTM,32768,False,False,True,True,0.0,0.014379707406078523,0.0016725532103123442,0.003324003673169207
RelativeWidth,58,RA-MTM,32768,False,False,True,True,0.0,0.010048540451862209,0.001217839947194932,0.0024978850192436397
RelativeWidth,59,RA-MTM,32768,False,False,True,True,0.0,0.04820373024926994,0.0015964117790367993,0.0025873638262990384
RelativeWidth,60,RA-MTM,32768,False,False,True,True,0.0,0.046651237477362884,0.0018125515335043474,0.002104195280184351
RelativeWidth,61,RA-MTM,32768,False,False,True,True,0.0,0.005097379077596997,0.0016672371413104514,0.0023591464938719775
RelativeWidth,62,RA-MTM,32768,False,False,True,True,0.0,0.00567246464515847,0.0016293917935907842,0.0033185762112355466
RelativeWidth,63,RA-MTM,32768,False,False,True,True,0.0,0.006643939485002193,0.0017695378511888293,0.0012236380931728297
RelativeWidth,64,RA-MTM,32768,False,False,True,True,0.0,0.002764711354075189,0.0016315440418495086,0.00254344051714675
RelativeWidth,65,RA-MTM,32768,False,False,True,True,0.0,0.0043426443642147206,0.00181491907927267,0.0028132785134273863
RelativeWidth,66,RA-MTM,32768,False,False,True,True,0.0,0.04861667793397828,0.0014892293679551472,0.0016399335240078194
RelativeWidth,67,RA-MTM,32768,False,True,True,True,0.0,0.01012606051426701,0.0012560819001379286,0.002426872363662902
RelativeWidth,68,RA-MTM,32768,False,False,True,True,0.0,0.06855460324322848,0.001565765513845463,0.002380927485304038
RelativeWidth,69,RA-MTM,32768,False,False,True,True,0.0,0.08383149007727297,0.001590068417698376,0.0034170137386088095
RelativeWidth,70,RA-MTM,32768,False,False,True,True,0.0,0.041731463964651994,0.0016170568061397717,0.0020948343533098712
RelativeWidth,71,RA-MTM,32768,False,False,True,True,0.0,0.07079951953573982,0.0015501671145941032,0.0028230926226111563
RelativeWidth,72,RA-MTM,32768,False,False,True,True,0.0,0.00866281226421961,0.00173508798253863,0.0031632981649727197
RelativeWidth,73,RA-MTM,32768,False,False,True,True,0.0,0.026023424870118106,0.001668154847941139,0.002944993273357177
RelativeWidth,74,RA-MTM,32768,False,False,True,True,0.0,0.04902432477433649,0.0017227592139192893,0.0018278502191896306
RelativeWidth,75,RA-MTM,32768,False,False,True,True,0.0,0.18339948898369585,0.0013958997516425597,0.002458218348780683
RelativeWidth,76,RA-MTM,32768,False,False,True,True,0.0,0.17812774533581432,0.0015331839946668424,0.0026441624595507918
RelativeWidth,77,RA-MTM,32768,False,False,True,True,0.0,0.03639859064332995,0.0012267743172813539,0.002052266039026307
RelativeWidth,78,RA-MTM,32768,False,False,True,True,0.0,0.005772271773139437,0.001750596787580605,0.0016961066743894637
RelativeWidth,79,RA-MTM,32768,False,False,True,True,0.0,3.6274468584451824e-07,0.0002809480602223857,0.0017822053280074357
RelativeWidth,80,RA-MTM,32768,False,False,True,True,0.0,0.015852192330839898,0.0013417265973458825,0.0009453225294305673
RelativeWidth,81,RA-MTM,32768,False,False,True,True,0.0,0.014898855775300035,0.0011974005807999788,0.0027177673016045567
RelativeWidth,82,RA-MTM,32768,False,False,True,True,0.0,0.013043715870026062,0.0016151959275561012,0.0032580460137134892
RelativeWidth,83,RA-MTM,32768,False,False,True,True,0.0,0.04065909268683754,0.001750445328283945,0.0030547858273334283
RelativeWidth,84,RA-MTM,32768,False,False,True,True,0.0,0.0855806388858582,0.0014002975395008832,0.0027750120936005374
RelativeWidth,85,RA-MTM,32768,False,False,True,True,0.0,0.028253484504375592,0.0017469839390358288,0.002203096028736612
RelativeWidth,86,RA-MTM,32768,False,False,True,True,0.0,0.049738642133661415,0.0014988512184785918,0.0027835488921605506
RelativeWidth,87,RA-MTM,32768,False,False,True,True,0.0,0.0039047434358963073,0.0016077718066611624,0.0022929636474124937
RelativeWidth,88,RA-MTM,32768,False,False,True,True,0.0,0.0109897371335137,0.0014318785096349984,0.002361244546433272
RelativeWidth,89,RA-MTM,32768,False,False,True,True,0.0,0.0017448898356633435,0.001600498602783773,0.0025596574539624717
RelativeWidth,90,RA-MTM,32768,False,False,True,True,0.0,0.01622943999564086,0.0013903529156493732,0.00203577263160426
RelativeWidth,91,RA-MTM,32768,False,False,True,True,0.0,0.029219910432402685,0.0015531914278454906,0.003184524258569965
RelativeWidth,92,RA-MTM,32768,False,False,True,True,0.0,0.005069982549912311,0.001436893015082319,0.00212897512429161
RelativeWidth,93,RA-MTM,32768,False,False,True,True,0.0,0.0033026432113274495,0.0013934219892810518,0.0022639075488358057
RelativeWidth,94,RA-MTM,32768,False,False,True,True,0.0,0.01266267134519694,0.00168524791639868,0.0019409519803347541
RelativeWidth,95,RA-MTM,32768,False,False,True,True,0.0,0.012081247019978036,0.001347256023041865,0.0012998751439197154
RelativeWidth,96,RA-MTM,32768,False,False,True,True,0.0,0.0006708560888455395,0.001114334570964104,0.0013720288331851016
RelativeWidth,97,RA-MTM,32768,False,True,True,True,0.0,0.046357695894357676,0.0017820644422670284,0.002628678251343294
RelativeWidth,98,RA-MTM,32768,False,False,True,True,0.0,0.019810636343436272,0.0009229741065297503,0.003399047429918145
RelativeWidth,99,RA-MTM,32768,False,False,True,True,0.0,0.005096075607298189,0.0016130894321406686,0.0032127063972740427
RelativeWidth,100,RA-MTM,32768,False,False,True,True,0.0,0.02871697894738645,0.0017747563512386932,0.002531640898149057
RelativeWidth,101,RA-MTM,32768,False,False,True,True,0.0,0.013641471804703542,0.001418165940734184,0.0027097741475943238
RelativeWidth,102,RA-MTM,32768,False,False,True,True,0.0,0.017969257808999828,0.0018226073492186856,0.00325888961274301
RelativeWidth,103,RA-MTM,32768,False,False,True,True,0.0,0.020435545042346348,0.0017340508540044652,0.0023177884031782003
RelativeWidth,104,RA-MTM,32768,False,False,True,True,0.0,0.043084698450911674,0.0014849386994626457,0.003173200230099149
RelativeWidth,105,RA-MTM,32768,False,False,True,True,0.0,0.010582756874555344,0.0012070668203918444,0.001857806511647242
RelativeWidth,106,RA-MTM,32768,False,True,True,True,0.0,0.02222055189963612,0.0016222200328854797,0.0024625654812743727
RelativeWidth,107,RA-MTM,32768,False,False,True,True,0.0,0.029659118992640288,0.0015597994393203862,0.0024963957987589325
RelativeWidth,108,RA-MTM,32768,False,False,True,True,0.0,0.0003413509434722073,0.0017129342589505825,0.0023707033566815663
RelativeWidth,109,RA-MTM,32768,False,False,True,True,0.0,0.019493551375035167,0.00182562285166199,0.0026282814754281514
RelativeWidth,110,RA-MTM,32768,False,False,True,True,0.0,0.013454117622586637,0.0018183200294146218,0.002575507614199779
RelativeWidth,111,RA-MTM,32768,False,False,True,True,0.0,0.005228463601042677,0.0015009784920039237,0.0028582293179291174
RelativeWidth,112,RA-MTM,32768,False,False,True,True,0.0,0.024627418906675302,0.0017779262212016533,0.0031830983496289322
RelativeWidth,113,RA-MTM,32768,False,False,True,True,0.0,0.0029263889969115553,0.0016558297505682162,0.002936107588298001
RelativeWidth,114,RA-MTM,32768,False,False,True,True,0.0,0.03645892377949167,0.0015358777077381092,0.00245162107366248
RelativeWidth,115,RA-MTM,32768,False,False,True,True,0.0,0.00910845529801918,0.0017573980821907753,0.00247770611380016
RelativeWidth,116,RA-MTM,32768,False,False,True,True,0.0,0.042992379791712665,0.0017748534761636847,0.0017831073026223672
RelativeWidth,117,RA-MTM,32768,False,False,True,True,0.0,0.018791588258181946,0.0016595062797648552,0.0008422333042541474
