t,date,block,reference_nmae,motion_step_nmae,growth_step_log_mae,trajectory_nmae,total_growth_log_error,geometry_sse,geometry_den,tau,n,matched
0,1999-11-17 00:00:00,0,0.06587822625389421,,,,0.0,5597.259993328858,19922.321078528126,0.0,4,0
1,1999-11-18 00:00:00,0,0.06965630234308234,0.053746497104410776,1.1102230246251565e-16,0.053746497104410776,0.0,2153.8698522498203,12469.85601476553,0.0,3,2
2,1999-11-19 00:00:00,0,0.18918918245979935,0.11209958982181159,3.3306690738754696e-16,0.16584608692622232,2.220446049250313e-16,3458.7647597487767,18097.576235400727,0.0,5,2
3,1999-11-20 00:00:00,0,0.15451595418546246,0.23730251812093883,0.0,0.23239674020249482,0.0,0.5518970380801024,2396.797862619819,0.0,2,2
4,1999-11-21 00:00:00,0,0.20493398926841783,0.06327378421338734,1.0755285551056204e-16,0.2078827476207356,0.0,2397.6582936848204,10927.288242733326,0.0,4,2
5,1999-11-22 00:00:00,0,0.01761144615043424,0.11239051545326897,0.0,0.0954922321674666,1.6653345369377348e-16,864.37340655541,2500.022800227879,0.0,2,2
6,1999-11-23 00:00:00,0,0.2964115359444797,0.07498447275706847,0.0,0.02050775941039813,2.498001805406602e-16,7158.905991013676,39382.10410037826,0.0,5,2
7,1999-11-24 00:00:00,1,0.21459239871887828,0.03872945806912111,1.4802973661668753e-16,0.051975431137749356,0.0,2836.323373117442,22142.069778434365,0.0,4,3
8,1999-11-25 00:00:00,1,0.16327845932199608,0.09341022192217259,0.0,0.10628024391335837,0.0,15966.264057117376,47304.974503929996,0.0,5,3
9,1999-11-26 00:00:00,1,0.17590496097138836,0.12226999400082382,0.0,0.080395429678427,2.185751579730777e-16,13801.323852895834,40774.62065219108,0.0,5,3
10,1999-11-27 00:00:00,1,0.24036148584036363,0.1763388539569128,1.3322676295501878e-16,0.20136852384885215,1.6653345369377348e-16,15622.09359704836,40203.617656418064,0.0,5,5
11,1999-11-28 00:00:00,1,0.36862678927298675,0.21264317832232485,9.71445146547012e-17,0.2785202543327291,1.3877787807814457e-16,11304.329671192836,43168.22753090657,0.0,5,4
12,1999-11-29 00:00:00,1,0.37766733098896177,0.0429318662296964,0.0,0.2715447614406519,0.0,4084.5261472828297,22936.21927035699,0.0,4,2
13,1999-11-30 00:00:00,1,0.2712781900665144,0.035811440425541456,3.700743415417188e-17,0.21684128138597605,0.0,11847.665654574294,42733.79022871098,0.0,5,3
14,1999-12-01 00:00:00,2,0.3464236496078978,0.11515983103964633,1.0547118733938987e-16,0.245264599871232,0.0,7321.423682787936,45828.722634930244,0.0,5,5
15,1999-12-02 00:00:00,2,0.1780990537020546,0.04277000850884798,0.0,0.23933043681677976,2.220446049250313e-16,1383.6578994487265,8259.74031210359,0.0,3,3
16,1999-12-03 00:00:00,2,0.2536513678684302,0.08434074834448131,3.700743415417188e-17,0.2364808006446464,0.0,4378.249469662702,23677.356090024798,0.0,4,3
17,1999-12-04 00:00:00,2,0.164806770514873,0.23139966915620777,2.4054832200211723e-16,0.05701893667126572,0.0,4796.497437844757,24460.390199007586,0.0,4,3
18,1999-12-05 00:00:00,2,0.3736791635577903,0.24440830974864058,5.551115123125783e-17,0.3014272464199063,1.3877787807814457e-16,17579.997849374475,73069.8998815161,0.0,6,3
19,1999-12-06 00:00:00,2,0.09734811503869185,0.2508807076955335,2.7755575615628914e-17,0.15003524810284596,1.1275702593849246e-16,14183.047953937867,53993.966970907466,0.0,6,4
