t,date,block,reference_nmae,motion_step_nmae,growth_step_log_mae,trajectory_nmae,total_growth_log_error,geometry_sse,geometry_den,tau,n,matched
0,1999-11-17 00:00:00,0,0.1872516274485697,,,,0.0,37714.89928216839,38372.09825860281,0.0,5,0
1,1999-11-18 00:00:00,0,0.2121688328601671,0.03434785119006564,0.44028487326743615,0.03434785119006564,0.44028487326739235,17805.434095372042,18127.221502996486,0.0,4,2
2,1999-11-19 00:00:00,0,0.22033721995583466,0.05447078929068317,0.0019665689720459456,0.0888186404807488,0.43831830429535273,17864.151074713234,18165.275101576677,0.0,5,2
3,1999-11-20 00:00:00,0,0.10310277875320152,0.20121797493175,1.820485020247041,0.2481629990250297,1.38216671595169,2294.1739690770237,2337.7894873579726,0.0,2,2
4,1999-11-21 00:00:00,0,0.17312088649939658,0.018816947580172598,1.060836609381679,0.2669799466052023,0.32133010657001376,22804.155276690875,23208.155769024597,0.0,5,2
5,1999-11-22 00:00:00,0,0.14459766488111706,0.08334086431416984,0.935312414187264,0.18363908229103248,0.613982307617253,12928.83617376334,13165.569908779458,0.0,4,2
6,1999-11-23 00:00:00,0,0.1655709885626442,0.09938470331258724,0.5210773444924212,0.09275325190806132,0.0929049631248329,38131.781591183986,38788.14445085673,0.0,5,1
7,1999-11-24 00:00:00,1,0.1998424589728927,0.05719604960536792,0.6724995096664758,0.026278298969347483,0.7654044727913062,35589.59099336446,36185.253687776814,0.0,5,3
8,1999-11-25 00:00:00,1,0.22618539901421444,0.05262437320606243,0.685006022976157,0.06871452326853292,1.4504104957675503,66473.64374312194,67575.80120549355,0.0,6,4
9,1999-11-26 00:00:00,1,0.23346057558066421,0.047001488947819,1.2854282350498596,0.10868466948356015,0.16498226071764935,60195.887972339195,61170.670983174656,0.0,6,4
10,1999-11-27 00:00:00,1,0.20187918549645328,0.03383593180800502,0.32940052601907777,0.0971899482017669,0.1644182653014277,39358.4386126606,40029.756122826446,0.0,5,5
11,1999-11-28 00:00:00,1,0.23810218213943002,0.035330638619251606,0.3279068737622931,0.12395906686397194,0.1634886084608644,90258.4773313569,91574.91915733444,0.0,7,4
12,1999-11-29 00:00:00,1,0.24495895050614674,0.027244403792210988,0.27377991033897836,0.08478165041594721,0.11029130509030322,39798.05490967765,40450.406150246316,0.0,5,4
13,1999-11-30 00:00:00,1,0.1879399804887641,0.04089225438251347,0.11282937477404781,0.09966093724247824,0.002538072428471111,40812.66481343882,41508.99007508889,0.0,5,4
14,1999-12-01 00:00:00,2,0.2583748295489176,0.04339642613277127,0.12000914565503462,0.09981049706182046,0.12254721808350434,76433.64407630007,77696.7405969067,0.0,6,5
15,1999-12-02 00:00:00,2,0.21077422151539033,0.03577996172371618,1.1766693365611176,0.11134612224627619,1.0541221184771983,20737.686314182924,21084.914975849497,0.0,5,4
16,1999-12-03 00:00:00,2,0.23936674113610656,0.04441471431482534,0.742025687854514,0.13441351742133,0.3120964306230704,52969.529197028976,53835.04299984695,0.0,6,4
17,1999-12-04 00:00:00,2,0.2522608048443731,0.04473976053854923,0.08920639686631397,0.19790567774490697,0.22289003375676159,23536.66391224629,23918.901023414506,0.0,4,3
18,1999-12-05 00:00:00,2,0.2549688959401237,0.015228885755749674,0.4166839917129493,0.21259372751230918,0.19379395795619198,69847.55460814395,70778.79187043541,0.0,6,3
19,1999-12-06 00:00:00,2,0.24307531344302782,0.051924156759152476,0.2200618847767987,0.1702299169016603,0.026267926820608994,52346.64074762003,53156.431110087695,0.0,6,4
20,1999-12-07 00:00:00,2,0.23218114428026915,0.053183916392842326,0.025595547188951406,0.16058605329334777,0.0518634740095682,55230.692352280086,56140.997138997285,0.0,6,4
21,1999-12-08 00:00:00,3,0.1848293826378766,0.06361322573070485,0.3782221140886114,0.08860015640636262,0.4300855880981727,21932.636619655594,22299.013524010617,0.0,4,4
22,1999-12-09 00:00:00,3,0.2570492388049134,0.09527346411150199,0.42502868730919774,0.21288081193576772,0.0050569007889741556,11078.22047668938,11267.407490795524,0.0,3,3
23,1999-12-10 00:00:00,3,0.23924067576333194,0.09493401058417833,0.3659049434083654,0.21727224885345167,0.360848042619353,48093.11975250896,48886.476727690984,0.0,5,3
24,1999-12-11 00:00:00,3,0.2047051519282504,0.06480190881140226,0.11960287237368135,0.23911237630412988,0.48045091499273695,61176.66442419106,62262.05234897549,0.0,7,3
25,1999-12-12 00:00:00,3,0.16540282006393522,0.024335196162377715,0.010193768189996344,0.28372111517899906,0.4702571468031828,35045.602831606455,35672.382469978445,0.0,5,2
26,1999-12-13 00:00:00,3,0.24507131294170664,0.053807128357670944,0.43412418381900186,0.19566768594717046,0.03613296298418964,20057.648735652805,20417.988592262718,0.0,4,4
27,1999-12-14 00:00:00,3,0.20877791397898338,0.07024523093543972,0.7597026270096585,0.14122939704787707,0.7958355899938407,8102.35727843488,8249.105636638425,0.0,3,2
28,1999-12-15 00:00:00,4,0.2169734784838627,0.06644480914723819,1.178654996341641,0.18941058464095875,0.38281940634779665,43269.78689126764,44021.84226625223,0.0,5,1
29,1999-12-16 00:00:00,4,0.24305257141471415,0.05092434013585733,0.37650226594646413,0.11406120168284357,0.006317140401260387,24284.419767791147,24726.7615185261,0.0,4,3
30,1999-12-17 00:00:00,4,0.20514942970999514,0.03692954533386914,0.2619865020755281,0.09885035974044647,0.2556693616742779,57702.39276840112,58580.72081367387,0.0,6,4
31,1999-12-18 00:00:00,4,0.25094290094811866,0.03492784191770005,0.4307829160924575,0.09749512892311,0.17511355441817655,47653.936680323684,48449.962477537454,0.0,5,5
32,1999-12-19 00:00:00,4,0.19297638625943186,0.02585989684080644,0.7173207342848842,0.042924249936889355,0.8924342715121977,36167.67075745469,36747.385576190965,0.0,5,4
33,1999-12-20 00:00:00,4,0.22457675585692644,0.044955815921514646,0.3946207122850568,0.05947129065543905,0.4978135764181556,24493.11809932645,24887.122436207213,0.0,4,4
34,1999-12-21 00:00:00,4,0.20328549713410501,0.03638281560099981,0.4568395022078667,0.10129567981305194,0.04097407421029993,32057.40763960529,32594.105090055717,0.0,5,3
35,1999-12-22 00:00:00,5,0.25941739578070094,0.059302993384237,0.6483635779329926,0.16059867319728893,0.6893376521432809,40325.001946975724,40980.68292916814,0.0,5,3
36,1999-12-23 00:00:00,5,0.2044915218411917,0.03759640500405467,0.13821189777781154,0.14488570443975649,0.8275495499211059,27716.231401669003,28172.016002764485,0.0,4,4
37,1999-12-24 00:00:00,5,0.2402827607872112,0.07100312488806995,1.7945333961107923,0.13582346040470078,0.9669838461896698,93181.84158457968,94720.37714688836,0.0,7,3
38,1999-12-25 00:00:00,5,0.12025621879658668,0.053193504828583316,0.650587566141175,0.08262995557611746,0.3163962800485206,31563.91158890895,32112.773664644214,0.0,5,3
39,1999-12-26 00:00:00,5,0.11126889672466242,0.06048695246495008,1.218571603747103,0.09398419892525588,1.5349678837956091,23221.441348116787,23647.373810733552,0.0,4,3
40,1999-12-27 00:00:00,5,0.1742877581433816,0.019802266650895888,3.0498304540970906,0.06850722662122151,1.5148625703017318,3413.813755877338,3481.147334617034,0.0,2,2
41,1999-12-28 00:00:00,5,0.17667109581396662,0.07607239317879765,2.404885375355283,0.060015705023901945,0.8900228050535505,17193.995452310442,17502.088962638485,0.0,5,1
42,1999-12-29 00:00:00,6,0.16118697783000144,0.06819828002755415,0.9261188208104225,0.09820613253950512,0.03609601575686932,13140.13793726858,13356.61254870912,0.0,4,2
43,1999-12-30 00:00:00,6,0.18093264017196448,0.11671832823841699,0.35704162486933055,0.09843585687557144,0.3931376406261896,16352.082518968356,16643.282101675857,0.0,4,2
44,1999-12-31 00:00:00,6,0.19522775308519655,0.08930737802039944,0.3476523263390989,0.135572048569958,0.7407899669652882,23245.364183515678,23641.595405245705,0.0,4,3
