method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
TMTM,0,0,0.08458541698012205,,,,False,True,,18.871304557495463,8.721054519880818,0.03225806451612903,1.934169275228408
TMTM,0,1,0.211129822815197,,,,False,True,,63.73405261254317,38.39847387471953,2.4516129032258065,146.996864917359
TMTM,0,2,0.18330512032415325,,,,False,False,,68.91121734587598,46.91460290697759,0.6451612903225806,38.683385504568164
TMTM,0,3,0.5428127794623749,,,,False,True,,19.809327436008726,84.94686097149372,0.6129032258064516,36.74921622933975
TMTM,0,4,0.06379241934290274,,,,False,True,,65.79549967973882,58.140409358590496,21.70967741935484,1301.6959222287187
TMTM,1,5,0.3038021982524158,,,,False,False,,72.33860863275136,35.882344842461464,0.03225806451612903,1.934169275228408
TMTM,1,6,0.2229395627252339,,,,False,False,,77.50606011142501,50.753312584396944,0.4193548387096774,25.144200577969304
TMTM,1,4,0.09990113065992716,0.03610871131702442,1.6653345369377348e-16,0.03610871131702442,True,True,0.545201668984701,70.03177084423336,58.043635165042105,14.129032258064516,847.1661425500428
TMTM,1,3,0.03361288517346163,0.5091998942889133,2.220446049250313e-16,0.5091998942889133,True,True,0.171875,23.81654055712994,27.850086777945336,1.8064516129032258,108.31347941279085
TMTM,2,7,0.09637652061307898,,,,False,False,,66.5120434450632,54.94686097149372,1.2903225806451613,77.36677100913633
TMTM,2,8,0.34463276752643607,,,,False,True,,92.10924468756927,50.753312584396944,4.290322580645161,257.2445136053783
TMTM,2,9,0.1447649356962379,,,,False,False,,70.64123390020356,53.26944161665501,0.6774193548387096,40.61755477979657
TMTM,2,3,0.5154946217743418,0.48188173660088013,0.0,0.027318157688033178,True,True,0.18143459915611815,31.087506358572707,92.94686097149372,7.225806451612903,433.2539176511634
TMTM,2,4,0.07244759716858434,0.17234872782851152,0.0,0.1362400165114871,True,True,0.1351931330472103,75.83379447255392,84.52750613278404,2.935483870967742,176.00940404578515
TMTM,3,8,0.18500756065743332,0.15962520686900278,4.440892098500626e-16,0.15962520686900278,True,True,0.05637982195845697,66.43809083103088,44.23718355213888,76.09677419354838,4562.705320263814
TMTM,3,3,0.3440919349188419,0.1714026868554999,2.220446049250313e-16,0.19872084454353303,True,True,0.2857142857142857,53.65582878123269,94.94686097149372,25.29032258064516,1516.3887117790719
TMTM,4,10,0.1039380102527329,,,,False,True,,51.77426091149909,39.301699681171144,0.03225806451612903,1.934169275228408
TMTM,4,8,0.16826832599258487,0.01673923466484843,4.440892098500626e-16,0.1763644415338512,True,False,0.0877490462060195,62.88099557447487,42.68879645536469,6.677419354838709,400.3730399722805
TMTM,4,11,0.31516476447030234,,,,False,False,,92.28276174018806,54.462990003751784,1.3548387096774193,81.23510955959314
TMTM,4,12,0.14167079672766292,,,,False,False,,80.01187270784553,63.011377100525976,2.161290322580645,129.58934144030334
TMTM,4,3,0.23992367609205517,0.10416825882678674,0.0,0.30288910337031977,True,True,0.8917274939172749,54.73666500173742,83.52750613278404,24.870967741935484,1491.2445112011026
TMTM,5,8,0.21887508949328255,0.05060676350069766,0.0,0.12575767803315355,True,False,0.3744186046511628,69.01832332359085,42.753312584396944,12.387096774193548,742.7210016877087
TMTM,5,13,0.16186690150120356,,,,False,False,,69.59669560325105,50.172667423106624,0.12903225806451613,7.736677100913632
TMTM,5,14,0.2789980310762715,,,,False,False,,29.305806919760503,62.78557064891308,0.5806451612903225,34.815046954111345
TMTM,5,3,0.18825914638911972,0.05166452970293545,0.0,0.3545536330732552,True,True,0.027237354085603113,40.87189243705742,63.462990003751784,0.6774193548387096,40.61755477979657
TMTM,6,15,0.0871091767006809,,,,False,True,,20.851575078801236,10.398473874719528,0.29032258064516125,17.407523477055673
TMTM,6,16,0.23127233236897204,,,,False,True,,39.47373440415746,11.721054519880818,2.32258064516129,139.26018781644538
TMTM,6,8,0.31691570678243625,0.09804061728915373,0.0,0.027717060743999808,True,True,0.24242424242424243,80.94448772086994,42.91460290697759,18.032258064516128,1081.2006248526802
TMTM,6,17,0.37669810229479295,,,,False,True,,22.839862889666954,68.0436351650421,0.6129032258064516,36.74921622933975
TMTM,6,18,0.23791831856196027,,,,False,False,,40.78375951825204,69.33395774568727,1.935483870967742,116.05015651370448
TMTM,7,16,0.1655000872859536,0.06577224508301843,0.0,0.06577224508301845,True,True,0.23003194888178913,33.90364563935654,14.043635165042108,10.096774193548386,605.3949831464918
TMTM,7,8,0.4460945457311555,0.1291788389487192,0.0,0.10146177820471938,True,False,0.0017825311942959,95.18788387858721,41.65653839084856,0.0967741935483871,5.8025078256852245
TMTM,7,19,0.4262470314133891,,,,False,False,,92.90295635400363,41.753312584396944,0.03225806451612903,1.934169275228408
TMTM,7,18,0.31017408835812466,0.07225576979616441,1.6653345369377348e-16,0.07225576979616441,True,False,0.6129032258064516,39.984034884647784,77.20492548762275,1.2903225806451613,77.36677100913633
