method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
TMTM,47,81,0.3837561839762561,0.010782270687660075,1.1102230246251565e-16,0.010782270687660045,True,True,0.45714285714285713,21.91923466618107,67.9699767433318,0.8,47.960309025405465
TMTM,47,70,0.12670427235787,0.10696754295591966,0.0,0.12440823562506627,True,True,0.38461538461538464,56.16546406038741,71.3699767433318,3.85,230.8089871847638
TMTM,48,78,0.2063012325181234,0.01237336616547918,0.0,0.007343698272575949,True,True,0.02857142857142857,34.926124645506604,10.169976743331796,8.75,524.5658799653722
TMTM,48,76,0.4847458461826546,0.022782430183752568,0.0,0.22876993463004897,True,True,0.7685459940652819,90.88947828525035,32.7199767433318,14.15,848.2979658868592
TMTM,48,81,0.3009127267825591,0.08284345719369697,0.0,0.09362572788135702,True,True,0.1797752808988764,26.4604495294247,62.56997674333179,4.45,266.7792189538179
TMTM,48,70,0.08560907599940346,0.04109519635846652,0.0,0.08331303926659975,True,True,0.32489451476793246,60.49688762340338,70.7699767433318,11.850000000000001,710.4120774388184
TMTM,49,78,0.23340277869186732,0.02710154617374392,2.220446049250313e-16,0.03444524444631985,True,True,0.2857142857142857,35.628310186355876,7.619976743331797,2.5,149.8759657043921
TMTM,49,76,0.5396187258334696,0.054872879650815096,2.203098814490545e-16,0.2836428142808641,True,True,0.8996655518394648,90.92422384334816,26.169976743331798,14.25,854.2930045150348
TMTM,49,81,0.27758067917898865,0.023332047603570476,0.0,0.1169577754849275,True,True,0.2782608695652174,31.81029524185317,65.1199767433318,10.25,614.4914593880076
TMTM,49,84,0.1437231717724992,,,,False,True,,53.1731961306319,70.4199767433318,0.25,14.987596570439209
TMTM,49,70,0.0043910835671863895,0.09000015956658984,0.0,0.006687120299990094,True,True,0.029535864978902954,71.94690677139417,71.4199767433318,0.35000000000000003,20.98263519861489
TMTM,50,76,0.575350372877906,0.035731647044436314,0.0,0.3193744613253004,True,True,0.7578947368421053,93.01202148868052,23.9699767433318,10.8,647.4641718429738
