scene,method,calibration,t,feature,q,x,reference_error,initial_error,cumulative_motion_error
hierarchy_change,TMTM,native,6,0,26.6484375,78.69121237270846,52.04277487270846,25.390009684346236,26.652765188362228
hierarchy_change,TMTM,native,6,1,39.998282967032964,68.94689419089028,28.948611223857313,27.7130455522193,1.235565671638014
hierarchy_change,TMTM,native,6,2,79.1636690647482,37.0150760090721,-42.14859305567611,-45.78302486265891,3.6344318069828034
hierarchy_change,TMTM,native,6,3,93.86910860655738,49.884394190890276,-43.9847144156671,-7.320030373906633,-36.66468404176047
hierarchy_change,TMTM,native,7,0,26.581632653061224,77.5832578272539,51.00162517419268,25.390009684346236,25.611615489846447
hierarchy_change,TMTM,native,7,1,40.04303892215569,68.63439419089028,28.59135526873459,27.7130455522193,0.8783097165152896
hierarchy_change,TMTM,native,7,2,79.48877805486285,38.09462146361755,-41.3941565912453,-45.78302486265891,4.388868271413614
hierarchy_change,TMTM,native,7,3,94.14516129032258,50.424166918163,-43.72099437215957,-7.320030373906633,-36.40096399825294
hierarchy_change,TMTM,native,8,0,26.927281368821294,76.049166918163,49.1218855493417,25.390009684346236,23.731875864995462
hierarchy_change,TMTM,native,8,1,40.25292642140468,68.03780328179937,27.78487686039469,27.7130455522193,0.07183130817539052
hierarchy_change,TMTM,native,8,2,79.6875,52.441212372708456,-27.246287627291544,-45.78302486265891,18.53673723536737
hierarchy_change,TMTM,native,8,3,94.33774834437087,40.39575782725392,-53.94199051711695,-7.320030373906633,-46.621960143210316
hierarchy_change,TMTM,native,9,0,27.054655870445345,75.25371237270846,48.19905650226312,25.390009684346236,22.809046817916883
hierarchy_change,TMTM,native,9,1,40.42883211678832,67.81053055452665,27.38169843773833,27.7130455522193,-0.33134711448096965
hierarchy_change,TMTM,native,9,2,79.90463215258856,53.066212372708456,-26.838419779880105,-45.78302486265891,18.944605082778807
hierarchy_change,TMTM,native,9,3,94.51357466063348,40.93553055452664,-53.57804410610684,-7.320030373906633,-46.258013732200205
hierarchy_change,TMTM,native,10,0,27.243150684931507,74.4582578272539,47.215107142322395,25.390009684346236,21.82509745797616
hierarchy_change,TMTM,native,10,1,40.77017716535433,67.69689419089028,26.926717025535943,27.7130455522193,-0.7863285266833557
hierarchy_change,TMTM,native,10,2,80.21739130434783,53.74803055452664,-26.469360749821185,-45.78302486265891,19.313664112837728
hierarchy_change,TMTM,native,10,3,94.69842657342657,41.674166918163,-53.02425965526357,-7.320030373906633,-45.70422928135694
hierarchy_change,TMTM,native,11,0,27.440625,73.40712146361756,45.96649646361756,25.390009684346236,20.576486779271324
hierarchy_change,TMTM,native,11,1,40.95,67.35598509998118,26.40598509998118,27.7130455522193,-1.3070604522381188
hierarchy_change,TMTM,native,11,2,80.32386363636364,53.80484873634482,-26.519014900018817,-45.78302486265891,19.264009962640095
hierarchy_change,TMTM,native,11,3,94.8328125,42.6400760090721,-52.192736490927906,-7.320030373906633,-44.87270611702127
hierarchy_change,TMTM,native,12,0,27.726293103448278,72.38439419089028,44.658101087442,25.390009684346236,19.268091403095763
hierarchy_change,TMTM,native,12,1,41.181640625,67.15712146361756,25.975480838617557,27.7130455522193,-1.737564713601742
hierarchy_change,TMTM,native,12,2,80.48267326732673,54.628712372708456,-25.853960894618275,-45.78302486265891,19.929063968040637
hierarchy_change,TMTM,native,12,3,94.93878865979381,43.43553055452664,-51.50325810526717,-7.320030373906633,-44.18322773136054
hierarchy_change,TMTM,native,13,0,27.724056603773583,71.92984873634481,44.205792132571226,25.390009684346236,18.81578244822499
hierarchy_change,TMTM,native,13,1,41.29261363636363,67.12871237270846,25.83609873634483,27.7130455522193,-1.8769468158744687
hierarchy_change,TMTM,native,13,2,80.82770270270271,54.99803055452664,-25.829672148176066,-45.78302486265891,19.953352714482847
hierarchy_change,TMTM,native,13,3,95.1896437994723,44.03212146361755,-51.15752233585474,-7.320030373906633,-43.83749196194811
hierarchy_change,TMTM,native,14,0,28.125,71.27643964543574,43.151439645435744,25.390009684346236,17.761429961089508
hierarchy_change,TMTM,native,14,1,41.60828025477707,67.01507600907209,25.40679575429502,27.7130455522193,-2.3062497979242806
hierarchy_change,TMTM,native,14,2,80.95394736842105,55.28212146361755,-25.671825904803505,-45.78302486265891,20.111198957855407
hierarchy_change,TMTM,native,14,3,95.625,44.74234873634482,-50.88265126365518,-7.320030373906633,-43.562620889748544
hierarchy_change,TMTM,native,15,0,28.226744186046513,70.7082578272539,42.481513641207385,25.390009684346236,17.09150395686115
hierarchy_change,TMTM,native,15,1,41.625,66.84462146361756,25.219621463617557,27.7130455522193,-2.493424088601742
hierarchy_change,TMTM,native,15,2,80.9684065934066,55.424166918163,-25.544239675243595,-45.78302486265891,20.238785187415317
hierarchy_change,TMTM,native,15,3,95.68910256410257,45.39575782725392,-50.29334473684865,-7.320030373906633,-42.97331436294202
hierarchy_change,TMTM,native,16,0,28.58108108108108,70.111666918163,41.530585837081915,25.390009684346236,16.14057615273568
hierarchy_change,TMTM,native,16,1,42.03125,66.78780328179937,24.75655328179937,27.7130455522193,-2.956492270419929
hierarchy_change,TMTM,native,16,2,81.37089416058394,55.36734873634482,-26.00354542423912,-45.78302486265891,19.77947943841979
hierarchy_change,TMTM,native,16,3,96.0493119266055,46.361666918163,-49.687645008442495,-7.320030373906633,-42.36761463453586
hierarchy_change,TMTM,native,17,0,28.68351063829787,69.7707578272539,41.08724718895603,25.390009684346236,15.697237504609792
hierarchy_change,TMTM,native,17,1,42.1875,67.04348509998118,24.855985099981183,27.7130455522193,-2.857060452238116
hierarchy_change,TMTM,native,17,2,81.45758122743682,55.33893964543573,-26.11864158200109,-45.78302486265891,19.664383280657823
hierarchy_change,TMTM,native,17,3,96.181640625,46.816212372708456,-49.365428252291544,-7.320030373906633,-42.04539787838491
hierarchy_change,TMTM,native,18,0,28.98343373493976,69.82757600907209,40.84414227413233,25.390009684346236,15.454132589786095
hierarchy_change,TMTM,native,18,1,42.1875,67.35598509998118,25.168485099981183,27.7130455522193,-2.544560452238116
hierarchy_change,TMTM,native,18,2,81.66744402985074,55.31053055452664,-26.3569134753241,-45.78302486265891,19.426111387334814
hierarchy_change,TMTM,native,18,3,96.32364649681529,47.0150760090721,-49.30857048774319,-7.320030373906633,-41.98854011383656
hierarchy_change,TMTM,native,19,0,29.121835443037973,69.60030328179937,40.4784678387614,25.390009684346236,15.08845815441516
hierarchy_change,TMTM,native,19,1,42.53048780487805,67.2707578272539,24.740270022375853,27.7130455522193,-2.972775529843446
hierarchy_change,TMTM,native,19,2,81.91634241245136,55.39575782725391,-26.520584585197447,-45.78302486265891,19.262440277461465
hierarchy_change,TMTM,native,19,3,96.50847457627118,47.52643964543573,-48.982034930835454,-7.320030373906633,-41.66200455692882
hierarchy_change,TMTM,native,20,0,29.516129032258064,69.1457578272539,39.62962879499584,25.390009684346236,14.239619110649603
hierarchy_change,TMTM,native,20,1,42.890625,67.32757600907209,24.43695100907209,27.7130455522193,-3.2760945431472095
hierarchy_change,TMTM,native,20,2,81.9825,55.59462146361755,-26.387878536382452,-45.78302486265891,19.39514632627646
hierarchy_change,TMTM,native,20,3,96.83552631578948,47.98098509998118,-48.8545412158083,-7.320030373906633,-41.534510841901664
hierarchy_change,TMTM,first_frame_affine,0,0,25.261429961089494,56.0015109507984,30.740080989708904,30.740080989708904,0.0
hierarchy_change,TMTM,first_frame_affine,0,1,38.67703045685279,61.27610670306347,22.59907624621068,22.59907624621068,0.0
hierarchy_change,TMTM,first_frame_affine,0,2,78.08219178082192,49.85098955014272,-28.231202230679195,-28.231202230679195,0.0
hierarchy_change,TMTM,first_frame_affine,0,3,92.77260638297872,67.66465137773832,-25.1079550052404,-25.1079550052404,0.0
hierarchy_change,TMTM,first_frame_affine,1,0,25.560897435897434,56.163366777131436,30.602469341234002,30.740080989708904,-0.13761164847490193
hierarchy_change,TMTM,first_frame_affine,1,1,38.836287313432834,60.95239505039738,22.116107736964544,22.59907624621068,-0.48296850924613466
hierarchy_change,TMTM,first_frame_affine,1,2,78.35170340681363,50.098533755122666,-28.25316965169096,-28.231202230679195,-0.021967421011765964
hierarchy_change,TMTM,first_frame_affine,1,3,92.9763986013986,67.6170467229345,-25.359351878464096,-25.1079550052404,-0.2513968732236975
hierarchy_change,TMTM,first_frame_affine,2,0,25.700503355704697,66.69351641974006,40.99301306403537,30.740080989708904,10.252932074326463
hierarchy_change,TMTM,first_frame_affine,2,1,39.24607072691552,62.132990489532524,22.886919762617005,22.59907624621068,0.2878435164063262
hierarchy_change,TMTM,first_frame_affine,2,2,78.58272821576763,50.250868650494944,-28.331859565272687,-28.231202230679195,-0.10065733459349246
hierarchy_change,TMTM,first_frame_affine,2,3,92.99115245009074,55.182710888172416,-37.80844156191832,-25.1079550052404,-12.700486556677923
hierarchy_change,TMTM,first_frame_affine,3,0,25.90412621359223,66.49357686956395,40.58945065597172,30.740080989708904,9.849369666262813
hierarchy_change,TMTM,first_frame_affine,3,1,39.375,62.26628352298328,22.89128352298328,22.59907624621068,0.2922072767726007
hierarchy_change,TMTM,first_frame_affine,3,2,78.68885869565217,50.42224540778876,-28.266613287863414,-28.231202230679195,-0.035411057184219885
hierarchy_change,TMTM,first_frame_affine,3,3,93.08085501858736,55.182710888172416,-37.89814413041494,-25.1079550052404,-12.790189125174543
hierarchy_change,TMTM,first_frame_affine,4,0,26.12837837837838,66.2174698717017,40.089091493323316,30.740080989708904,9.349010503614412
hierarchy_change,TMTM,first_frame_affine,4,1,39.51080607476636,62.40909748739478,22.898291412628424,22.59907624621068,0.2992151664177456
hierarchy_change,TMTM,first_frame_affine,4,2,78.90066964285714,50.61266402700411,-28.28800561585303,-28.231202230679195,-0.05680338517383632
hierarchy_change,TMTM,first_frame_affine,4,3,93.50841346153847,55.230315542976236,-38.27809791856223,-25.1079550052404,-13.170142913321833
hierarchy_change,TMTM,first_frame_affine,5,0,26.25,65.91280008095714,39.66280008095714,30.740080989708904,8.922719091248236
hierarchy_change,TMTM,first_frame_affine,5,1,39.775763358778626,62.39005562547326,22.614292266694633,22.59907624621068,0.015216020483954651
hierarchy_change,TMTM,first_frame_affine,5,2,78.93229166666667,50.926854748709424,-28.005436917957248,-28.231202230679195,0.225765312721947
hierarchy_change,TMTM,first_frame_affine,5,3,93.70931952662721,55.411213231230825,-38.29810629539639,-25.1079550052404,-13.190151290155988
hierarchy_change,TMTM,first_frame_affine,6,0,26.6484375,65.39866980907573,38.75023230907573,30.740080989708904,8.010151319366823
hierarchy_change,TMTM,first_frame_affine,6,1,39.998282967032964,62.132990489532524,22.13470752249956,22.59907624621068,-0.46436872371111804
hierarchy_change,TMTM,first_frame_affine,6,2,79.1636690647482,51.43146408963009,-27.732204975118115,-28.231202230679195,0.4989972555610791
hierarchy_change,TMTM,first_frame_affine,6,3,93.86910860655738,55.74444581485768,-38.1246627916997,-25.1079550052404,-13.0167077864593
hierarchy_change,TMTM,first_frame_affine,7,0,26.581632653061224,65.02735350160577,38.44572084854455,30.740080989708904,7.705639858835649
hierarchy_change,TMTM,first_frame_affine,7,1,40.04303892215569,62.028260248964095,21.985221326808407,22.59907624621068,-0.6138549194022715
hierarchy_change,TMTM,first_frame_affine,7,2,79.48877805486285,51.793259466139254,-27.695518588723594,-28.231202230679195,0.5356836419556004
hierarchy_change,TMTM,first_frame_affine,7,3,94.14516129032258,55.92534350311225,-38.219817787210324,-25.1079550052404,-13.111862781969926
hierarchy_change,TMTM,first_frame_affine,8,0,26.927281368821294,64.51322322972436,37.58594186090306,30.740080989708904,6.845860871194159
hierarchy_change,TMTM,first_frame_affine,8,1,40.25292642140468,61.828320698787984,21.575394277383303,22.59907624621068,-1.0236819688273755
hierarchy_change,TMTM,first_frame_affine,8,2,79.6875,56.60132960132673,-23.086170398673268,-28.231202230679195,5.145031832005927
hierarchy_change,TMTM,first_frame_affine,8,3,94.33774834437087,52.5644548739614,-41.77329347040946,-25.1079550052404,-16.665338465169064
hierarchy_change,TMTM,first_frame_affine,9,0,27.054655870445345,64.24663716282288,37.191981292377534,30.740080989708904,6.45190030266863
hierarchy_change,TMTM,first_frame_affine,9,1,40.42883211678832,61.75215325110185,21.32332113431353,22.59907624621068,-1.2757551118971477
hierarchy_change,TMTM,first_frame_affine,9,2,79.90463215258856,56.810790082463605,-23.093842070124957,-28.231202230679195,5.137360160554238
hierarchy_change,TMTM,first_frame_affine,9,3,94.51357466063348,52.74535256221598,-41.7682220984175,-25.1079550052404,-16.660267093177104
hierarchy_change,TMTM,first_frame_affine,10,0,27.243150684931507,63.98005109592139,36.73690041098988,30.740080989708904,5.9968194212809784
hierarchy_change,TMTM,first_frame_affine,10,1,40.77017716535433,61.71406952725878,20.943892361904446,22.59907624621068,-1.6551838843062328
hierarchy_change,TMTM,first_frame_affine,10,2,80.21739130434783,57.03929242552203,-23.1780988788258,-28.231202230679195,5.0531033518533945
hierarchy_change,TMTM,first_frame_affine,10,3,94.69842657342657,52.99289676719592,-41.70552980623065,-25.1079550052404,-16.59757480099025
hierarchy_change,TMTM,first_frame_affine,11,0,27.440625,63.627776650373,36.187151650372996,30.740080989708904,5.447070660664092
hierarchy_change,TMTM,first_frame_affine,11,1,40.95,61.59981835572956,20.649818355729558,22.59907624621068,-1.949257890481121
hierarchy_change,TMTM,first_frame_affine,11,2,80.32386363636364,57.058334287443564,-23.265529348920076,-28.231202230679195,4.965672881759119
hierarchy_change,TMTM,first_frame_affine,11,3,94.8328125,53.316608419862014,-41.51620408013799,-25.1079550052404,-16.40824907489759
hierarchy_change,TMTM,first_frame_affine,12,0,27.726293103448278,63.28502313578537,35.558730032337095,30.740080989708904,4.818649042628191
hierarchy_change,TMTM,first_frame_affine,12,1,41.181640625,61.53317183900419,20.35153121400419,22.59907624621068,-2.2475450322064887
hierarchy_change,TMTM,first_frame_affine,12,2,80.48267326732673,57.33444128530582,-23.14823198202091,-28.231202230679195,5.082970248658285
hierarchy_change,TMTM,first_frame_affine,12,3,94.93878865979381,53.583194486763496,-41.35559417303032,-25.1079550052404,-16.24763916778992
hierarchy_change,TMTM,first_frame_affine,13,0,27.724056603773583,63.132688240413096,35.40863163663951,30.740080989708904,4.668550646930608
hierarchy_change,TMTM,first_frame_affine,13,1,41.29261363636363,61.52365090804343,20.231037271679796,22.59907624621068,-2.368038974530883
hierarchy_change,TMTM,first_frame_affine,13,2,80.82770270270271,57.45821338779579,-23.36948931490692,-28.231202230679195,4.861712915772273
hierarchy_change,TMTM,first_frame_affine,13,3,95.1896437994723,53.78313403693961,-41.406509762532686,-25.1079550052404,-16.298554757292287
hierarchy_change,TMTM,first_frame_affine,14,0,28.125,62.91370682831545,34.78870682831545,30.740080989708904,4.048625838606544
hierarchy_change,TMTM,first_frame_affine,14,1,41.60828025477707,61.485567184200356,19.877286929423285,22.59907624621068,-2.721789316787394
hierarchy_change,TMTM,first_frame_affine,14,2,80.95394736842105,57.553422697403455,-23.4005246710176,-28.231202230679195,4.830677559661595
hierarchy_change,TMTM,first_frame_affine,14,3,95.625,54.02115731095879,-41.60384268904121,-25.1079550052404,-16.49588768380081
hierarchy_change,TMTM,first_frame_affine,15,0,28.226744186046513,62.7232882091001,34.49654402305359,30.740080989708904,3.7564630333446836
hierarchy_change,TMTM,first_frame_affine,15,1,41.625,61.42844159843576,19.80344159843576,22.59907624621068,-2.795634647774918
hierarchy_change,TMTM,first_frame_affine,15,2,80.9684065934066,57.6010273522073,-23.367379241199295,-28.231202230679195,4.8638229894799
hierarchy_change,TMTM,first_frame_affine,15,3,95.68910256410257,54.24013872305644,-41.44896384104613,-25.1079550052404,-16.34100883580573
hierarchy_change,TMTM,first_frame_affine,16,0,28.58108108108108,62.523348658923986,33.942267577842905,30.740080989708904,3.2021865881340013
hierarchy_change,TMTM,first_frame_affine,16,1,42.03125,61.409399736514224,19.378149736514224,22.59907624621068,-3.2209265096964543
hierarchy_change,TMTM,first_frame_affine,16,2,81.37089416058394,57.58198549028577,-23.788908670298177,-28.231202230679195,4.442293560381017
hierarchy_change,TMTM,first_frame_affine,16,3,96.0493119266055,54.56385037572253,-41.48546155088297,-25.1079550052404,-16.377506545642568
hierarchy_change,TMTM,first_frame_affine,17,0,28.68351063829787,62.40909748739478,33.72558684909691,30.740080989708904,2.9855058593880095
hierarchy_change,TMTM,first_frame_affine,17,1,42.1875,61.49508811516112,19.307588115161117,22.59907624621068,-3.2914881310495616
hierarchy_change,TMTM,first_frame_affine,17,2,81.45758122743682,57.572464559325006,-23.885116668111813,-28.231202230679195,4.3460855625673815
hierarchy_change,TMTM,first_frame_affine,17,3,96.181640625,54.71618527109481,-41.46545535390519,-25.1079550052404,-16.357500348664793
hierarchy_change,TMTM,first_frame_affine,18,0,28.98343373493976,62.42813934931632,33.44470561437656,30.740080989708904,2.7046246246676553
hierarchy_change,TMTM,first_frame_affine,18,1,42.1875,61.59981835572956,19.41231835572956,22.59907624621068,-3.1867578904811182
hierarchy_change,TMTM,first_frame_affine,18,2,81.66744402985074,57.56294362836423,-24.10450040148651,-28.231202230679195,4.126701829192683
hierarchy_change,TMTM,first_frame_affine,18,3,96.32364649681529,54.78283178782018,-41.54081470899511,-25.1079550052404,-16.43285970375471
hierarchy_change,TMTM,first_frame_affine,19,0,29.121835443037973,62.351971901630186,33.23013645859221,30.740080989708904,2.490055468883309
hierarchy_change,TMTM,first_frame_affine,19,1,42.53048780487805,61.57125556284726,19.040767757969213,22.59907624621068,-3.5583084882414653
hierarchy_change,TMTM,first_frame_affine,19,2,81.91634241245136,57.59150642124653,-24.32483599120483,-28.231202230679195,3.906366239474366
hierarchy_change,TMTM,first_frame_affine,19,3,96.50847457627118,54.95420854511399,-41.55426603115719,-25.1079550052404,-16.446311025916792
hierarchy_change,TMTM,first_frame_affine,20,0,29.516129032258064,62.199637006257895,32.68350797399983,30.740080989708904,1.9434269842909266
hierarchy_change,TMTM,first_frame_affine,20,1,42.890625,61.5902974247688,18.6996724247688,22.59907624621068,-3.8994038214418794
hierarchy_change,TMTM,first_frame_affine,20,2,81.9825,57.6581529379719,-24.324347062028103,-28.231202230679195,3.9068551686510915
hierarchy_change,TMTM,first_frame_affine,20,3,96.83552631578948,55.10654344048627,-41.72898287530321,-25.1079550052404,-16.62102787006281
hierarchy_change,ST-MTM,native,0,0,25.261429961089494,11.162407219510357,-14.099022741579137,-14.099022741579137,0.0
hierarchy_change,ST-MTM,native,0,1,38.67703045685279,42.815052787610725,4.138022330757934,4.138022330757934,0.0
hierarchy_change,ST-MTM,native,0,2,78.08219178082192,100.04243383675629,21.960242055934373,21.960242055934373,0.0
hierarchy_change,ST-MTM,native,0,3,92.77260638297872,80.77336473786556,-11.999241645113159,-11.999241645113159,0.0
hierarchy_change,ST-MTM,native,1,0,25.560897435897434,11.680670711716147,-13.880226724181288,-14.099022741579137,0.2187960173978496
hierarchy_change,ST-MTM,native,1,1,38.836287313432834,42.733375172945074,3.89708785951224,4.138022330757934,-0.24093447124569423
hierarchy_change,ST-MTM,native,1,2,78.35170340681363,99.45697184780137,21.105268440987743,21.960242055934373,-0.8549736149466298
hierarchy_change,ST-MTM,native,1,3,92.9763986013986,80.92224084928034,-12.054157752118257,-11.999241645113159,-0.054916107005098524
hierarchy_change,ST-MTM,native,2,0,25.700503355704697,11.99396157176048,-13.706541783944218,-14.099022741579137,0.39248095763491975
hierarchy_change,ST-MTM,native,2,1,39.24607072691552,42.90760642180312,3.661535694887604,4.138022330757934,-0.47648663587033013
hierarchy_change,ST-MTM,native,2,2,78.58272821576763,98.79949135835285,20.216763142585222,21.960242055934373,-1.7434789133491506
hierarchy_change,ST-MTM,native,2,3,92.99115245009074,81.09219922982646,-11.898953220264275,-11.999241645113159,0.100288424848884
hierarchy_change,ST-MTM,native,3,0,25.90412621359223,12.477651241568068,-13.426474972024163,-14.099022741579137,0.6725477695549742
hierarchy_change,ST-MTM,native,3,1,39.375,42.90637990352678,3.5313799035267834,4.138022330757934,-0.6066424272311508
hierarchy_change,ST-MTM,native,3,2,78.68885869565217,98.07850947956271,19.38965078391054,21.960242055934373,-2.570591272023833
hierarchy_change,ST-MTM,native,3,3,93.08085501858736,81.33071795708537,-11.750137061501988,-11.999241645113159,0.24910458361117094
hierarchy_change,ST-MTM,native,4,0,26.12837837837838,12.878817387263553,-13.249560991114826,-14.099022741579137,0.8494617504643109
hierarchy_change,ST-MTM,native,4,1,39.51080607476636,42.717930639726134,3.207124564959777,4.138022330757934,-0.9308977657981572
hierarchy_change,ST-MTM,native,4,2,78.90066964285714,97.58043122199538,18.679761579138244,21.960242055934373,-3.2804804767961286
hierarchy_change,ST-MTM,native,4,3,93.50841346153847,81.61607933275786,-11.892334128780604,-11.999241645113159,0.10690751633255502
hierarchy_change,ST-MTM,native,5,0,26.25,13.246547214614694,-13.003452785385306,-14.099022741579137,1.095569956193831
hierarchy_change,ST-MTM,native,5,1,39.775763358778626,42.7027715418283,2.927008183049672,4.138022330757934,-1.211014147708262
hierarchy_change,ST-MTM,native,5,2,78.93229166666667,96.946916404109,18.014624737442333,21.960242055934373,-3.9456173184920402
hierarchy_change,ST-MTM,native,5,3,93.70931952662721,81.89702342119094,-11.812296105436275,-11.999241645113159,0.1869455396768842
hierarchy_change,ST-MTM,native,6,0,26.6484375,13.804178884635107,-12.844258615364893,-14.099022741579137,1.2547641262142442
hierarchy_change,ST-MTM,native,6,1,39.998282967032964,42.60781012116627,2.6095271541333034,4.138022330757934,-1.5284951766246309
hierarchy_change,ST-MTM,native,6,2,79.1636690647482,96.2093655638758,17.0456964991276,21.960242055934373,-4.914545556806772
hierarchy_change,ST-MTM,native,6,3,93.86910860655738,82.17190401206575,-11.697204594491623,-11.999241645113159,0.30203705062153574
hierarchy_change,ST-MTM,native,7,0,26.581632653061224,13.951293760383436,-12.630338892677788,-14.099022741579137,1.4686838489013496
hierarchy_change,ST-MTM,native,7,1,40.04303892215569,42.394115311290236,2.3510763891345476,4.138022330757934,-1.7869459416233866
hierarchy_change,ST-MTM,native,7,2,79.48877805486285,75.292783915978,-4.195994138884842,21.960242055934373,-26.156236194819215
hierarchy_change,ST-MTM,native,7,3,94.14516129032258,103.15506559409123,9.00990430376865,-11.999241645113159,21.00914594888181
hierarchy_change,ST-MTM,native,8,0,26.927281368821294,14.465226449877719,-12.462054918943576,-14.099022741579137,1.6369678226355617
hierarchy_change,ST-MTM,native,8,1,40.25292642140468,42.166674383541306,1.9137479621366253,4.138022330757934,-2.224274368621309
hierarchy_change,ST-MTM,native,8,2,79.6875,72.81319814719971,-6.874301852800286,21.960242055934373,-28.83454390873466
hierarchy_change,ST-MTM,native,8,3,94.33774834437087,105.34815960112417,11.0104112567533,-11.999241645113159,23.00965290186646
hierarchy_change,ST-MTM,native,9,0,27.054655870445345,14.821390104459425,-12.23326576598592,-14.099022741579137,1.865756975593218
hierarchy_change,ST-MTM,native,9,1,40.42883211678832,41.9450475689067,1.5162154521183808,4.138022330757934,-2.6218068786395534
hierarchy_change,ST-MTM,native,9,2,79.90463215258856,72.46638968024169,-7.438242472346872,21.960242055934373,-29.398484528281244
hierarchy_change,ST-MTM,native,9,3,94.51357466063348,105.56043122813504,11.046856567501564,-11.999241645113159,23.046098212614723
hierarchy_change,ST-MTM,native,10,0,27.243150684931507,15.094144749235213,-12.149005935696295,-14.099022741579137,1.9500168058828429
hierarchy_change,ST-MTM,native,10,1,40.77017716535433,41.77061436557872,1.0004372002243898,4.138022330757934,-3.1375851305335445
hierarchy_change,ST-MTM,native,10,2,80.21739130434783,72.37871833771668,-7.838672966631151,21.960242055934373,-29.798915022565524
hierarchy_change,ST-MTM,native,10,3,94.69842657342657,105.54978112921225,10.851354555785676,-11.999241645113159,22.850596200898835
hierarchy_change,ST-MTM,native,11,0,27.440625,15.541427863733148,-11.899197136266853,-14.099022741579137,2.1998256053122844
hierarchy_change,ST-MTM,native,11,1,40.95,41.48224578245906,0.5322457824590572,4.138022330757934,-3.605776548298877
hierarchy_change,ST-MTM,native,11,2,80.32386363636364,72.28583703511654,-8.038026601247097,21.960242055934373,-29.99826865718147
hierarchy_change,ST-MTM,native,11,3,94.8328125,105.4837479004341,10.650935400434093,-11.999241645113159,22.650177045547252
hierarchy_change,ST-MTM,native,12,0,27.726293103448278,15.907810717731039,-11.818482385717239,-14.099022741579137,2.2805403558618984
hierarchy_change,ST-MTM,native,12,1,41.181640625,41.2386786174153,0.05703799241530305,4.138022330757934,-4.080984338342631
hierarchy_change,ST-MTM,native,12,2,80.48267326732673,72.26019951177845,-8.222473755548279,21.960242055934373,-30.18271581148265
hierarchy_change,ST-MTM,native,12,3,94.93878865979381,105.38656973481805,10.447781075024238,-11.999241645113159,22.447022720137397
hierarchy_change,ST-MTM,native,13,0,27.724056603773583,16.28085166607518,-11.443204937698404,-14.099022741579137,2.6558178038807334
hierarchy_change,ST-MTM,native,13,1,41.29261363636363,40.68843643010831,-0.6041772062553221,4.138022330757934,-4.742199537013256
hierarchy_change,ST-MTM,native,13,2,80.82770270270271,72.35994529426205,-8.467757408440661,21.960242055934373,-30.427999464375034
hierarchy_change,ST-MTM,native,13,3,95.1896437994723,105.46402519129731,10.274381391825017,-11.999241645113159,22.273623036938176
hierarchy_change,ST-MTM,native,14,0,28.125,16.461860172378678,-11.663139827621322,-14.099022741579137,2.4358829139578155
hierarchy_change,ST-MTM,native,14,1,41.60828025477707,40.42165712049038,-1.186623134286691,4.138022330757934,-5.324645465044625
hierarchy_change,ST-MTM,native,14,2,80.95394736842105,72.33167449718374,-8.622272871237314,21.960242055934373,-30.582514927171687
hierarchy_change,ST-MTM,native,14,3,95.625,105.57806679169003,9.953066791690034,-11.999241645113159,21.952308436803193
hierarchy_change,ST-MTM,native,15,0,28.226744186046513,16.980522068707813,-11.2462221173387,-14.099022741579137,2.8528006242404373
hierarchy_change,ST-MTM,native,15,1,41.625,39.841991083392415,-1.783008916607585,4.138022330757934,-5.921031247365519
hierarchy_change,ST-MTM,native,15,2,80.9684065934066,72.39591114014577,-8.572495453260828,21.960242055934373,-30.5327375091952
hierarchy_change,ST-MTM,native,15,3,95.68910256410257,105.57483428949683,9.885731725394265,-11.999241645113159,21.884973370507424
hierarchy_change,ST-MTM,native,16,0,28.58108108108108,17.269166326579125,-11.311914754501956,-14.099022741579137,2.7871079870771815
hierarchy_change,ST-MTM,native,16,1,42.03125,39.38525478926253,-2.6459952107374676,4.138022330757934,-6.784017541495402
hierarchy_change,ST-MTM,native,16,2,81.37089416058394,72.53043489424107,-8.840459266342876,21.960242055934373,-30.80070132227725
hierarchy_change,ST-MTM,native,16,3,96.0493119266055,105.60840257166008,9.559090645054582,-11.999241645113159,21.55833229016774
hierarchy_change,ST-MTM,native,17,0,28.68351063829787,17.568912646456567,-11.114597991841304,-14.099022741579137,2.9844247497378333
hierarchy_change,ST-MTM,native,17,1,42.1875,38.89345494559922,-3.294045054400783,4.138022330757934,-7.432067385158717
hierarchy_change,ST-MTM,native,17,2,81.45758122743682,72.66338979620795,-8.794191431228867,21.960242055934373,-30.75443348716324
hierarchy_change,ST-MTM,native,17,3,96.181640625,105.66750119347907,9.485860568479069,-11.999241645113159,21.485102213592228
hierarchy_change,ST-MTM,native,18,0,28.98343373493976,17.954575124171043,-11.028858610768715,-14.099022741579137,3.070164130810422
hierarchy_change,ST-MTM,native,18,1,42.1875,38.18279531511456,-4.004704684885439,4.138022330757934,-8.142727015643374
hierarchy_change,ST-MTM,native,18,2,81.66744402985074,72.93485343935967,-8.732590590491071,21.960242055934373,-30.692832646425444
hierarchy_change,ST-MTM,native,18,3,96.32364649681529,105.7210347030975,9.397388206282216,-11.999241645113159,21.396629851395375
hierarchy_change,ST-MTM,native,19,0,29.121835443037973,18.207394464216577,-10.914440978821396,-14.099022741579137,3.184581762757741
