scene,method,t,feature,q,area,x,z,width
translation_growth,ST-MTM,7,C,84.76058467741936,871.875,89.78286716435858,89.78286716435858,8.091000000000008
translation_growth,ST-MTM,8,A,28.70291095890411,1026.5625,20.03085012424646,20.03085012424646,9.53921895861148
translation_growth,ST-MTM,8,B,62.8125,696.09375,52.83024998765339,52.83024998765339,6.468374499332441
translation_growth,ST-MTM,8,C,85.56225868725869,910.546875,90.2754479705772,90.2754479705772,8.461156542056074
translation_growth,ST-MTM,9,A,28.88651877133106,1030.078125,19.512170976127866,19.512170976127866,9.521040836653384
translation_growth,ST-MTM,9,B,63.390151515151516,696.09375,52.70350434060941,52.70350434060941,6.434013944223111
translation_growth,ST-MTM,9,C,86.79389312977099,921.09375,90.92087276573977,90.92087276573977,8.51369521912352
translation_growth,ST-MTM,10,A,29.23076923076923,1096.875,19.094931106881727,19.094931106881727,9.61492443324937
translation_growth,ST-MTM,10,B,64.28571428571429,738.28125,52.78801827952304,52.78801827952304,6.471583753148607
translation_growth,ST-MTM,10,C,87.61488970588235,956.25,91.25359869607229,91.25359869607229,8.382241813602008
translation_growth,ST-MTM,11,A,29.0625,1167.1875,18.541507174045694,18.541507174045694,9.70564516129032
translation_growth,ST-MTM,11,B,64.88810043668123,805.078125,52.943357291795415,52.943357291795415,6.694556451612897
translation_growth,ST-MTM,11,C,88.3899456521739,970.3125,91.65168361663594,91.65168361663594,8.068548387096769
translation_growth,ST-MTM,12,A,29.35030395136778,1156.640625,18.044699954102565,18.044699954102565,9.538173874407583
translation_growth,ST-MTM,12,B,65.46052631578948,801.5625,52.74639629183225,52.74639629183225,6.610041469194314
translation_growth,ST-MTM,12,C,89.68641114982579,1008.984375,92.34545183654224,92.34545183654224,8.32053465639811
translation_growth,ST-MTM,13,A,29.666411042944784,1146.09375,17.787720215430795,17.787720215430795,9.507523837902262
translation_growth,ST-MTM,13,B,65.97813901345292,783.984375,52.73326480350831,52.73326480350831,6.5036129320619835
translation_growth,ST-MTM,13,C,90.16810344827586,1019.53125,92.61556306353793,92.61556306353793,8.457613230035747
translation_growth,ST-MTM,14,A,29.891304347826086,1212.890625,17.257617186954796,17.257617186954796,9.636665239726028
translation_growth,ST-MTM,14,B,66.73853711790393,805.078125,52.78153218477567,52.78153218477567,6.396511130136986
translation_growth,ST-MTM,14,C,91.4217715231788,1061.71875,93.09739871074659,93.09739871074659,8.435573630136986
translation_growth,ST-MTM,15,A,30.125,1265.625,16.846018439378604,16.846018439378604,9.627049180327871
translation_growth,ST-MTM,15,B,67.394578313253,875.390625,52.71205908180244,52.71205908180244,6.658709016393445
translation_growth,ST-MTM,15,C,92.22426470588235,1075.78125,93.57847056129603,93.57847056129603,8.182991803278696
translation_growth,ST-MTM,16,A,30.147357723577237,1297.265625,16.286477393169854,16.286477393169854,9.564585540254235
translation_growth,ST-MTM,16,B,68.06617647058823,896.484375,52.711505403373145,52.711505403373145,6.609672934322035
translation_growth,ST-MTM,16,C,93.29296875,1125.0,94.13856528593406,94.13856528593406,8.294491525423723
translation_growth,ST-MTM,17,A,30.388283378746593,1290.234375,15.883657462230259,15.883657462230259,9.532941878980889
translation_growth,ST-MTM,17,B,68.5,896.484375,52.58623239496541,52.58623239496541,6.623706210191088
translation_growth,ST-MTM,17,C,94.306640625,1125.0,94.6666582252814,94.6666582252814,8.312101910828034
translation_growth,ST-MTM,18,A,30.553523936170212,1321.875,15.385996596916904,15.385996596916904,9.504390495867767
translation_growth,ST-MTM,18,B,69.20588235294117,896.484375,52.55426025482274,52.55426025482274,6.445796745867767
translation_growth,ST-MTM,18,C,95.17433234421365,1184.765625,95.19629123073743,95.19629123073743,8.518562758264466
translation_growth,ST-MTM,19,A,30.9375,1378.125,15.017433838812071,15.017433838812071,9.610971943887776
translation_growth,ST-MTM,19,B,69.89466292134831,938.671875,52.59454925611513,52.59454925611513,6.546248747494985
translation_growth,ST-MTM,19,C,96.03429203539822,1191.796875,95.52456498754987,95.52456498754987,8.311529308617224
translation_growth,ST-MTM,20,A,31.03102189781022,1444.921875,14.500901822746437,14.500901822746437,9.596046040076335
translation_growth,ST-MTM,20,B,70.58552631578948,1001.953125,52.579626218198634,52.579626218198634,6.654192509541986
translation_growth,ST-MTM,20,C,97.05255681818181,1237.5,96.056020041532,96.056020041532,8.21851145038167
translation_growth,RA-MTM,0,A,27.361425339366516,776.953125,26.361425339366516,26.361415080520676,9.3234375
translation_growth,RA-MTM,0,B,57.67451298701299,541.40625,56.67451298701299,56.67452013571105,6.496875
translation_growth,RA-MTM,0,C,78.10060975609755,720.703125,79.10060975609755,79.10036846673695,8.6484375
translation_growth,RA-MTM,1,A,27.62079831932773,836.71875,26.62079831932773,26.620786276431815,10.040625
translation_growth,RA-MTM,1,B,58.5234375,562.5,57.5234375,57.523445596064505,6.75
translation_growth,RA-MTM,1,C,79.30889423076923,731.25,80.30889423076923,80.30865003874233,8.775
translation_growth,RA-MTM,2,A,27.636186770428015,903.515625,26.636186770428015,26.636165176457713,10.8421875
translation_growth,RA-MTM,2,B,59.0625,611.71875,58.0625,58.062514620041895,7.340625
translation_growth,RA-MTM,2,C,79.92613636363636,773.4375,80.92613636363636,80.92585799556817,9.28125
translation_growth,RA-MTM,3,A,27.629310344827587,917.578125,26.629310344827587,26.629285507680123,11.0109375
translation_growth,RA-MTM,3,B,59.62923728813559,622.265625,58.62923728813559,58.62925413171836,7.4671875000000005
translation_growth,RA-MTM,3,C,80.89285714285714,787.5,81.89285714285714,81.89257107382333,9.450000000000001
translation_growth,RA-MTM,4,A,27.921511627906977,907.03125,26.921511627906977,26.921481797207193,10.884375
translation_growth,RA-MTM,4,B,60.30894886363637,618.75,59.30894886363637,59.30896921326082,7.425
translation_growth,RA-MTM,4,C,82.16720779220779,812.109375,83.16720779220779,83.16692646860108,9.7453125
translation_growth,RA-MTM,5,A,28.21768060836502,924.609375,27.21768060836502,27.217647333892643,11.0953125
translation_growth,RA-MTM,5,B,60.858050847457626,622.265625,59.858050847457626,59.858073241303835,7.4671875000000005
translation_growth,RA-MTM,5,C,82.76107594936708,833.203125,83.76107594936708,83.76080029489684,9.9984375
translation_growth,RA-MTM,6,A,28.401315789473685,1001.953125,27.401315789473685,27.40127132709271,12.0234375
translation_growth,RA-MTM,6,B,61.54934210526316,667.96875,60.54934210526316,60.54937174685057,8.015625
translation_growth,RA-MTM,6,C,83.7399193548387,871.875,84.7399193548387,84.73959900354699,10.4625
translation_growth,RA-MTM,7,A,28.45218120805369,1047.65625,27.45218120805369,27.45213601016961,12.571875
translation_growth,RA-MTM,7,B,62.29779411764706,717.1875,61.29779411764706,61.297825058480754,8.606250000000001
translation_growth,RA-MTM,7,C,84.76058467741936,871.875,85.76058467741936,85.76023856846669,10.4625
translation_growth,RA-MTM,8,A,28.70291095890411,1026.5625,27.70291095890411,27.702859503761378,12.31875
translation_growth,RA-MTM,8,B,62.8125,696.09375,61.8125,61.81253489081615,8.353125
translation_growth,RA-MTM,8,C,85.56225868725869,910.546875,86.56225868725869,86.56193697779496,10.926562500000001
translation_growth,RA-MTM,9,A,28.88651877133106,1030.078125,27.88651877133106,27.886465784086084,12.3609375
translation_growth,RA-MTM,9,B,63.390151515151516,696.09375,62.390151515151516,62.39018732223184,8.353125
translation_growth,RA-MTM,9,C,86.79389312977099,921.09375,87.79389312977099,87.79357545661259,11.053125
translation_growth,RA-MTM,10,A,29.23076923076923,1096.875,28.23076923076923,28.230706680945655,13.1625
translation_growth,RA-MTM,10,B,64.28571428571429,738.28125,63.28571428571429,63.28575638655723,8.859375
translation_growth,RA-MTM,10,C,87.61488970588235,956.25,88.61488970588235,88.61454053187956,11.475
translation_growth,RA-MTM,11,A,29.0625,1167.1875,28.0625,28.062431182353492,14.00625
translation_growth,RA-MTM,11,B,64.88810043668123,805.078125,63.88810043668123,63.88814790427471,9.660937500000001
translation_growth,RA-MTM,11,C,88.3899456521739,970.3125,89.3899456521739,89.38954999885176,11.64375
translation_growth,RA-MTM,12,A,29.35030395136778,1156.640625,28.35030395136778,28.350228566971456,13.879687500000001
translation_growth,RA-MTM,12,B,65.46052631578948,801.5625,64.46052631578948,64.46057855786337,9.61875
translation_growth,RA-MTM,12,C,89.68641114982579,1008.984375,90.68641114982579,90.68602967327689,12.1078125
translation_growth,RA-MTM,13,A,29.666411042944784,1146.09375,28.666411042944784,28.666335859856687,13.753125
translation_growth,RA-MTM,13,B,65.97813901345292,783.984375,64.97813901345292,64.97819044237478,9.4078125
translation_growth,RA-MTM,13,C,90.16810344827586,1019.53125,91.16810344827586,91.16774096077796,12.234375
translation_growth,RA-MTM,14,A,29.891304347826086,1212.890625,28.891304347826086,28.891215296708335,14.5546875
translation_growth,RA-MTM,14,B,66.73853711790393,805.078125,65.73853711790393,65.73859622719695,9.660937500000001
translation_growth,RA-MTM,14,C,91.4217715231788,1061.71875,92.4217715231788,92.42137372630597,12.740625
translation_growth,RA-MTM,15,A,30.125,1265.625,29.125,29.124908498861956,15.1875
translation_growth,RA-MTM,15,B,67.394578313253,875.390625,66.394578313253,66.39464160154027,10.504687500000001
translation_growth,RA-MTM,15,C,92.22426470588235,1075.78125,93.22426470588235,93.22384229186234,12.909375
translation_growth,RA-MTM,16,A,30.147357723577237,1297.265625,29.147357723577237,29.147253849494902,15.567187500000001
translation_growth,RA-MTM,16,B,68.06617647058823,896.484375,67.06617647058823,67.06624825349056,10.7578125
translation_growth,RA-MTM,16,C,93.29296875,1125.0,94.29296875,94.29253074399278,13.5
translation_growth,RA-MTM,17,A,30.388283378746593,1290.234375,29.388283378746593,29.38818130682009,15.4828125
translation_growth,RA-MTM,17,B,68.5,896.484375,67.5,67.50007092191095,10.7578125
translation_growth,RA-MTM,17,C,94.306640625,1125.0,95.306640625,95.30621106034148,13.5
translation_growth,RA-MTM,18,A,30.553523936170212,1321.875,29.553523936170212,29.55340982180682,15.8625
translation_growth,RA-MTM,18,B,69.20588235294117,896.484375,68.20588235294117,68.20595974433168,10.7578125
translation_growth,RA-MTM,18,C,95.17433234421365,1184.765625,96.17433234421365,96.17390426300747,14.2171875
translation_growth,RA-MTM,19,A,30.9375,1378.125,29.9375,29.93738180159809,16.5375
translation_growth,RA-MTM,19,B,69.89466292134831,938.671875,68.89466292134831,68.89474342893323,11.2640625
translation_growth,RA-MTM,19,C,96.03429203539822,1191.796875,97.03429203539822,97.03383478610705,14.301562500000001
translation_growth,RA-MTM,20,A,31.03102189781022,1444.921875,30.03102189781022,30.03089088693302,17.3390625
translation_growth,RA-MTM,20,B,70.58552631578948,1001.953125,69.58552631578948,69.5856171627481,12.0234375
translation_growth,RA-MTM,20,C,97.05255681818181,1237.5,98.05255681818181,98.052062664861,14.85
local_growth,TMTM,0,A,27.361425339366516,776.953125,47.787940269916604,47.787940269916604,6.278409090909091
local_growth,TMTM,0,B,57.67451298701299,541.40625,53.12884936082569,53.14305390628024,4.375
local_growth,TMTM,0,C,78.10060975609755,720.703125,62.219758451734776,62.219758451734776,5.823863636363636
local_growth,TMTM,1,A,27.289772727272727,773.4375,47.81634936082569,47.83055390628024,6.25
local_growth,TMTM,1,B,57.611464968152866,551.953125,53.21407663355296,53.21407663355296,4.4602272727272725
local_growth,TMTM,1,C,78.0410447761194,706.640625,62.219758451734776,62.219758451734776,5.7102272727272725
local_growth,TMTM,2,A,27.289772727272727,773.4375,47.87316754264387,47.88737208809842,6.25
local_growth,TMTM,2,B,57.68518518518518,569.53125,53.32771299718933,53.34191754264387,4.6022727272727275
local_growth,TMTM,2,C,78.02356020942409,671.484375,62.07771299718932,62.07771299718932,5.426136363636363
local_growth,TMTM,3,A,27.289772727272727,773.4375,47.81634936082569,47.83055390628024,6.25
local_growth,TMTM,3,B,57.5735294117647,597.65625,53.38453117900751,53.39873572446206,4.829545454545454
local_growth,TMTM,3,C,78.1815159574468,660.9375,62.10612208809842,62.12032663355296,5.340909090909091
local_growth,TMTM,4,A,27.289772727272727,773.4375,47.73112208809842,47.74532663355296,6.25
local_growth,TMTM,4,B,57.68571428571428,615.234375,53.38453117900751,53.38453117900751,4.971590909090909
local_growth,TMTM,4,C,78.2586898395722,657.421875,62.10612208809842,62.10612208809842,5.3125
local_growth,TMTM,5,A,27.289772727272727,773.4375,47.787940269916604,47.80214481537114,6.25
local_growth,TMTM,5,B,57.76639344262295,643.359375,53.55498572446206,53.55498572446206,5.198863636363636
local_growth,TMTM,5,C,78.17796610169492,622.265625,61.93566754264387,61.93566754264387,5.028409090909091
local_growth,TMTM,6,A,27.289772727272727,773.4375,47.67430390628024,47.68850845173478,6.25
local_growth,TMTM,6,B,57.9296875,675.0,53.55498572446206,53.569190269916604,5.454545454545454
local_growth,TMTM,6,C,78.17142857142858,615.234375,61.850440269916604,61.850440269916604,4.971590909090909
local_growth,TMTM,7,A,27.2838785046729,752.34375,47.67430390628024,47.68850845173478,6.079545454545454
local_growth,TMTM,7,B,57.9296875,675.0,53.46975845173478,53.48396299718933,5.454545454545454
local_growth,TMTM,7,C,78.17142857142858,615.234375,61.93566754264387,61.93566754264387,4.971590909090909
local_growth,TMTM,8,A,27.285714285714285,738.28125,47.70271299718933,47.71691754264387,5.965909090909091
local_growth,TMTM,8,B,57.9296875,675.0,53.44134936082569,53.45555390628024,5.454545454545454
local_growth,TMTM,8,C,78.15390173410404,608.203125,62.04930390628023,62.04930390628023,4.9147727272727275
local_growth,TMTM,9,A,27.1875,731.25,47.787940269916604,47.80214481537114,5.909090909090909
local_growth,TMTM,9,B,57.9296875,675.0,53.49816754264387,53.51237208809842,5.454545454545454
local_growth,TMTM,9,C,78.04266467065868,587.109375,61.99248572446206,61.99248572446206,4.744318181818182
local_growth,TMTM,10,A,27.38051470588235,717.1875,47.81634936082569,47.83055390628024,5.795454545454545
local_growth,TMTM,10,B,57.9296875,675.0,53.46975845173478,53.48396299718933,5.454545454545454
local_growth,TMTM,10,C,78.02710843373494,583.59375,62.04930390628023,62.063508451734776,4.715909090909091
local_growth,TMTM,11,A,27.417091836734695,689.0625,47.90157663355296,47.91578117900751,5.568181818181818
local_growth,TMTM,11,B,57.9296875,675.0,53.44134936082569,53.45555390628024,5.454545454545454
local_growth,TMTM,11,C,78.00707547169812,558.984375,61.99248572446206,61.99248572446206,4.517045454545454
local_growth,TMTM,12,A,27.24206349206349,664.453125,47.95839481537114,47.95839481537114,5.369318181818182
local_growth,TMTM,12,B,57.8529792746114,678.515625,53.412940269916604,53.412940269916604,5.482954545454545
local_growth,TMTM,12,C,78.05600649350649,541.40625,61.8788493608257,61.89305390628023,4.375
local_growth,TMTM,13,A,27.340353260869566,646.875,48.01521299718933,48.02941754264387,5.2272727272727275
local_growth,TMTM,13,B,57.8529792746114,678.515625,53.412940269916604,53.412940269916604,5.482954545454545
local_growth,TMTM,13,C,78.1,527.34375,61.73680390628023,61.751008451734776,4.261363636363636
local_growth,TMTM,14,A,27.28230337078652,625.78125,47.98680390628024,48.00100845173478,5.056818181818182
local_growth,TMTM,14,B,57.81730769230769,685.546875,53.32771299718933,53.32771299718933,5.5397727272727275
local_growth,TMTM,14,C,78.14597315436242,523.828125,61.907258451734776,61.907258451734776,4.232954545454545
local_growth,TMTM,15,A,27.28230337078652,625.78125,47.95839481537114,47.97259936082569,5.056818181818182
local_growth,TMTM,15,B,57.763324873096444,692.578125,53.32771299718933,53.32771299718933,5.596590909090909
local_growth,TMTM,15,C,78.14597315436242,523.828125,61.99248572446206,61.99248572446206,4.232954545454545
local_growth,TMTM,16,A,27.347301136363637,618.75,48.04362208809842,48.05782663355296,5.0
local_growth,TMTM,16,B,57.763324873096444,692.578125,53.38453117900751,53.38453117900751,5.596590909090909
local_growth,TMTM,16,C,78.18618881118881,502.734375,61.96407663355296,61.96407663355296,4.0625
local_growth,TMTM,17,A,27.296511627906977,604.6875,48.07203117900751,48.08623572446206,4.886363636363636
local_growth,TMTM,17,B,57.67723880597015,706.640625,53.412940269916604,53.412940269916604,5.7102272727272725
local_growth,TMTM,17,C,78.24728260869566,485.15625,61.99248572446206,62.006690269916604,3.9204545454545454
local_growth,TMTM,18,A,27.296511627906977,604.6875,47.95839481537114,47.97259936082569,4.886363636363636
local_growth,TMTM,18,B,57.54807692307692,731.25,53.38453117900751,53.39873572446206,5.909090909090909
local_growth,TMTM,18,C,78.24728260869566,485.15625,62.04930390628023,62.063508451734776,3.9204545454545454
local_growth,TMTM,19,A,27.296511627906977,604.6875,47.90157663355296,47.91578117900751,4.886363636363636
local_growth,TMTM,19,B,57.529205607476634,752.34375,53.412940269916604,53.42714481537114,6.079545454545454
local_growth,TMTM,19,C,78.33941605839416,481.640625,62.04930390628023,62.04930390628023,3.8920454545454546
local_growth,TMTM,20,A,27.296511627906977,604.6875,47.87316754264387,47.88737208809842,4.886363636363636
local_growth,TMTM,20,B,57.72260273972603,769.921875,53.46975845173478,53.46975845173478,6.221590909090909
local_growth,TMTM,20,C,78.14832089552239,471.09375,61.907258451734776,61.92146299718932,3.8068181818181817
local_growth,ST-MTM,0,A,27.361425339366516,776.953125,23.756440782422615,23.756440782422615,9.323437499999997
local_growth,ST-MTM,0,B,57.67451298701299,541.40625,52.95244361209507,52.95244361209507,6.496875000000003
local_growth,ST-MTM,0,C,78.10060975609755,720.703125,86.4276636879594,86.4276636879594,8.6484375
local_growth,ST-MTM,1,A,27.289772727272727,773.4375,23.744911523984115,23.744911523984115,9.313365051903112
local_growth,ST-MTM,1,B,57.611464968152866,551.953125,52.94356939226609,52.94356939226609,6.646355968858131
local_growth,ST-MTM,1,C,78.0410447761194,706.640625,86.44806716622686,86.44806716622686,8.509028979238764
local_growth,ST-MTM,2,A,27.289772727272727,773.4375,23.686565532690043,23.686565532690043,9.394633507853406
local_growth,ST-MTM,2,B,57.68518518518518,569.53125,52.92904996147913,52.92904996147913,6.917866492146601
local_growth,ST-MTM,2,C,78.02356020942409,671.484375,86.52093258830791,86.52093258830791,8.15625
local_growth,ST-MTM,3,A,27.289772727272727,773.4375,23.67790814066359,23.67790814066359,9.313365051903112
local_growth,ST-MTM,3,B,57.5735294117647,597.65625,52.822121785216446,52.822121785216446,7.196691176470594
local_growth,ST-MTM,3,C,78.1815159574468,660.9375,86.63651815659703,86.63651815659703,7.958693771626287
local_growth,ST-MTM,4,A,27.289772727272727,773.4375,23.613665519324716,23.613665519324716,9.249355670103093
local_growth,ST-MTM,4,B,57.68571428571428,615.234375,52.907349115232975,52.907349115232975,7.357442010309285
local_growth,ST-MTM,4,C,78.2586898395722,657.421875,86.61553344791936,86.61553344791936,7.86195231958763
local_growth,ST-MTM,5,A,27.289772727272727,773.4375,23.6375785060535,23.6375785060535,9.28125
local_growth,ST-MTM,5,B,57.76639344262295,643.359375,52.98947530679748,52.98947530679748,7.720312500000006
local_growth,ST-MTM,5,C,78.17796610169492,622.265625,86.50949426962606,86.50949426962606,7.467187499999994
local_growth,ST-MTM,6,A,27.289772727272727,773.4375,23.59568469756072,23.59568469756072,9.170570698466783
local_growth,ST-MTM,6,B,57.9296875,675.0,53.073297623189504,53.073297623189504,8.003407155025556
local_growth,ST-MTM,6,C,78.17142857142858,615.234375,86.46756576172682,86.46756576172682,7.294772146507654
local_growth,ST-MTM,7,A,27.2838785046729,752.34375,23.554906044951746,23.554906044951746,9.012586058519794
local_growth,ST-MTM,7,B,57.9296875,675.0,53.094660145111725,53.094660145111725,8.086058519793454
local_growth,ST-MTM,7,C,78.17142857142858,615.234375,86.48698189241355,86.48698189241355,7.370105421686759
local_growth,ST-MTM,8,A,27.285714285714285,738.28125,23.548329370488535,23.548329370488535,8.936413043478261
local_growth,ST-MTM,8,B,57.9296875,675.0,53.09086664348008,53.09086664348008,8.170434782608694
local_growth,ST-MTM,8,C,78.15390173410404,608.203125,86.49735206850842,86.49735206850842,7.361902173913052
local_growth,ST-MTM,9,A,27.1875,731.25,23.500335097883152,23.500335097883152,8.976190476190474
local_growth,ST-MTM,9,B,57.9296875,675.0,53.13884473088845,53.13884473088845,8.285714285714292
local_growth,ST-MTM,9,C,78.04266467065868,587.109375,86.49736825370543,86.49736825370543,7.206845238095241
local_growth,ST-MTM,10,A,27.38051470588235,717.1875,23.650909866016125,23.650909866016125,8.881895017793596
local_growth,ST-MTM,10,B,57.9296875,675.0,53.102920933716646,53.102920933716646,8.359430604982208
local_growth,ST-MTM,10,C,78.02710843373494,583.59375,86.38271728274425,86.38271728274425,7.227424377224196
local_growth,ST-MTM,11,A,27.417091836734695,689.0625,23.724804722064782,23.724804722064782,8.767595978062161
local_growth,ST-MTM,11,B,57.9296875,675.0,53.085408797073214,53.085408797073214,8.588665447897625
local_growth,ST-MTM,11,C,78.00707547169812,558.984375,86.32633456333902,86.32633456333902,7.1124885740402135
local_growth,ST-MTM,12,A,27.24206349206349,664.453125,23.61498624353728,23.61498624353728,8.627973414179102
local_growth,ST-MTM,12,B,57.8529792746114,678.515625,53.13062174401441,53.13062174401441,8.810576026119406
local_growth,ST-MTM,12,C,78.05600649350649,541.40625,86.39094009492534,86.39094009492534,7.030200559701484
local_growth,ST-MTM,13,A,27.340353260869566,646.875,23.648795873609547,23.648795873609547,8.543168880455404
local_growth,ST-MTM,13,B,57.8529792746114,678.515625,53.07986876513379,53.07986876513379,8.961041271347241
local_growth,ST-MTM,13,C,78.1,527.34375,86.4078834437337,86.4078834437337,6.964539848197347
local_growth,ST-MTM,14,A,27.28230337078652,625.78125,23.63339834304773,23.63339834304773,8.34375
local_growth,ST-MTM,14,B,57.81730769230769,685.546875,53.024421756057464,53.024421756057464,9.140625
local_growth,ST-MTM,14,C,78.14597315436242,523.828125,86.47872798337184,86.47872798337184,6.984375
local_growth,ST-MTM,15,A,27.28230337078652,625.78125,23.649277718558082,23.649277718558082,8.311903625954201
local_growth,ST-MTM,15,B,57.763324873096444,692.578125,52.976017373500056,52.976017373500056,9.199129293893122
local_growth,ST-MTM,15,C,78.14597315436242,523.828125,86.51125299041888,86.51125299041888,6.957717080152662
local_growth,ST-MTM,16,A,27.347301136363637,618.75,23.64414589321379,23.64414589321379,8.345930232558139
local_growth,ST-MTM,16,B,57.763324873096444,692.578125,52.92744297605694,52.92744297605694,9.34175145348837
local_growth,ST-MTM,16,C,78.18618881118881,502.734375,86.56495921320631,86.56495921320631,6.781068313953483
local_growth,ST-MTM,17,A,27.296511627906977,604.6875,23.636338159518452,23.636338159518452,8.236056751467714
local_growth,ST-MTM,17,B,57.67723880597015,706.640625,52.90967992573236,52.90967992573236,9.624694227005875
local_growth,ST-MTM,17,C,78.24728260869566,485.15625,86.5905299972262,86.5905299972262,6.60799902152641
local_growth,ST-MTM,18,A,27.296511627906977,604.6875,23.673863217204556,23.673863217204556,8.12475868725869
local_growth,ST-MTM,18,B,57.54807692307692,731.25,52.83634760524858,52.83634760524858,9.825289575289574
local_growth,ST-MTM,18,C,78.24728260869566,485.15625,86.62633726002389,86.62633726002389,6.5187017374517495
local_growth,ST-MTM,19,A,27.296511627906977,604.6875,23.668372869520663,23.668372869520663,8.047084130019122
local_growth,ST-MTM,19,B,57.529205607476634,752.34375,52.77189590840772,52.77189590840772,10.012069789674953
local_growth,ST-MTM,19,C,78.33941605839416,481.640625,86.69627930454865,86.69627930454865,6.409596080305931
local_growth,ST-MTM,20,A,27.296511627906977,604.6875,23.65269448631512,23.65269448631512,8.01642857142857
local_growth,ST-MTM,20,B,57.72260273972603,769.921875,52.91978161744741,52.91978161744741,10.206964285714292
local_growth,ST-MTM,20,C,78.14832089552239,471.09375,86.5640719787145,86.5640719787145,6.245357142857131
local_growth,RA-MTM,0,A,27.361425339366516,776.953125,26.361425339366516,26.361415080520676,9.3234375
local_growth,RA-MTM,0,B,57.67451298701299,541.40625,56.67451298701299,56.67452013571105,6.496875
local_growth,RA-MTM,0,C,78.10060975609755,720.703125,79.10060975609755,79.10036846673695,8.6484375
local_growth,RA-MTM,1,A,27.289772727272727,773.4375,26.289772727272727,26.289766004160363,9.28125
local_growth,RA-MTM,1,B,57.611464968152866,551.953125,56.611464968152866,56.61146976601035,6.6234375000000005
local_growth,RA-MTM,1,C,78.0410447761194,706.640625,79.0410447761194,79.0408218190259,8.4796875
local_growth,RA-MTM,2,A,27.289772727272727,773.4375,26.289772727272727,26.289772708483312,9.28125
local_growth,RA-MTM,2,B,57.68518518518518,569.53125,56.68518518518518,56.68518519902062,6.8343750000000005
local_growth,RA-MTM,2,C,78.02356020942409,671.484375,79.02356020942409,79.02334324145151,8.0578125
local_growth,RA-MTM,3,A,27.289772727272727,773.4375,26.289772727272727,26.289774623937294,9.28125
local_growth,RA-MTM,3,B,57.5735294117647,597.65625,56.5735294117647,56.57352794616031,7.171875
local_growth,RA-MTM,3,C,78.1815159574468,660.9375,79.1815159574468,79.18129180763,7.93125
local_growth,RA-MTM,4,A,27.289772727272727,773.4375,26.289772727272727,26.289775293925562,9.28125
local_growth,RA-MTM,4,B,57.68571428571428,615.234375,56.68571428571428,56.68571224405856,7.3828125
local_growth,RA-MTM,4,C,78.2586898395722,657.421875,79.2586898395722,79.25845826780822,7.8890625000000005
local_growth,RA-MTM,5,A,27.289772727272727,773.4375,26.289772727272727,26.28978163398326,9.28125
local_growth,RA-MTM,5,B,57.76639344262295,643.359375,56.76639344262295,56.76638603385914,7.7203125
local_growth,RA-MTM,5,C,78.17796610169492,622.265625,79.17796610169492,79.17772908222224,7.4671875000000005
local_growth,RA-MTM,6,A,27.289772727272727,773.4375,26.289772727272727,26.289782814320663,9.28125
local_growth,RA-MTM,6,B,57.9296875,675.0,56.9296875,56.92967869675811,8.1
local_growth,RA-MTM,6,C,78.17142857142858,615.234375,79.17142857142858,79.17118396765096,7.3828125
local_growth,RA-MTM,7,A,27.2838785046729,752.34375,26.2838785046729,26.283888245215888,9.028125000000001
local_growth,RA-MTM,7,B,57.9296875,675.0,56.9296875,56.92967876082156,8.1
local_growth,RA-MTM,7,C,78.17142857142858,615.234375,79.17142857142858,79.17119311367435,7.3828125
local_growth,RA-MTM,8,A,27.285714285714285,738.28125,26.285714285714285,26.285724935543158,8.859375
local_growth,RA-MTM,8,B,57.9296875,675.0,56.9296875,56.92967776301371,8.1
local_growth,RA-MTM,8,C,78.15390173410404,608.203125,79.15390173410404,79.15367332799461,7.2984375
local_growth,RA-MTM,9,A,27.1875,731.25,26.1875,26.18751375681293,8.775
local_growth,RA-MTM,9,B,57.9296875,675.0,56.9296875,56.92967480140297,8.1
local_growth,RA-MTM,9,C,78.04266467065868,587.109375,79.04266467065868,79.04244359372123,7.0453125000000005
local_growth,RA-MTM,10,A,27.38051470588235,717.1875,26.38051470588235,26.380528898040733,8.606250000000001
local_growth,RA-MTM,10,B,57.9296875,675.0,56.9296875,56.92967414267465,8.1
local_growth,RA-MTM,10,C,78.02710843373494,583.59375,79.02710843373494,79.02688987365626,7.003125
local_growth,RA-MTM,11,A,27.417091836734695,689.0625,26.417091836734695,26.417109044289866,8.26875
local_growth,RA-MTM,11,B,57.9296875,675.0,56.9296875,56.929670643619374,8.1
local_growth,RA-MTM,11,C,78.00707547169812,558.984375,79.00707547169812,79.00686884336211,6.7078125
local_growth,RA-MTM,12,A,27.24206349206349,664.453125,26.24206349206349,26.242082531596232,7.9734375
local_growth,RA-MTM,12,B,57.8529792746114,678.515625,56.8529792746114,56.85295983212558,8.1421875
local_growth,RA-MTM,12,C,78.05600649350649,541.40625,79.05600649350649,79.0558077748109,6.496875
local_growth,RA-MTM,13,A,27.340353260869566,646.875,26.340353260869566,26.34037348960202,7.7625
local_growth,RA-MTM,13,B,57.8529792746114,678.515625,56.8529792746114,56.85295805643024,8.1421875
local_growth,RA-MTM,13,C,78.1,527.34375,79.1,79.0998092916608,6.328125
local_growth,RA-MTM,14,A,27.28230337078652,625.78125,26.28230337078652,26.28232324408372,7.509375
