dataset,method,position_2d_nrmse,position_2d_nmae,reference_x_nmae,reference_y_nmae,reference_x_p95,reference_y_p95,motion_2d_nmae,motion_magnitude_2d_nmae,trajectory_2d_nmae,direction_error_radians,direction_count,direction_zero_predictions,matched_steps,minimum_motion
era5,TMTM,0.24681641426498213,0.20923246191850586,0.2771489770943906,0.05482224527809597,0.6357528678934166,0.20490442868161735,0.06945944012615976,0.055819696793360046,0.16837775640941302,1.5765956706815352,350,1,439,0.12
era5,ST-MTM,0.6085599613339734,0.4739263134515385,0.6559430038901906,0.05482224527809597,1.7241268841567943,0.20490442868161735,0.0666884538648113,0.04868340306293116,0.15920887291389085,1.5351966418060952,350,4,439,0.12
era5,X-only RA-MTM,0.08363882270908911,0.06462874575821441,0.05366829065391086,0.05482224527809597,0.14956673188949143,0.20490442868161735,0.03809261047257048,0.029160080594550372,0.07663146190443453,0.9171402529788756,350,4,439,0.12
era5,Dual-Reference RA-MTM,0.05830045665746201,0.044763225337967574,0.05366829065391086,0.019258751149507265,0.14956673188949143,0.06297708486964945,0.03628964102187967,0.028812868753120155,0.05458531118139315,0.6412774388545263,350,0,439,0.12
era5,X-only centroid RA,0.08973994321956491,0.06854747870048045,0.06225596483367572,0.05482224527809597,0.18089125795963015,0.20490442868161735,0.04358048362693569,0.03206190216861942,0.08406390383544744,1.137566314682148,350,0,439,0.12
era5,Dual centroid RA,0.07234144951206309,0.05610957203308386,0.06225596483367572,0.03348309228551859,0.18089125795963015,0.12431912052642716,0.04740339386103147,0.033605699458679174,0.07288369774272173,0.9631697927361718,350,0,439,0.12
