method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
RA-MTM,43,72,0.03251074005094168,0.048410071410656744,0.0,0.04472860980336909,True,True,0.259927797833935,89.21872056089542,85.31743175478242,3.4346575473923187,824.3178113741565
RA-MTM,43,70,0.04873302776348331,0.0366554300728558,0.0,0.01685749410201248,True,True,0.0582010582010582,40.58746832676891,46.435431658386904,4.471299643514363,1073.1119144434472
RA-MTM,44,78,0.08114270312637588,,,,False,True,,40.094880852797495,30.35775647763239,1.1115800789742414,266.7792189538179
RA-MTM,44,76,0.1744336707888919,0.06674773424945926,0.0,0.06674773424945926,True,True,0.05161290322580645,82.27789454179427,61.34585404712724,4.696113592070951,1127.0672620970283
RA-MTM,44,72,0.0486522240352335,0.08116296408617517,2.220446049250313e-16,0.036434354282806086,True,True,0.2896551724137931,94.25469517281418,100.0929620570422,1.2364767170612345,296.7544120946963
RA-MTM,44,70,0.182266102507329,0.13353307474384568,1.6653345369377348e-16,0.1166755806418332,True,True,0.7131474103585658,42.715402952257264,64.58733525313674,6.2698112319670685,1504.7546956720964
RA-MTM,45,78,0.046734015907742094,0.034408687218633785,0.0,0.034408687218633785,True,True,0.7606837606837606,41.532620302094,35.92453839316495,1.4612906656178228,350.70975974827746
RA-MTM,45,79,0.046734015907742094,,,,False,True,,94.13401934684053,99.74210125576958,0.07493798285219604,17.985115884527048
RA-MTM,45,76,0.01115433375437836,0.18558800454327026,0.0,0.118840270293811,True,True,0.21779859484777517,90.92210294302316,92.26062299354857,1.798511588452705,431.6427812286492
RA-MTM,45,72,0.04081768569503398,0.08946990973026749,0.0,0.05303555544746139,True,True,0.5098039215686274,93.01690598639848,88.1187837029944,0.6869315094784637,164.86356227483128
RA-MTM,45,70,0.019783627548277966,0.16248247495905102,1.6653345369377348e-16,0.04580689431721782,True,True,0.7219730941704036,46.61946441603849,48.993499721831846,8.11828147565457,1948.387554157097
RA-MTM,46,78,0.10779869060435213,0.061064674696610026,1.942890293094024e-16,0.02665598747797624,True,True,0.8111888111888111,40.661395377089306,27.72555250456705,1.7735322608353064,425.6477426004735
RA-MTM,46,79,0.06625533417338675,0.01952131826564466,1.3877787807814457e-16,0.01952131826564466,True,True,0.2222222222222222,95.15803992724574,103.10868002805215,0.0624483190434967,14.987596570439209
RA-MTM,46,80,0.04006216627606811,,,,False,False,,95.73405150372366,100.54151145685184,0.19983462093918944,47.960309025405465
RA-MTM,46,76,0.01751269115128231,0.028667024905660674,2.220446049250313e-16,0.09017324538815033,True,True,0.055865921787709494,98.04046822764556,95.93894528949168,0.5620348713914702,134.88836913395286
RA-MTM,46,81,0.04377381620366775,,,,False,True,,23.525362183661866,28.778220128101996,0.43713823330447693,104.91317599307446
RA-MTM,46,70,0.0066577317816474135,0.02644135932992538,0.0,0.0722482536471432,True,True,0.10307692307692308,45.42935890567704,44.63043109187935,0.8368074751828557,200.83379404388538
RA-MTM,47,78,0.12239969463093511,0.01460100402658299,0.0,0.04125699150455923,True,True,0.035211267605633804,39.86092858536411,25.172965229651894,0.0624483190434967,14.987596570439209
RA-MTM,47,76,0.036885929799618467,0.054398620950900776,0.0,0.1445718663390511,True,True,0.09146341463414634,89.45558666320004,93.88189823915425,3.9092647721228935,938.2235453094944
RA-MTM,47,82,0.11504457895603623,,,,False,False,,43.95701090698497,30.15166143226062,0.0624483190434967,14.987596570439209
RA-MTM,47,83,0.05665677243694229,,,,False,False,,37.94169504473042,44.7405077371635,0.661952181861065,158.8685236466556
RA-MTM,47,81,0.07852838494996638,0.034754568746298634,0.0,0.034754568746298634,True,True,0.45714285714285713,21.91923466618107,31.342640860177035,0.19983462093918944,47.960309025405465
RA-MTM,47,70,0.042228711728599794,0.04888644351024721,1.942890293094024e-16,0.02336181013689599,True,True,0.38461538461538464,56.16546406038741,61.23290946781938,0.9617041132698492,230.8089871847638
RA-MTM,48,78,0.07412497053106692,0.04827472409986819,0.0,0.007017732595308956,True,True,0.02857142857142857,34.926124645506604,26.031128181778573,2.185691166522384,524.5658799653722
RA-MTM,48,76,0.05047544379104174,0.013589513991423274,0.0,0.1581613803304744,True,True,0.7685459940652819,90.88947828525035,96.94653154017536,3.534574857861913,848.2979658868592
RA-MTM,48,81,0.048333257311519516,0.030195127638446864,2.220446049250313e-16,0.004559441107851766,True,True,0.1797752808988764,26.4604495294247,32.26044040680704,1.1115800789742414,266.7792189538179
RA-MTM,48,70,0.016557524979210154,0.02567118674938964,0.0,0.04903299688628563,True,True,0.32489451476793246,60.49688762340338,62.4837906209086,2.9600503226617434,710.4120774388184
RA-MTM,49,78,0.05464262921794708,0.01948234131311984,0.0,0.026500073908428796,True,True,0.2857142857142857,35.628310186355876,29.071194680202225,0.624483190434967,149.8759657043921
RA-MTM,49,76,0.05464262921794708,0.004167185426905344,2.203098814490545e-16,0.16232856575737972,True,True,0.8996655518394648,90.92422384334816,97.48133934950181,3.559554185479312,854.2930045150348
RA-MTM,49,81,0.028305904302605888,0.020027353008913628,0.0,0.015467911901061863,True,True,0.2782608695652174,31.81029524185317,35.207003758165875,2.560381080783365,614.4914593880076
RA-MTM,49,84,0.025882640701996824,,,,False,True,,53.1731961306319,56.27911301487152,0.0624483190434967,14.987596570439209
RA-MTM,49,70,0.008925414657513998,0.007632110321696158,0.0,0.05666510720798179,True,True,0.029535864978902954,71.94690677139417,73.01795653029585,0.08742764666089538,20.98263519861489
RA-MTM,50,76,0.07135985828812513,0.016717229070178044,1.1102230246251565e-16,0.17904579482755778,True,True,0.7578947368421053,93.01202148868052,101.57520448325553,2.697767382679057,647.4641718429738
RA-MTM,50,85,0.017169905622764978,,,,False,True,,20.745877751133428,18.68548907640163,0.03746899142609802,8.992557942263524
RA-MTM,50,86,0.055692615907970124,,,,False,True,,100.96082321620861,94.2777093072522,0.01248966380869934,2.9975193140878416
RA-MTM,50,81,0.018158008286175923,0.04646391258878181,1.1102230246251565e-16,0.061931824489843676,True,True,0.20361990950226244,48.75769454539841,46.5787335510573,4.084120065444684,980.1888157067242
RA-MTM,51,87,0.06705228919650169,,,,False,True,,36.48932340906393,28.443048705483726,3.059967633131338,734.3922319515211
RA-MTM,51,76,0.05804038846619169,0.013319469821933438,0.0,0.16572632500562434,True,True,0.4954128440366973,84.985945583817,91.95079219976,5.445493420592912,1306.918420942299
RA-MTM,51,85,0.03337512795255749,0.050545033575322466,4.440892098500626e-16,0.050545033575322466,True,True,0.020134228187919462,30.1270058870604,34.1320212413673,1.8609599074962015,446.63037779908836
RA-MTM,51,81,0.0077003192436656915,0.025858327529841615,2.220446049250313e-16,0.03607349696000206,True,True,0.23723723723723725,60.86338990112596,61.787428210365846,1.061621423739444,254.78914169746653
RA-MTM,52,87,0.03333333333333333,0.03371895586316835,0.0,0.03371895586316835,True,True,0.5669291338582677,40.72431848649005,36.72431848649005,1.910918562730999,458.6204550554398
RA-MTM,52,76,0.03051953557608395,0.027520852890107743,0.0,0.1382054721155166,True,True,0.7607223476297968,85.82873615111208,89.49108042024216,4.296444350192573,1031.1466440462175
RA-MTM,52,88,0.027044781436370378,,,,False,False,,65.12010290202608,68.36547667439052,0.02497932761739868,5.995038628175683
RA-MTM,52,85,0.004426262442738308,0.0378013903952958,0.0,0.012743643180026668,True,True,0.12064777327935222,55.97577877174092,55.44462727861232,15.424734803743686,3701.9363528984845
RA-MTM,53,89,0.030974586102670603,,,,False,True,,19.892527267462416,16.175576935141944,0.02497932761739868,5.995038628175683
RA-MTM,53,90,0.06002540727892202,,,,False,True,,60.85335048367101,53.650301610200366,0.17485529332179076,41.96527039722978
RA-MTM,53,76,0.023050966559637825,0.007468569016446125,0.0,0.13073690309907046,True,True,0.7906976744186046,89.17705697845734,91.94317296561388,3.39718855596622,815.3252534318929
RA-MTM,53,91,0.0130086253972116,,,,False,False,,61.70670096734203,60.14566591967664,0.01248966380869934,2.9975193140878416
RA-MTM,53,92,0.005432589596508208,,,,False,False,,60.0,60.651910751580985,0.01248966380869934,2.9975193140878416
RA-MTM,53,85,0.060025407278922076,0.06445166972166039,0.0,0.07719531290168706,True,True,0.8159806295399515,59.485467491619076,66.68851636508973,12.67700876582983,3042.482103799159
RA-MTM,54,89,0.03785791682884955,0.006883330726178949,0.0,0.006883330726178949,True,True,1.0,19.892527267462416,15.34957724800047,0.02497932761739868,5.995038628175683
RA-MTM,54,90,0.06423904443310503,0.12426445171202705,0.0,0.12426445171202705,True,True,0.23728813559322035,61.417429616945086,69.12611494891769,0.7368901647132611,176.85363953118267
RA-MTM,54,76,0.03854368548078509,0.015492718921147267,2.220446049250313e-16,0.14622962202021775,True,True,0.5661764705882353,93.4247410227503,98.04998328044451,1.9234082265396983,461.6179743695276
RA-MTM,54,93,0.11981564001675302,,,,False,False,,54.026546614302916,68.40442341631328,0.04995865523479736,11.990077256351366
RA-MTM,54,94,0.05805671144868552,,,,False,False,,65.12010290202608,72.08690827586834,0.02497932761739868,5.995038628175683
RA-MTM,54,95,0.058426061654256976,,,,False,False,,63.413401934684046,70.42452933319488,0.01248966380869934,2.9975193140878416
RA-MTM,54,85,0.028429539508239662,0.08845494678716175,0.0,0.011259633885474685,True,True,0.19310344827586207,32.37930883464844,28.96776409365968,2.447974106505071,587.513785561217
RA-MTM,54,96,0.18648230668341956,,,,False,True,,90.09183284524096,67.71395604323061,0.7119108370958623,170.85860090300696
RA-MTM,55,89,0.1017302384177944,0.13958815524664392,0.0,0.132704824520465,True,True,0.2222222222222222,20.935511191949207,33.143139802084534,0.11240697427829406,26.977673826790575
RA-MTM,55,90,0.07294674345766676,0.008707699024561736,1.1102230246251565e-16,0.13297215073658877,True,True,0.29838709677419356,51.784410049363395,60.538019264283406,1.2739457084873327,305.74697003695985
RA-MTM,55,76,0.041900548123845735,0.003356862643060647,0.0,0.14958648466327837,True,True,0.7321428571428571,91.53036604629686,96.55843182115835,1.7110839417918096,410.6601460300343
RA-MTM,55,97,0.0955651907936221,,,,False,True,,22.708583863576752,11.2407609683421,0.2497932761739868,59.950386281756835
RA-MTM,55,85,0.12899489973395964,0.10056536022571996,0.0,0.11182499411119465,True,True,0.20588235294117646,44.46902119718757,28.989633229112417,0.624483190434967,149.8759657043921
RA-MTM,56,89,0.13530366433295557,0.03357342591516117,0.0,0.16627825043562616,True,True,0.9,21.428558138070237,37.664997858024904,0.1248966380869934,29.975193140878417
