run,t,method,raster_length,nominal_topology_failed,nominal_width_collapsed,topology_equal,hierarchy_legal,max_overlap,root_level_error_hPa,anchor_raster_error,width_raster_error
budget4,0,RA-MTM,16384,False,False,True,True,0.0,0.006098466108824141,0.0034410475524708772,0.005164997996577018
budget4,1,RA-MTM,16384,False,False,True,True,0.0,0.002698794799471216,0.0029857516034752507,0.005164997996577018
budget4,2,RA-MTM,16384,False,False,True,True,0.0,0.03484352626605869,0.0033451944370739284,0.005451293473832386
budget4,3,RA-MTM,16384,False,False,True,True,0.0,0.028703626149081174,0.0028854365167774176,0.0030745398330296325
budget4,4,RA-MTM,16384,False,False,True,True,0.0,0.07363057341558488,0.003322223870824814,0.004878702519321654
budget4,5,RA-MTM,16384,False,False,True,True,0.0,0.08674947336544392,0.003436137254354321,0.004228311827432052
budget4,6,RA-MTM,16384,False,False,True,True,0.0,0.016974141564105594,0.0036200645256965203,0.005633341081149504
budget4,7,RA-MTM,16384,False,False,True,True,0.0,0.2250422023437295,0.003513879420779631,0.005164997996577018
budget4,8,RA-MTM,16384,False,False,True,True,0.0,0.04992124030832201,0.0025286085016063,0.0017823485346313839
budget4,9,RA-MTM,16384,False,False,True,True,0.0,0.017945363239050494,0.0032363774084416264,0.004709878978284232
budget4,10,RA-MTM,16384,False,False,True,True,0.0,0.03770190349882796,0.0021738669488975404,0.0037731928091393474
budget4,11,RA-MTM,16384,False,False,True,True,0.0,0.04659195391354842,0.0035103650071732773,0.0038377684802384238
budget4,12,RA-MTM,16384,False,False,True,True,0.0,0.05239695756927176,0.00363487406119134,0.003382649461945636
budget4,13,RA-MTM,16384,False,False,True,True,0.0,0.03378007889909895,0.0032769344412031387,0.005529093211211311
budget4,14,RA-MTM,16384,False,False,True,True,0.0,0.0579589910953473,0.0034352365514465077,0.006387979642977354
budget4,15,RA-MTM,16384,False,True,True,True,0.0,0.015638227701856522,0.0028349335695168065,0.0030053301810317144
budget4,16,RA-MTM,16384,False,False,True,True,0.0,0.0029375177564361366,0.0030630531820463602,0.0067139473190720445
budget4,17,RA-MTM,16384,False,False,True,True,0.0,0.021369388134417022,0.00339659707422868,0.0064922275129155604
budget4,18,RA-MTM,16384,False,False,True,True,0.0,0.005640194181523839,0.0031410140390732977,0.0038377684802384238
budget4,19,RA-MTM,16384,False,False,True,True,0.0,0.09830220639969411,0.0031110711362742904,0.004982950389259944
budget4,20,RA-MTM,16384,False,False,True,True,0.0,0.03327511705742836,0.0033608862634864067,0.004175415562313045
budget4,21,RA-MTM,16384,False,False,True,True,0.0,0.04354706946992337,0.0035351728256429737,0.006530355051455938
budget4,22,RA-MTM,16384,False,False,True,True,0.0,0.008682810274876829,0.0032030940169534006,0.00551586914493174
budget4,23,RA-MTM,16384,False,False,True,True,0.0,0.004762934358723214,0.0036485128104288833,0.005164997996577018
budget4,24,RA-MTM,16384,False,False,True,True,0.0,0.03499747398996078,0.0035738052760798666,0.005673013279988481
budget4,25,RA-MTM,16384,False,True,True,True,0.0,0.010134268855608752,0.0032395110696725737,0.003473673265604195
budget4,26,RA-MTM,16384,False,False,True,True,0.0,0.014158663999069176,0.0036065479839209047,0.0038377684802384238
budget4,27,RA-MTM,16384,False,False,True,True,0.0,0.0011831692095256585,0.0029626556939099657,0.004709878978284232
budget4,28,RA-MTM,16384,False,False,True,True,0.0,0.013373588326430763,0.0033277898145627205,0.004605631108345998
budget4,29,RA-MTM,16384,False,False,True,True,0.0,0.010048540451862209,0.0020873734612507633,0.004072712352674479
budget4,30,RA-MTM,16384,False,False,True,True,0.0,0.046651237477362884,0.0036191718548757024,0.00395524041645634
budget4,31,RA-MTM,16384,False,False,True,True,0.0,0.00567246464515847,0.0032101079713271474,0.002719034703776324
budget4,32,RA-MTM,16384,False,False,True,True,0.0,0.002764711354075189,0.002815488881054762,0.0019379480093890677
budget4,33,RA-MTM,16384,False,False,True,True,0.0,0.04861667793397828,0.0034824962366872825,0.002224243486644184
budget4,34,RA-MTM,16384,False,False,True,True,0.0,0.06855460324322848,0.003525925361131499,0.00612813229828113
budget4,35,RA-MTM,16384,False,False,True,True,0.0,0.041731463964651994,0.002500247889571483,0.005203125535116371
budget4,36,RA-MTM,16384,False,False,True,True,0.0,0.00866281226421961,0.0030815704093498653,0.0038377684802384238
budget4,37,RA-MTM,16384,False,False,True,True,0.0,0.04902432477433649,0.003577847679878232,0.006101684165721988
budget4,38,RA-MTM,16384,False,False,True,True,0.0,0.17812774533581432,0.003654019888898574,0.0031492502498089436
budget4,39,RA-MTM,16384,False,False,True,True,0.0,0.005772271773139437,0.003045644705224504,0.004423583501028894
budget4,40,RA-MTM,16384,False,False,True,True,0.0,0.015852192330839898,0.0031243379137109173,0.006589429957770676
budget4,41,RA-MTM,16384,False,False,True,True,0.0,0.013043715870026062,0.0022852284814405266,0.00619270796938054
budget4,42,RA-MTM,16384,False,False,True,True,0.0,0.0855806388858582,0.0033413310470251645,0.005438069407552648
budget4,43,RA-MTM,16384,False,False,True,True,0.0,0.049738642133661415,0.003272400482060789,0.0032534981197462898
budget4,44,RA-MTM,16384,False,False,True,True,0.0,0.0109897371335137,0.002983313614635108,0.006321859311579914
budget4,45,RA-MTM,16384,False,False,True,True,0.0,0.01622943999564086,0.003053983162871532,0.0036424968066415264
budget4,46,RA-MTM,16384,False,False,True,True,0.0,0.005069982549912311,0.0031485196608400656,0.005360269670173778
budget4,47,RA-MTM,16384,False,False,True,True,0.0,0.01266267134519694,0.0033369495651456305,0.005256021800235572
budget4,48,RA-MTM,16384,False,False,True,True,0.0,0.0006708560888455395,0.002933422306931277,0.0032387293931681604
budget4,49,RA-MTM,16384,False,False,True,True,0.0,0.019810636343436272,0.003619085476401551,0.005438069407552648
budget4,50,RA-MTM,16384,False,False,True,True,0.0,0.02871697894738645,0.003260999256823993,0.006479003446635913
budget4,51,RA-MTM,16384,False,False,True,True,0.0,0.017969257808999828,0.0034525806980596485,0.0032667221860274154
budget4,52,RA-MTM,16384,False,False,True,True,0.0,0.043084698450911674,0.0030929191536515077,0.00313448152323037
budget4,53,RA-MTM,16384,False,False,True,True,0.0,0.02222055189963612,0.0036468386039629763,0.005868284953585157
budget4,54,RA-MTM,16384,False,True,True,True,0.0,0.0003413509434722073,0.003243679919336273,0.0030053301810317144
budget4,55,RA-MTM,16384,False,False,True,True,0.0,0.013454117622586637,0.0026375800502194124,0.004787678715663088
