run,t,method,raster_length,nominal_topology_failed,nominal_width_collapsed,topology_equal,hierarchy_legal,max_overlap,root_level_error_hPa,anchor_raster_error,width_raster_error
beta1,0,RA-MTM,8192,False,False,True,True,0.0,0.006098466108824141,0.005210968264321991,0.00425164974341552
beta1,1,RA-MTM,8192,False,False,True,True,0.0,0.002698794799471216,0.007129124785890895,0.012015955323702893
beta1,2,RA-MTM,8192,False,False,True,True,0.0,0.03484352626605869,0.005866248016715758,0.006862909721672361
beta1,3,RA-MTM,8192,False,False,True,True,0.0,0.028703626149081174,0.0034324789732949057,0.0019174018082601663
beta1,4,RA-MTM,8192,False,False,True,True,0.0,0.07363057341558488,0.00714037982547211,0.005464794822373165
beta1,5,RA-MTM,8192,False,False,True,True,0.0,0.08674947336544392,0.006822768739453977,0.0084112572640751
beta1,6,RA-MTM,8192,False,False,True,True,0.0,0.016974141564105594,0.007067383903519797,0.009855393274753585
beta1,7,RA-MTM,8192,False,False,True,True,0.0,0.2250422023437295,0.005287152144902052,0.0024262901579127916
beta1,8,RA-MTM,8192,False,False,True,True,0.0,0.04992124030832201,0.007150571761997071,0.007960559334767747
beta1,9,RA-MTM,8192,False,False,True,True,0.0,0.017945363239050494,0.006299242451092368,0.004644599939792604
beta1,10,RA-MTM,8192,False,False,True,True,0.0,0.03770190349882796,0.005999412558779227,0.010675588157332605
beta1,11,RA-MTM,8192,False,False,True,True,0.0,0.04659195391354842,0.006622023901442731,0.007371355383910316
beta1,12,RA-MTM,8192,False,False,True,True,0.0,0.05239695756927176,0.005493642478981542,0.008642248195797196
beta1,13,RA-MTM,8192,False,False,True,True,0.0,0.03378007889909895,0.005062599076865126,0.006215958037884439
beta1,14,RA-MTM,8192,False,False,True,True,0.0,0.0579589910953473,0.006545797196249481,0.012790129094904401
beta1,15,RA-MTM,8192,False,False,True,True,0.0,0.015638227701856522,0.003943231841262218,0.004321124097898598
beta1,16,RA-MTM,8192,False,False,True,True,0.0,0.0029375177564361366,0.006487861053116717,0.01080281024474649
beta1,17,RA-MTM,8192,False,False,True,True,0.0,0.021369388134417022,0.003941725938418017,0.012720654740420834
beta1,18,RA-MTM,8192,False,False,True,True,0.0,0.005640194181523839,0.0030258426107572234,0.01071032533457461
beta1,19,RA-MTM,8192,False,False,True,True,0.0,0.09830220639969411,0.007131459424400077,0.01228168343266639
beta1,20,RA-MTM,8192,False,False,True,True,0.0,0.03327511705742836,0.004291907033099562,0.009589665165790101
beta1,21,RA-MTM,8192,False,False,True,True,0.0,0.04354706946992337,0.005480868221887647,0.007925822157525797
beta1,22,RA-MTM,8192,False,False,True,True,0.0,0.008682810274876829,0.0022537785974066082,0.009705160631651166
beta1,23,RA-MTM,8192,False,False,True,True,0.0,0.004762934358723214,0.0038903244040255913,0.002160562048949299
beta1,24,RA-MTM,8192,False,False,True,True,0.0,0.03499747398996078,0.006584389238199151,0.005534269176854983
beta1,25,RA-MTM,8192,False,False,True,True,0.0,0.010134268855608752,0.006992066475802972,0.01080281024474649
beta1,26,RA-MTM,8192,False,False,True,True,0.0,0.014158663999069176,0.00653517373639545,0.010594829868713518
beta1,27,RA-MTM,8192,False,False,True,True,0.0,0.0011831692095256585,0.0065905887126263,0.010005625917856031
beta1,28,RA-MTM,8192,False,False,True,True,0.0,0.013373588326430763,0.00474875302592892,0.010063373650786522
beta1,29,RA-MTM,8192,False,False,True,True,0.0,0.010048540451862209,0.005658386697234619,0.005534269176854983
beta1,30,RA-MTM,8192,False,False,True,True,0.0,0.046651237477362884,0.0071559235216724915,0.009855393274753585
beta1,31,RA-MTM,8192,False,False,True,True,0.0,0.00567246464515847,0.005984722880214122,0.004968075781687009
beta1,32,RA-MTM,8192,False,False,True,True,0.0,0.002764711354075189,0.005936415091952085,0.009416421966998545
beta1,33,RA-MTM,8192,False,False,True,True,0.0,0.04861667793397828,0.006907366036159601,0.009682150075961626
beta1,34,RA-MTM,8192,False,False,True,True,0.0,0.06855460324322848,0.007279599903029066,0.007429103116840835
beta1,35,RA-MTM,8192,False,False,True,True,0.0,0.041731463964651994,0.0067378653685779,0.007856790490460064
beta1,36,RA-MTM,8192,False,False,True,True,0.0,0.00866281226421961,0.004925573578915987,0.007752578958734824
beta1,37,RA-MTM,8192,False,False,True,True,0.0,0.04902432477433649,0.005527220685738854,0.006631918789950175
beta1,38,RA-MTM,8192,False,False,True,True,0.0,0.17812774533581432,0.006406878342204436,0.009381684789757122
beta1,39,RA-MTM,8192,False,False,True,True,0.0,0.005772271773139437,0.005213825218739032,0.010329101759750041
beta1,40,RA-MTM,8192,False,False,True,True,0.0,0.015852192330839898,0.0011314753467459582,0.009821541472344819
beta1,41,RA-MTM,8192,False,False,True,True,0.0,0.013043715870026062,0.004015399470304715,0.013552576244553416
beta1,42,RA-MTM,8192,False,False,True,True,0.0,0.0855806388858582,0.006651637895863871,0.013229100402659288
beta1,43,RA-MTM,8192,False,False,True,True,0.0,0.049738642133661415,0.004023720132678932,0.008145529155111575
beta1,44,RA-MTM,8192,False,False,True,True,0.0,0.0109897371335137,0.0031715043622213557,0.006608908234261968
beta1,45,RA-MTM,8192,False,False,True,True,0.0,0.01622943999564086,0.006659917715623465,0.0037319201470409347
beta1,46,RA-MTM,8192,False,False,True,True,0.0,0.005069982549912311,0.0066738295530512914,0.009381684789757122
beta1,47,RA-MTM,8192,False,False,True,True,0.0,0.01266267134519694,0.0069061591046164494,0.0052685410678915134
beta1,48,RA-MTM,8192,False,False,True,True,0.0,0.0006708560888455395,0.00690292639311707,0.012813139650593497
beta1,49,RA-MTM,8192,False,False,True,True,0.0,0.019810636343436272,0.004637115970020034,0.009173704413724226
beta1,50,RA-MTM,8192,False,False,True,True,0.0,0.02871697894738645,0.006165312862151495,0.01135727701836231
beta1,51,RA-MTM,8192,False,False,True,True,0.0,0.017969257808999828,0.00659186935613576,0.010259627405267757
beta1,52,RA-MTM,8192,False,False,True,True,0.0,0.043084698450911674,0.0070940394530580875,0.008261024620972668
beta1,53,RA-MTM,8192,False,False,True,True,0.0,0.02222055189963612,0.006527810848893978,0.01298638284938436
beta1,54,RA-MTM,8192,False,False,True,True,0.0,0.0003413509434722073,0.0066301616166395405,0.01326383757990035
beta1,55,RA-MTM,8192,False,False,True,True,0.0,0.013454117622586637,0.007224226811729295,0.005476521443924409
beta1,56,RA-MTM,8192,False,False,True,True,0.0,0.024627418906675302,0.006732542296774113,0.008907976304760645
beta1,57,RA-MTM,8192,False,False,True,True,0.0,0.03645892377949167,0.0046611621427103955,0.0072211227408078005
beta1,58,RA-MTM,8192,False,False,True,True,0.0,0.042992379791712665,0.006144440609077151,0.011068538353709967
