t,rmse_hPa,max_change_hPa,input_min_hPa,smoothed_min_hPa
75,1.9319800879248767,9.419806690197106,956.1546917405526,962.4717186482206
76,2.1708452320618257,17.052479059587313,945.4733041930057,961.9013636576983
77,2.114387831118467,14.802063756608163,941.1113218570703,955.662257313152
78,1.9745644982760948,12.520693152906574,947.6990493648946,957.7467642182814
79,1.897859379468396,14.077460038945674,954.7439048847265,961.1928006440417
80,1.5750551339654604,8.878853646952393,959.7546680269114,966.0889031526358
81,1.6570771331071568,14.45489223695381,970.2580198547097,974.3027411689877
82,1.6099302444006678,12.990943121335931,971.0106819763928,982.5952474170878
83,1.4609591377109283,7.932214301603494,978.5218311537834,983.5619966677199
84,1.3603629168326012,7.680172318956011,984.7644104692667,988.3753176502314
85,1.4649658400110028,9.601180734393324,980.9836069319657,990.1154667763154
86,1.5439007008175052,9.818955938639988,978.4721187430333,988.2910746816733
87,1.4346061187033692,8.965350819423179,983.5020231086082,991.2461815510841
88,1.652160673582957,13.472387597244506,955.1410560088559,966.9011301609046
89,1.831290616492347,11.68788704928204,958.3864535071008,969.9612950228706
90,1.515549716445525,8.518730277635086,970.8460052032964,975.432307404358
91,1.5489571064192613,11.968131294490036,971.9791311891128,980.2116422227822
92,1.7435650229138409,12.064991747799695,969.5776198289653,980.1744551571176
93,1.8076002837755984,16.363018084387477,971.3864641299712,977.1335004262586
94,2.031059074782314,21.31528454262252,960.0535485712915,980.4864373266697
95,2.0152425829309433,17.299709060306554,959.2958692477972,976.4246295775124
96,1.7172540495772597,15.99158580223866,961.9628950785024,976.4031424855551
97,1.7668912177444367,11.78272537654152,973.6206207799189,981.6583209749643
98,1.7065198272840978,8.237937812106452,968.0389238511332,974.7705589200345
99,1.6316255783442175,8.654129819261811,970.8941317829128,977.7184099881007
100,1.6494415614261009,10.862027341434214,963.8471567619345,974.531482849228
101,1.8129209901302137,11.421905987069408,958.4383225624142,969.7504733636766
102,1.985666860452791,11.498652344310813,949.782816902565,960.6075589862002
103,1.9907872545016345,12.991867320455867,948.4101815512781,958.9585567062161
104,1.6820526627913295,13.8597612155354,944.17045077727,956.9987102177913
105,1.3700051126620856,10.343704626718136,948.6908787088562,955.3945213450265
106,1.5139664537129434,9.573742539165096,959.3306695902277,966.2246883329323
107,1.6925636131079158,12.03057836711514,968.4495090865541,977.1415884113442
108,1.9619931580791097,13.796191601995702,951.9588988344381,964.6379363479388
109,2.219574600007027,15.574834770898633,957.8071860054432,973.016796372384
110,1.975722985891,12.922644929483909,971.5346564096047,983.2450585452157
111,1.776485001111771,13.73319960073843,976.5509056755976,987.8475843861125
112,1.5589741970281106,10.542771966860755,983.2572916518594,991.0037543154447
113,1.3065797634645864,9.382842856250477,991.1401194906665,994.0791313289745
114,1.2673181291964986,7.291814799304916,994.0430501906491,996.5973389189174
115,1.4159118356703897,7.4912481235669475,996.7453478284646,1000.3628986379257
116,1.5810472863128617,6.224119045248699,998.5809276617952,1002.7271461154598
117,1.5993998101692095,7.2879195911561965,996.9188096239948,1003.3911051123778
