run,t,method,raster_length,nominal_topology_failed,nominal_width_collapsed,topology_equal,hierarchy_legal,max_overlap,root_level_error_hPa,anchor_raster_error,width_raster_error
sigma200,0,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,1,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,2,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,3,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,4,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,5,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,6,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,7,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,8,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,9,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,10,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,11,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,12,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,13,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,14,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,15,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,16,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,17,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,18,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,19,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,20,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,21,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,22,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,23,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,24,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,25,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,26,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,27,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,28,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,29,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,30,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,31,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,32,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,33,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,34,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,35,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,36,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,37,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,38,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,39,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,40,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,41,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,42,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,43,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,44,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
sigma200,45,TMTM,2401,False,False,True,True,0.0,0.0,0.0,0.0
