t,date,block,reference_nmae,motion_step_nmae,growth_step_log_mae,trajectory_nmae,total_growth_log_error,geometry_sse,geometry_den,tau,n,matched
0,1999-11-17 00:00:00,0,0.2027525342781698,,,,0.0,85758.3583115256,89418.89731895742,0.0,7,0
1,1999-11-18 00:00:00,0,0.15986031655081026,0.049064793644616876,1.1102230246251565e-16,0.049064793644616876,4.440892098500626e-16,40753.521130851455,41820.20963222798,0.0,6,3
2,1999-11-19 00:00:00,0,0.1380743343188731,0.04265580652721909,1.1102230246251565e-16,0.07885373461540972,1.6653345369377348e-16,17267.20120355748,18060.86303241969,0.0,5,2
3,1999-11-20 00:00:00,0,0.1561732652781532,0.17897741133981127,2.220446049250313e-16,0.2211518368942922,2.220446049250313e-16,6868.446153770476,7236.372735096444,0.0,3,2
4,1999-11-21 00:00:00,0,0.11258713628266581,0.03909387043877385,1.1449174941446927e-16,0.26024570733306607,1.6653345369377348e-16,22174.453532777225,23017.827417255525,0.0,5,2
5,1999-11-22 00:00:00,0,0.14328748304675193,0.1150928994023707,1.4802973661668753e-16,0.1084154147130778,1.6653345369377348e-16,12872.18785384985,13164.13056572713,0.0,4,3
6,1999-11-23 00:00:00,0,0.23963894305545946,0.06672660845883577,0.0,0.0583881316907276,3.608224830031759e-16,36783.51928380566,38511.07653039812,0.0,5,2
7,1999-11-24 00:00:00,1,0.2190297867000305,0.0428805821831275,1.0755285551056204e-16,0.02057801085382193,4.440892098500626e-16,61834.357146214694,64529.68042455971,0.0,6,4
8,1999-11-25 00:00:00,1,0.24907724822089472,0.05113266958253689,0.0,0.041053390738055424,1.6653345369377348e-16,60480.882967735095,62714.242197327185,0.0,6,3
9,1999-11-26 00:00:00,1,0.19704572817610658,0.047415774102096186,8.881784197001253e-17,0.06516379997496506,0.0,58706.32387795953,60504.9930210369,0.0,6,5
10,1999-11-27 00:00:00,1,0.20096619581963251,0.035941918832055164,2.0261570199409106e-16,0.07751492713658217,3.608224830031759e-16,51194.367510033,53309.77941876059,0.0,6,5
11,1999-11-28 00:00:00,1,0.21338786237927926,0.04397085396440087,1.8041124150158794e-16,0.03872238053587121,2.220446049250313e-16,138682.0444705381,144014.82342759083,0.0,9,4
12,1999-11-29 00:00:00,1,0.15604741134661168,0.03958315627645987,1.1102230246251565e-16,0.05180805555993669,3.3306690738754696e-16,52822.94500684778,55068.087000094594,0.0,6,5
13,1999-11-30 00:00:00,1,0.20558145468881914,0.04942672055322161,1.5265566588595902e-16,0.06869647132352175,0.0,68188.59837211361,70499.7087030717,0.0,6,4
