method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
TMTM,0,0,0.034027596445496314,,,,False,True,,19.892527267462416,23.975838840921973,0.1,5.995038628175683
TMTM,0,1,0.08826486707706765,,,,False,True,,63.767622890170095,53.175838840921976,2.6500000000000004,158.8685236466556
TMTM,0,2,0.5722173671069941,,,,False,True,,100.39192289376126,31.725838840921973,0.15000000000000002,8.992557942263524
TMTM,0,3,0.055897216631567895,,,,False,False,,68.53350483671012,61.825838840921975,1.1,65.94542490993251
TMTM,0,4,0.04362486979405524,,,,False,True,,100.96082321620861,95.72583884092198,0.05,2.9975193140878416
TMTM,0,5,0.6642467818599413,,,,False,True,,20.56622501772901,100.27583884092198,0.9500000000000001,56.95286696766899
TMTM,0,6,0.06172994230424713,,,,False,True,,65.71824576441232,73.12583884092197,21.400000000000002,1282.9382664295963
TMTM,1,1,0.17752092668491837,0.0892560596078507,0.0,0.0892560596078507,True,False,0.034482758620689655,72.67835004311218,51.37583884092197,0.35000000000000003,20.98263519861489
TMTM,1,7,0.09638547275866334,,,,False,False,,77.39209557196158,65.82583884092197,1.05,62.947905595844674
TMTM,1,6,0.03169539240050542,0.03003454990374171,0.0,0.03003454990374171,True,False,0.48214285714285715,69.37239175286133,73.17583884092198,11.8,707.4145581247307
TMTM,1,8,0.08860878598661977,,,,False,False,,32.6927845225276,43.325838840921975,0.05,2.9975193140878416
TMTM,1,5,0.1712923060837502,0.49295447577619117,1.1102230246251565e-16,0.49295447577619117,True,True,0.2972972972972973,23.570762110871947,44.12583884092197,1.4500000000000002,86.9280601085474
TMTM,1,9,0.003760185695927613,,,,False,True,,79.62706112443328,79.17583884092197,0.1,5.995038628175683
TMTM,2,10,0.02738886516138249,,,,False,False,,66.33917502155607,69.62583884092197,1.75,104.91317599307446
TMTM,2,11,0.2227525416738145,,,,False,True,,91.75614384177972,65.02583884092198,4.45,266.7792189538179
TMTM,2,12,0.010077022449885575,,,,False,False,,68.93508153490824,67.72583884092197,0.8500000000000001,50.957828339493304
TMTM,2,5,0.6381296683427933,0.46683736225904304,2.220446049250313e-16,0.026117113517148145,True,True,0.15436241610738255,30.950278639786788,107.52583884092198,7.15,428.64526191456133
TMTM,2,6,0.19840717770320732,0.1667117853027019,0.0,0.13667723539896018,True,True,0.06007067137809187,75.4669775165371,99.27583884092198,3.2,191.84123610162186
TMTM,3,11,0.09929778937033824,0.12345475230347626,4.440892098500626e-16,0.12345475230347626,True,True,0.06167846309403438,70.64157356536256,58.72583884092197,48.050000000000004,2880.6160608384157
TMTM,3,13,0.14596736710699407,,,,False,True,,100.39192289376126,82.87583884092197,0.15000000000000002,8.992557942263524
TMTM,3,5,0.4775236649797071,0.16060600336308617,0.0,0.1867231168802343,True,True,0.2803921568627451,53.12299904335713,110.42583884092198,25.5,1528.7348501847991
TMTM,4,14,0.020077863980267452,,,,False,True,,51.46649516328988,53.87583884092197,0.1,5.995038628175683
TMTM,4,11,0.048784293575336216,0.050513495795002035,0.0,0.17396824809847827,True,False,0.13111342351716962,62.97995406996232,57.12583884092197,6.300000000000001,377.68743357506804
TMTM,4,15,0.1991274496873545,,,,False,False,,92.67113280340452,68.77583884092198,1.75,104.91317599307446
TMTM,4,16,0.023463621931287194,,,,False,False,,80.24147347267643,77.42583884092197,2.5,149.8759657043921
TMTM,4,5,0.3711361746006408,0.10638749037906627,1.1796119636642288e-16,0.29311060725930055,True,True,0.8766355140186916,54.48949788884508,99.02583884092198,24.700000000000003,1480.7745411593937
TMTM,5,11,0.09742141464887956,0.048637121073543337,2.220446049250313e-16,0.12533112702493496,True,False,0.3763440860215054,69.01640859878752,57.325838840921975,12.9,773.3599830346632
TMTM,5,16,0.04402722737981257,0.02056360544852538,2.220446049250313e-16,0.02056360544852538,True,False,0.03333333333333333,70.80910612649949,65.52583884092198,0.6000000000000001,35.970231769054095
TMTM,5,5,0.4309169172078896,0.05978074260724876,0.0,0.2333298646520518,True,True,0.06680161943319839,27.365808775975225,79.07583884092197,1.6500000000000001,98.91813736489877
TMTM,5,17,0.27186315139507605,,,,False,True,,44.90226067351285,77.52583884092198,1.3,77.93550216628388
TMTM,6,18,0.03785276868313779,,,,False,True,,21.233506598945436,25.77583884092197,0.35000000000000003,20.98263519861489
TMTM,6,19,0.10316718614594095,,,,False,True,,39.55590117843489,27.175838840921973,2.35,140.88340776212854
TMTM,6,11,0.19458518128042457,0.09716376663154502,0.0,0.028167360393389924,True,True,0.2578740157480315,80.77606059457293,57.425838840921976,19.05,1142.0548586674677
TMTM,6,5,0.4993342227170856,0.06841730550919602,0.0,0.1649125591428558,True,True,0.16279069767441862,23.255732114871698,83.17583884092197,0.8500000000000001,50.957828339493304
TMTM,6,20,0.3670121273271278,,,,False,False,,40.53438356166664,84.57583884092197,1.85,110.90821462125014
TMTM,7,18,0.048449204113951705,0.010596435430813915,2.220446049250313e-16,0.010596435430813915,True,True,0.35,23.561934347247767,29.375838840921972,1.0,59.950386281756835
TMTM,7,19,0.0510862301357473,0.052080956010193656,0.0,0.052080956010193656,True,True,0.02127659574468085,36.10618645721165,29.975838840921973,0.05,2.9975193140878416
TMTM,7,11,0.3163181708826545,0.12173298960222993,0.0,0.09356562920884001,True,False,0.0026246719160104987,94.13401934684052,56.175838840921976,0.05,2.9975193140878416
TMTM,7,21,0.30126232948813747,,,,False,False,,92.42731837949847,56.27583884092198,0.05,2.9975193140878416
TMTM,7,20,0.4427854418464744,0.07577331451934656,2.0816681711721685e-16,0.07577331451934656,True,False,0.6041666666666666,39.39158581934505,92.52583884092198,2.0,119.90077256351367
TMTM,7,22,0.3157715938273086,,,,False,True,,55.73324758164494,93.62583884092197,0.1,5.995038628175683
TMTM,8,18,0.39320846633085665,0.34475926221690495,0.0,0.3553556976477188,True,True,0.3783783783783784,20.690822881219173,67.87583884092197,1.55,92.92309873672309
TMTM,8,23,0.3258413752370511,,,,False,True,,66.8268038693681,27.725838840921973,0.15000000000000002,8.992557942263524
TMTM,8,24,0.49127664591169384,,,,False,True,,98.92903635032523,39.97583884092197,1.05,62.947905595844674
TMTM,8,21,0.46578506678067444,0.16452273729253697,0.0,0.16452273729253697,True,True,0.02127659574468085,97.6200468546029,41.72583884092197,2.35,140.88340776212854
TMTM,8,25,0.49836703909856667,,,,False,True,,20.271794149093978,80.07583884092197,0.9,53.95534765358115
TMTM,8,20,0.33482352282523775,0.1079619190212366,0.0,0.032188604501890046,True,True,0.13793103448275862,47.64701610189344,87.82583884092197,14.5,869.280601085474
TMTM,9,23,0.15611843841742554,0.16972293681962558,0.0,0.16972293681962558,True,True,0.125,62.56005145101304,43.825838840921975,1.2000000000000002,71.94046353810819
TMTM,9,18,0.26998848822893273,0.12321997810192388,0.0,0.23213571954579496,True,True,0.3563218390804598,22.72722025345004,55.12583884092197,4.3500000000000005,260.78418032564224
TMTM,9,24,0.49434299405447485,0.003066348142781017,0.0,0.003066348142781017,True,True,0.22105263157894736,95.69699812745895,36.37583884092197,4.75,284.76433483834495
TMTM,9,21,0.5104358665695817,0.04465079978890731,2.220446049250313e-16,0.2091735370814443,True,True,0.2127659574468085,100.27814282927179,39.02583884092198,0.5,29.975193140878417
TMTM,9,26,0.3560430902283646,,,,False,True,,34.70066801351822,77.42583884092197,6.800000000000001,407.66262671594643
TMTM,9,20,0.16922520424354998,0.1655983185816878,0.0,0.19778692308357784,True,True,0.296551724137931,62.71881433169598,83.02583884092198,4.3,257.7866610115544
TMTM,10,18,0.23291912726947975,0.03706936095945303,1.6653345369377348e-16,0.19506635858634197,True,True,0.6666666666666666,21.275543568584403,49.22583884092197,2.9000000000000004,173.8561202170948
TMTM,10,27,0.538802087075219,,,,False,True,,39.5195883918957,104.17583884092198,0.15000000000000002,8.992557942263524
TMTM,10,23,0.38245007471409775,0.5385685131315232,1.1102230246251565e-16,0.7082914499511489,True,True,0.5454545454545454,60.58182987523025,106.47583884092198,2.2,131.89084981986502
TMTM,10,24,0.505661621896807,0.011318627842332063,1.942890293094024e-16,0.01438497598511308,True,True,0.7068965517241379,93.3552334685388,32.67583884092197,5.15,308.74448935104766
TMTM,10,26,0.354015999408151,0.0020270908202136024,2.220446049250313e-16,0.0020270908202136323,True,True,0.05555555555555555,22.79391891194386,65.27583884092198,1.75,104.91317599307446
TMTM,10,20,0.1274425632457793,0.04178264099777067,0.0,0.23956956408134852,True,True,0.2356164383561644,60.03273125142846,75.32583884092197,18.25,1094.0945496420622
TMTM,11,18,0.632210801151297,0.39929167388181724,2.220446049250313e-16,0.5943580324681592,True,True,0.3448275862068966,20.66054270276633,96.52583884092198,1.0,59.950386281756835
TMTM,11,23,0.38488362666758535,0.0024335519534875636,0.0,0.7107250019046364,True,True,0.6027397260273972,61.58980364081174,107.77583884092198,3.6500000000000004,218.81890992841244
TMTM,11,24,0.5544940349554771,0.04883241305867022,1.3877787807814457e-16,0.0632173890437833,True,True,0.8252427184466019,94.41512303557923,27.875838840921972,4.25,254.78914169746653
TMTM,11,28,0.5601914507090335,,,,False,True,,100.448812926006,33.22583884092197,0.5,29.975193140878417
TMTM,11,29,0.37021961125876957,,,,False,False,,34.399485489869626,78.82583884092197,0.1,5.995038628175683
TMTM,11,20,0.2744943656357112,0.14705180238993196,0.0,0.09251776169141657,True,False,0.11421319796954314,43.48651496463662,76.42583884092197,3.7,221.81642924250028
TMTM,11,30,0.5508238451019658,,,,False,True,,20.176977428686087,86.27583884092198,0.30000000000000004,17.985115884527048
TMTM,11,31,0.006186116701765461,,,,False,True,,68.53350483671012,69.27583884092198,0.15000000000000002,8.992557942263524
TMTM,11,32,0.06995434430141075,,,,False,True,,77.92036015709127,69.52583884092198,0.30000000000000004,17.985115884527048
TMTM,12,24,0.18729962122611626,0.7417936561815934,0.0,0.6785762671378102,True,True,0.10588235294117647,91.09988429378802,113.57583884092197,0.45,26.977673826790575
TMTM,12,23,0.17677632176192487,0.5616599484295102,1.1102230246251565e-16,0.14906505347512625,True,True,0.6293103448275862,61.588997452352956,40.37583884092197,5.800000000000001,347.7122404341896
TMTM,12,28,0.19628664149160155,0.7564780922006352,0.0,0.756478092200635,True,True,0.3333333333333333,98.57144186192978,122.12583884092197,1.5,89.92557942263525
TMTM,12,33,0.14354865700768318,,,,False,False,,60.0,77.22583884092198,0.2,11.990077256351366
TMTM,12,30,0.46486438742691155,0.08595945767505417,0.0,0.0859594576750542,True,False,0.03571428571428571,28.09211234969258,83.87583884092197,1.1500000000000001,68.94294422402035
TMTM,12,32,0.028813880907605356,0.041140463393805386,4.440892098500626e-16,0.041140463393805386,True,True,0.03488372093023256,76.23350454983462,72.77583884092198,8.6,515.5733220231087
TMTM,13,24,0.3108801530945548,0.49817977432067106,2.220446049250313e-16,0.18039649281713904,True,True,0.2647058823529412,93.48145721226855,56.175838840921976,1.7000000000000002,101.91565667898661
TMTM,13,23,0.18190752739358745,0.005131205631662598,1.6653345369377348e-16,0.14393384784346364,True,True,0.6896551724137931,63.754742128152465,41.92583884092197,4.0,239.80154512702734
TMTM,13,34,0.0294196946094738,,,,False,True,,43.29547548778512,46.825838840921975,5.65,338.7196824919261
TMTM,13,30,0.53841290941031,0.07354852198339833,0.0,0.012410935691655803,True,True,0.21904761904761905,31.76628971168478,96.37583884092197,5.25,314.73952797922334
TMTM,13,35,0.11237486979405524,,,,False,True,,100.96082321620861,87.47583884092198,0.1,5.995038628175683
TMTM,13,32,0.022456488093620663,0.006357392813984693,0.0,0.04749785620779008,True,True,0.10465116279069768,90.72061741215646,88.02583884092198,0.9,53.95534765358115
TMTM,14,34,0.06424477900976419,0.03482508440029039,1.1102230246251565e-16,0.03482508440029039,True,True,0.4354066985645933,37.56646535975027,45.27583884092197,9.35,560.5361117344264
TMTM,14,23,0.25899930668255444,0.07709177928896699,1.3877787807814457e-16,0.06684206855449665,True,True,0.35185185185185186,69.9557556428285,38.87583884092197,3.3000000000000003,197.83627472979754
TMTM,14,24,0.5078036037162683,0.1969234506217135,0.0,0.016526957804574433,True,True,0.5,94.96227128687417,34.02583884092198,3.4000000000000004,203.83131335797322
TMTM,14,32,0.14483604420512297,0.16729253229874363,0.0,0.21479038850653373,True,True,0.075,74.34551353630722,91.72583884092198,5.550000000000001,332.72464386375043
TMTM,14,30,0.4631634791301933,0.07524943028011664,0.0,0.08766036597177246,True,True,0.08620689655172414,22.04622134529878,77.62583884092197,1.05,62.947905595844674
TMTM,14,36,0.07309652033835476,,,,False,True,,97.54742128152455,88.77583884092198,0.25,14.987596570439209
TMTM,15,34,0.0013760638016667196,0.06562084281143091,1.6653345369377348e-16,0.03079575841114052,True,True,0.7622950819672131,35.74096649712198,35.575838840921975,12.15,728.3971933233455
TMTM,15,24,0.39428208908970414,0.11352151462656414,0.0,0.0969945568219897,True,True,0.10294117647058823,91.93968953168647,44.62583884092197,0.35000000000000003,20.98263519861489
TMTM,15,23,0.21198349937147415,0.0470158073110803,1.1102230246251565e-16,0.11385787586557695,True,True,0.5083333333333333,73.16385876549887,47.72583884092197,5.75,344.7147211201018
