t,current,previous,track,iou,boundary
46,13,13,91,0.7516339869281046,True
46,44,142,93,0.3333333333333333,True
46,1224,874,92,0.06857142857142857,True
46,2221,2058,88,0.102803738317757,True
47,44,1224,92,0.10294117647058823,True
47,260,13,91,0.08666666666666667,True
47,2058,2058,96,0.5945945945945946,True
47,2376,2221,88,0.32456140350877194,True
48,13,260,91,0.13829787234042554,True
48,391,44,92,0.7392550143266475,True
48,1862,2058,96,0.22580645161290322,True
48,2132,2376,88,0.3483606557377049,True
49,10,13,91,0.4909090909090909,True
49,436,391,92,0.8925081433224755,True
49,1571,1862,96,0.2863247863247863,True
49,2373,2132,88,0.028688524590163935,True
50,489,436,92,0.7171717171717171,True
50,2126,1571,96,0.20227272727272727,True
51,435,489,92,0.48409090909090907,True
51,1911,1960,103,0.05228758169934641,True
51,2376,2126,96,0.2530487804878049,True
52,210,254,105,0.019455252918287938,True
52,435,435,92,0.7659090909090909,True
52,2172,1911,103,0.12439024390243902,True
53,291,435,92,0.7893175074183977,True
53,809,810,108,0.2,False
53,2381,2172,103,0.008130081300813009,True
54,0,0,109,1.0,True
54,25,24,110,0.42857142857142855,True
54,391,291,92,0.5939849624060151,True
54,2375,2372,111,0.5,True
55,0,0,109,0.2727272727272727,True
55,17,25,110,0.3220338983050847,True
55,440,391,92,0.6833333333333333,True
55,2218,2009,116,0.11666666666666667,True
55,2302,2395,117,0.03773584905660377,True
56,0,0,109,0.9166666666666666,True
56,25,17,110,0.2336448598130841,True
56,48,440,92,0.9060402684563759,True
56,2381,2218,116,0.10891089108910891,True
57,0,0,109,0.6666666666666666,True
57,28,25,110,0.1360544217687075,True
57,48,48,92,0.4676258992805755,True
57,881,930,120,0.3333333333333333,True
57,2392,2381,116,0.12412587412587413,True
58,0,0,109,0.25,True
58,32,28,110,0.30985915492957744,True
58,2400,2392,116,0.10839160839160839,True
