method,t,track,reference,motion,growth,trajectory,eligible,boundary,iou,q,x,width,area
RA-MTM,17,19,0.008333333333333333,0.028389602504856035,0.0,0.05242636819121197,True,True,0.2727272727272727,85.19090627796831,84.19090627796831,0.9367247856524504,224.81394855658812
RA-MTM,18,29,0.06495576420362595,0.05662243087029261,0.0,0.20740673776686355,True,True,0.6032388663967612,31.754664123260124,23.95997241882501,1.8859392351136004,452.6254164272641
RA-MTM,18,35,0.15875343354238355,,,,False,True,,60.853350483671015,79.90376250875704,0.04995865523479736,11.990077256351366
RA-MTM,18,24,0.08987924965536488,0.09821258298869821,0.0,0.1024472020916153,True,True,0.3548387096774194,89.9707033507486,79.18519339210481,0.8243178113741564,197.83627472979754
RA-MTM,18,36,0.01320500449121731,,,,False,True,,23.5747930531661,25.159393592112178,0.9117454580350518,218.81890992841244
RA-MTM,18,37,0.14208676687571695,,,,False,True,,94.89255311010363,77.8421410850176,0.8992557942263525,215.8213906143246
RA-MTM,18,19,0.10850430701993971,0.10017097368660638,0.0,0.15259734187781834,True,True,0.6538461538461539,89.51960562032316,76.4990887779304,0.6744418456697643,161.86604296074344
RA-MTM,19,29,0.029027125133185075,0.03592863907044087,0.0,0.1714780986964227,True,True,0.48344370860927155,29.209244191925386,25.725989175943177,0.9117454580350518,218.81890992841244
RA-MTM,19,24,0.029027125133185075,0.11890637478854996,0.0,0.016459172696934664,True,True,0.5303030303030303,90.91566895128122,94.39892396726343,0.43713823330447693,104.91317599307446
RA-MTM,19,38,0.02218919414415422,,,,False,False,,75.90145779328422,78.56416109058273,0.512076216156673,122.89829187760151
RA-MTM,19,39,0.009161326746445061,,,,False,False,,88.51194557206678,89.61130478164019,0.21232428474788875,50.957828339493304
RA-MTM,19,36,0.0009938956682374212,0.012211108822979887,0.0,0.012211108822979887,True,True,0.2857142857142857,35.48701122254804,35.60627870273653,2.685277718870358,644.4666525288859
RA-MTM,19,19,0.029027125133185075,0.07947718188675464,0.0,0.07312015999106372,True,True,0.39705882352941174,79.8153002017137,76.33204518573149,1.69859427798311,407.66262671594643
RA-MTM,20,29,0.052450417482035494,0.02342329234885042,1.1102230246251565e-16,0.19490139104527313,True,True,0.48120300751879697,36.45027939417576,30.1562292963315,1.5487183122787183,371.69239494689236
RA-MTM,20,24,0.0829940674125948,0.053966942279409715,0.0,0.07042611497634438,True,True,0.11784511784511785,83.14102624742874,93.10031433694012,3.709430151183704,890.263236284089
RA-MTM,20,40,0.06632740074592801,,,,False,True,,99.53857241009031,91.57928432057895,0.3746899142609802,89.92557942263525
RA-MTM,20,36,0.006622866048689543,0.005628970380452122,0.0,0.0065821384425277666,True,False,0.22325581395348837,35.46617359445839,36.260917520301135,0.5995038628175683,143.88092707621638
RA-MTM,20,41,0.005087634599940394,,,,False,False,,60.28445016122367,59.67393400923082,0.22481394855658812,53.95534765358115
RA-MTM,20,19,0.025878236949980385,0.00314888818320469,0.0,0.06997127180785903,True,True,0.09558823529411764,91.24575617133861,88.14036773734097,0.16236562951309141,38.96775108314194
RA-MTM,21,24,0.04670846753706463,0.03628559987553016,0.0,0.03414051510081422,True,True,0.8552188552188552,84.76732191190038,90.37233801634814,3.172374607409632,761.3699057783117
RA-MTM,21,29,0.054183608211270474,0.0017331907292349829,0.0,0.1966345817745081,True,True,0.4301675977653631,43.631186176856,37.12915319150354,1.6486356227483128,395.6725494595951
RA-MTM,21,36,0.03751694154460381,0.030894075495914268,2.220446049250313e-16,0.024311937053386502,True,True,0.26717557251908397,33.90772419419479,38.40975717954725,1.4737803294265222,353.70727906236533
RA-MTM,21,41,0.0105448554661758,0.005457220866235405,0.0,0.005457220866235405,True,True,0.050359712230215826,81.15312585800552,79.88774320206443,3.422167883583619,821.3202920600686
RA-MTM,22,24,0.011455834270977761,0.03525263326608687,0.0,0.00111211816527265,True,True,0.5287356321839081,92.00358572553769,93.37828583805502,1.811001252261404,434.640300542737
RA-MTM,22,36,0.011455834270977761,0.04897277581558157,2.220446049250313e-16,0.02466083876219507,True,False,0.23397435897435898,50.2775574107595,48.90285729824217,3.3347402369227237,800.3376568614538
RA-MTM,22,41,0.011455834270977761,0.0009109788048019614,0.0,0.006368199671037367,True,True,0.3695652173913043,91.47550437848082,90.10080426596349,1.2989250361047313,311.74200866513553
RA-MTM,23,42,0.008333333333333333,,,,False,True,,22.579001012352638,21.579001012352638,0.33722092283488214,80.93302148037172
RA-MTM,23,24,0.008333333333333333,0.0031225009376444272,2.220446049250313e-16,0.004234619102917077,True,True,0.5655172413793104,94.80004899263253,95.80004899263253,1.024152432313346,245.79658375520302
RA-MTM,23,36,0.00534838242855713,0.0061074518424206305,1.6653345369377348e-16,0.01855338691977444,True,False,0.32193732193732194,65.7871890669263,65.14538317549945,2.46046377031377,590.5113048753047
RA-MTM,23,43,0.008333333333333333,,,,False,True,,23.981498335052677,24.981498335052677,0.5995038628175683,143.88092707621638
RA-MTM,23,41,0.001854291872101399,0.009601542398876362,0.0,0.003233342727838995,True,True,0.009615384615384616,75.36030870607823,75.13779368142606,0.01248966380869934,2.9975193140878416
RA-MTM,24,24,0.04657250716346984,0.03823917383013651,2.220446049250313e-16,0.03400455472721943,True,True,0.1951219512195122,97.01407722923015,102.60277808884653,0.19983462093918944,47.960309025405465
RA-MTM,24,44,0.04795315945020277,,,,False,False,,70.26773323900932,76.02211237303365,0.7743591561393591,185.84619747344618
RA-MTM,24,45,0.01269962271635882,,,,False,False,,35.485567923632736,33.96161319766968,0.13738630189569273,32.972712454966256
RA-MTM,24,43,0.01359641684294246,0.021929750176275794,0.0,0.021929750176275794,True,False,0.10204081632653061,28.42603210417254,26.794462083019443,0.07493798285219604,17.985115884527048
RA-MTM,24,36,0.06383605996037953,0.058487677531822393,0.0,0.07704106445159684,True,True,0.24633431085043989,82.2769389421485,74.61661174690296,2.8476433483834493,683.4344036120278
RA-MTM,25,46,0.10463400047665268,,,,False,True,,42.93299032657975,30.376910269381426,0.0624483190434967,14.987596570439209
RA-MTM,25,47,0.08796733380998602,,,,False,True,,20.380156115274424,30.936236172472746,0.17485529332179076,41.96527039722978
RA-MTM,25,48,0.06185997263016484,,,,False,False,,77.06700967342024,84.49020638904003,0.01248966380869934,2.9975193140878416
RA-MTM,25,49,0.01702072568248199,,,,False,False,,55.77444381189112,57.81693089378896,1.811001252261404,434.640300542737
RA-MTM,25,43,0.03016629079143911,0.04376270763438157,2.220446049250313e-16,0.021832957458105776,True,False,0.125,29.79139287804616,33.41134777301885,0.3746899142609802,89.92557942263525
RA-MTM,25,36,0.02536305581297865,0.038473004147400874,2.220446049250313e-16,0.038568060304195954,True,True,0.5350877192982456,86.64971592447995,83.60614922692251,1.5237389846613194,365.6973563187167
RA-MTM,26,47,0.008333333333333333,0.09630066714331935,2.220446049250313e-16,0.09630066714331935,True,True,0.20930232558139536,21.06027003459118,20.06027003459118,0.4746072247305749,113.90573393533798
RA-MTM,26,49,0.002984060731431981,0.014036664951050012,0.0,0.014036664951050012,True,False,0.2367758186397985,72.25766446197959,72.61575174975142,4.321423677809972,1037.1416826743932
RA-MTM,26,43,0.008333333333333333,0.021832957458105776,0.0,0.0,True,True,0.410958904109589,30.027525477637315,31.027525477637315,0.9117454580350518,218.81890992841244
RA-MTM,26,36,0.008333333333333333,0.033696389146311984,0.0,0.004871671157883976,True,True,0.23770491803278687,95.36990625422611,96.36990625422611,0.3622002504522808,86.9280601085474
RA-MTM,27,47,0.008333333333333333,0.0,0.0,0.09630066714331935,True,True,0.44,23.657308813069818,22.657308813069818,0.4246485694957775,101.91565667898661
RA-MTM,27,50,0.004760615816297964,,,,False,False,,59.74201031889016,60.313284216845915,1.0741110875481432,257.7866610115544
RA-MTM,27,49,0.008333333333333333,0.005349272601901352,2.220446049250313e-16,0.00868739234914866,True,True,0.24043715846994534,86.59609007441315,87.59609007441315,1.3488836913395286,323.7320859214869
RA-MTM,28,51,0.008333333333333333,,,,False,True,,19.039176783791405,18.039176783791405,0.02497932761739868,5.995038628175683
RA-MTM,28,52,0.008333333333333333,,,,False,True,,20.380156115274424,19.380156115274424,0.17485529332179076,41.96527039722978
RA-MTM,28,49,0.008333333333333333,0.0,0.0,0.00868739234914866,True,True,0.17073170731707318,78.72351355348762,79.72351355348762,7.643674250923996,1834.481820221759
RA-MTM,28,53,0.008333333333333333,,,,False,True,,23.81793949234907,24.81793949234907,0.3122415952174835,74.93798285219604
RA-MTM,28,54,0.008333333333333333,,,,False,True,,64.86318017575951,65.86318017575951,1.1615387342090386,278.7692962101693
RA-MTM,29,51,0.02171583530811662,0.013382501974783285,0.0,0.013382501974783285,True,True,0.18181818181818182,20.590723117738698,17.984822880764703,0.13738630189569273,32.972712454966256
RA-MTM,29,55,0.02171583530811662,,,,False,False,,72.04231241553131,69.43641217855732,2.0108358732005938,482.6006095681425
RA-MTM,29,49,0.02171583530811662,0.013382501974783285,0.0,0.004695109625634627,True,True,0.2016260162601626,89.49770569539955,92.10360593237354,1.586187303704816,380.68495288915585
RA-MTM,29,54,0.02171583530811662,0.013382501974783285,0.0,0.013382501974783285,True,True,0.45365853658536587,70.47331618007931,73.0792164170533,2.560381080783365,614.4914593880076
RA-MTM,30,51,0.05035405692233132,0.0286382216142147,0.0,0.042020723588997985,True,True,0.4230769230769231,20.811520096031195,14.769033265351437,0.32473125902618283,77.93550216628388
RA-MTM,30,55,0.13348321359613635,0.15519904890425298,0.0,0.15519904890425298,True,True,0.29375,69.55887458784056,85.57686021937693,3.1598849436009333,758.372386464224
RA-MTM,30,56,0.006784413280758479,,,,False,True,,20.366610869501866,21.180740463192883,0.11240697427829406,26.977673826790575
RA-MTM,30,57,0.0018005966326308353,,,,False,False,,52.225028926552994,52.008957330637294,0.11240697427829406,26.977673826790575
RA-MTM,30,58,0.1168165469294698,,,,False,True,,98.20807972049565,84.19009408895927,0.38717957806967956,92.92309873672309
RA-MTM,30,54,0.0010759859240738006,0.02279182123219042,0.0,0.009409319257407133,True,True,0.2904761904761905,64.78393452967083,64.65481621878197,0.8243178113741564,197.83627472979754
RA-MTM,31,51,0.0461223708334875,0.004231686088843819,0.0,0.037789037500154166,True,True,0.9615384615384616,20.81414578982711,15.279461289808609,0.3122415952174835,74.93798285219604
RA-MTM,31,55,0.10393485461620683,0.029548358979929527,0.0,0.12565068992432343,True,True,0.46335078534031415,74.52369058483218,86.995873138777,3.821837125461998,917.2409101108796
RA-MTM,31,56,0.00466133318148915,0.002123080099269329,0.0,0.002123080099269329,True,True,0.10465116279069768,25.74690849264726,26.30626847442596,1.0741110875481432,257.7866610115544
RA-MTM,31,54,0.012489403178221774,0.011413417254147972,2.220446049250313e-16,0.020822736511555105,True,True,0.2631578947368421,73.94786652620897,72.44913814482236,2.1732015027136855,521.5683606512845
RA-MTM,31,58,0.08726818794954028,0.029548358979929527,2.220446049250313e-16,0.029548358979929527,True,True,0.3333333333333333,95.97200500397805,85.49982245003322,0.16236562951309141,38.96775108314194
RA-MTM,32,51,0.052727912561033936,0.0066055417275464375,0.0,0.044394579227700605,True,True,0.65625,22.45257871847545,16.125229211151378,0.3497105866435815,83.93054079445956
RA-MTM,32,55,0.052727912561033936,0.051206942055172885,1.6653345369377348e-16,0.07444374786915056,True,True,0.584375,66.4447066378737,72.77205614519777,2.510422425548567,602.5013821316561
RA-MTM,32,56,0.0020460081581608947,0.002615325023328256,0.0,0.004738405122597585,True,True,0.6571428571428571,23.77139310233066,24.016914081309967,1.0990904151655418,263.78169963973005
RA-MTM,32,54,0.03606124589436703,0.02357184271614526,0.0,0.04439457922770037,True,True,0.19141914191419143,73.13352394560775,68.8061744382837,11.3531044021077,2724.745056505848
RA-MTM,32,59,0.020841061756041532,,,,False,True,,25.66519230406044,28.166119714785424,0.21232428474788875,50.957828339493304
RA-MTM,33,51,0.008333333333333333,0.044394579227700605,2.220446049250313e-16,0.0,True,True,0.14285714285714285,19.46585202562691,18.46585202562691,0.04995865523479736,11.990077256351366
RA-MTM,33,55,0.0014964080979333735,0.05422432065896731,0.0,0.020219427210183247,True,False,0.24172185430463577,69.94594701657944,69.76637804482743,2.1732015027136855,521.5683606512845
RA-MTM,33,56,0.008333333333333333,0.006287325175172439,0.0,0.0015489200525748536,True,True,0.3651452282157676,27.29649349715568,28.29649349715568,3.0100089778965406,722.4021546951698
RA-MTM,33,54,0.008333333333333333,0.04439457922770037,0.0,0.0,True,True,0.47084708470847086,84.3284640227889,85.3284640227889,5.345576110123318,1282.9382664295963
RA-MTM,34,60,0.07954443174452439,,,,False,True,,47.19974274493482,37.65441093559189,0.02497932761739868,5.995038628175683
RA-MTM,34,55,0.059856261967119906,0.06135267006505328,0.0,0.08157209727523652,True,False,0.034482758620689655,75.36030870607823,82.54306014213262,0.07493798285219604,17.985115884527048
RA-MTM,34,61,0.029649806955733382,,,,False,False,,85.60051451013037,89.15849134481837,0.21232428474788875,50.957828339493304
RA-MTM,34,56,0.06287776507785765,0.05454443174452432,1.6653345369377348e-16,0.05609335179709918,True,True,0.6314363143631436,31.74251611688844,39.28784792623136,4.508768634940462,1082.1044723857108
RA-MTM,34,54,0.048341709525095075,0.05667504285842841,0.0,0.05667504285842841,True,True,0.3187066974595843,87.37882530826998,81.57782016525857,1.7860219246440054,428.64526191456133
RA-MTM,35,62,0.05031562401654813,,,,False,True,,36.60815732995931,30.570282447973536,0.21232428474788875,50.957828339493304
RA-MTM,35,61,0.0774308661685461,0.04778105921281271,0.0,0.04778105921281271,True,True,0.02373887240356083,85.25188961741114,94.54359355763667,4.096609729253384,983.1863350208121
RA-MTM,35,63,0.06076419950187966,,,,False,True,,100.2580639943619,92.96636005413635,0.21232428474788875,50.957828339493304
RA-MTM,35,56,0.01669523082911019,0.04618253424874747,1.1102230246251565e-16,0.00991081754835171,True,True,0.6224137931034482,37.392097358467616,39.39552505796084,7.244005009045616,1738.561202170948
